oxytype, roi, period, PTSD_test_pvalue, HC_test_pvalue, t_p_value, mannwhitneyu_p_value
1.00000000000000,0.00000000000000,1.00000000000000,0.00000000784054,0.00376398395747,0.98568988558080,0.47430854883287
1.00000000000000,0.00000000000000,2.00000000000000,0.11746116727591,0.00402061594650,0.19945022582351,0.67084530929047
1.00000000000000,0.00000000000000,3.00000000000000,0.57770133018494,0.17043666541576,0.83704860049741,0.78380840806480
1.00000000000000,0.00000000000000,4.00000000000000,0.25502973794937,0.44497475028038,0.26898273593947,0.17350167577548
1.00000000000000,0.00000000000000,5.00000000000000,0.00003146296149,0.07883206754923,0.49894227670817,0.85909469644366
1.00000000000000,0.00000000000000,6.00000000000000,0.00002055865298,0.00032353066490,0.00780492134149,0.03449976123729
1.00000000000000,1.00000000000000,1.00000000000000,0.00000000104817,0.00337455119006,0.56195560934099,0.98712366702692
1.00000000000000,1.00000000000000,2.00000000000000,0.00000040070887,0.00040323898429,0.69457731333443,0.73467406176474
1.00000000000000,1.00000000000000,3.00000000000000,0.00417944882065,0.09210643172264,0.43041380901017,0.74279415946994
1.00000000000000,1.00000000000000,4.00000000000000,0.22793400287628,0.17015680670738,0.55395200248639,0.30418366948444
1.00000000000000,1.00000000000000,5.00000000000000,0.35182029008865,0.00000464058257,0.61009289671294,0.48770227678491
1.00000000000000,1.00000000000000,6.00000000000000,0.00006136405864,0.00000781079871,0.09583902683306,0.31962663762856
1.00000000000000,2.00000000000000,1.00000000000000,0.18333847820759,0.00274365651421,0.33052812473810,0.98712366702692
1.00000000000000,2.00000000000000,2.00000000000000,0.00065019645263,0.00919780787081,0.15816895001610,0.57951144959164
1.00000000000000,2.00000000000000,3.00000000000000,0.27292469143867,0.03725251555443,0.24796080832842,0.31442296800766
1.00000000000000,2.00000000000000,4.00000000000000,0.00393386883661,0.01182615850121,0.24223588774408,0.16352437587795
1.00000000000000,2.00000000000000,5.00000000000000,0.00009831829084,0.00018485772307,0.87739681630531,0.51509088361773
1.00000000000000,2.00000000000000,6.00000000000000,0.00161754072178,0.00001912031803,0.00860017781004,0.00879649192154
1.00000000000000,3.00000000000000,1.00000000000000,0.00002975327516,0.00224809558131,0.75018968345368,0.63209221179191
1.00000000000000,3.00000000000000,2.00000000000000,0.00165722542442,0.00513130472973,0.25064294612519,0.64748005383504
1.00000000000000,3.00000000000000,3.00000000000000,0.48166504502296,0.89554870128632,0.76093735905129,0.74279415946994
1.00000000000000,3.00000000000000,4.00000000000000,0.00202912045643,0.01786671020091,0.24994684326734,0.06658832921617
1.00000000000000,3.00000000000000,5.00000000000000,0.00152344896924,0.00162544567138,0.57124641285166,0.95281227108472
1.00000000000000,3.00000000000000,6.00000000000000,0.00017590550124,0.00003244232721,0.03762987749371,0.04365912227778
1.00000000000000,4.00000000000000,1.00000000000000,0.00000000837246,0.00058709946461,0.97566990304230,0.09862912522133
1.00000000000000,4.00000000000000,2.00000000000000,0.01051849033684,0.03484954312444,0.22744150232583,0.67870643352857
1.00000000000000,4.00000000000000,3.00000000000000,0.66394174098969,0.24335442483425,0.95970360781721,0.97854110105849
1.00000000000000,4.00000000000000,4.00000000000000,0.11610473692417,0.08324616402388,0.31033294715065,0.25185550913540
1.00000000000000,4.00000000000000,5.00000000000000,0.86370092630386,0.08252181112766,0.73989170838465,0.76732338275635
1.00000000000000,4.00000000000000,6.00000000000000,0.00008953989891,0.36651760339737,0.34042068335280,0.10084370276261
1.00000000000000,5.00000000000000,1.00000000000000,0.00000009477231,0.04278026893735,0.99873315595665,0.22202222930849
1.00000000000000,5.00000000000000,2.00000000000000,0.17400045692921,0.40505689382553,0.29029066420925,0.60930784940265
1.00000000000000,5.00000000000000,3.00000000000000,0.54603505134583,0.90988022089005,0.63913833786562,0.71852335779975
1.00000000000000,5.00000000000000,4.00000000000000,0.51794457435608,0.00067591527477,0.93220468313532,0.48098002437141
1.00000000000000,5.00000000000000,5.00000000000000,0.11814293265343,0.04646728932858,0.46039118370052,0.75911966964545
1.00000000000000,5.00000000000000,6.00000000000000,0.00404041772708,0.10407247394323,0.31426719630186,0.24305996039650
1.00000000000000,6.00000000000000,1.00000000000000,0.06245714053512,0.21151940524578,0.07162609891576,0.06658832921617
1.00000000000000,6.00000000000000,2.00000000000000,0.87933522462845,0.04353329911828,0.07343844302175,0.06045242916628
1.00000000000000,6.00000000000000,3.00000000000000,0.06820344179869,0.05305523052812,0.36151074446566,0.25633553864025
1.00000000000000,6.00000000000000,4.00000000000000,0.52168112993240,0.31659537553787,0.26298213712044,0.25185550913540
1.00000000000000,6.00000000000000,5.00000000000000,0.00096958217910,0.03083935752511,0.47766580948288,0.33020202100744
1.00000000000000,6.00000000000000,6.00000000000000,0.75997936725616,0.00140643224586,0.02834131622707,0.04713654410050
1.00000000000000,7.00000000000000,1.00000000000000,0.00000038018536,0.00935031007975,0.89121672049337,0.66302004787786
1.00000000000000,7.00000000000000,2.00000000000000,0.43215054273605,0.00012331678590,0.33448727388843,0.97854110105849
1.00000000000000,7.00000000000000,3.00000000000000,0.00236403406598,0.07644071429968,0.85765263479886,0.66302004787786
1.00000000000000,7.00000000000000,4.00000000000000,0.00000005776669,0.00893822871149,0.76582749545866,0.86755298861076
1.00000000000000,7.00000000000000,5.00000000000000,0.00000043870293,0.82166862487793,0.43244131422046,0.75911966964545
1.00000000000000,7.00000000000000,6.00000000000000,0.06458085775375,0.00180907838512,0.48858104902687,0.42906027521944
1.00000000000000,8.00000000000000,1.00000000000000,0.00035526612191,0.25364872813225,0.78831059260123,0.91005312251154
1.00000000000000,8.00000000000000,2.00000000000000,0.00327807129361,0.41592317819595,0.67810375328293,0.90152848055266
1.00000000000000,8.00000000000000,3.00000000000000,0.75533461570740,0.39869058132172,0.92647080984962,0.96996101850672
1.00000000000000,8.00000000000000,4.00000000000000,0.65609300136566,0.13427291810513,0.99744603154913,0.76732338275635
1.00000000000000,8.00000000000000,5.00000000000000,0.38053506612778,0.38201025128365,0.78643863258877,0.94424558657092
1.00000000000000,8.00000000000000,6.00000000000000,0.14743231236935,0.00454584788531,0.18812203868829,0.37473793340000
1.00000000000000,9.00000000000000,1.00000000000000,0.01219928078353,0.40934520959854,0.29895573649021,0.09431654061115
1.00000000000000,9.00000000000000,2.00000000000000,0.10918048024178,0.40706795454025,0.47750144520481,0.59432428506678
1.00000000000000,9.00000000000000,3.00000000000000,0.97761911153793,0.02331713587046,0.84283688304819,0.49447490849889
