oxytype, channel, period, PTSD_test_pvalue, HC_test_pvalue, t_p_value, mannwhitneyu_p_value
1.00000000000000,1.00000000000000,1.00000000000000,0.03205423802137,0.00087237264961,0.13466495575531,0.10084370276261
1.00000000000000,1.00000000000000,2.00000000000000,0.20241250097752,0.00777077535167,0.12654135421093,0.12001669943312
1.00000000000000,1.00000000000000,3.00000000000000,0.33513528108597,0.80837458372116,0.29678207781567,0.39833604442870
1.00000000000000,1.00000000000000,4.00000000000000,0.32262092828751,0.92751848697662,0.11389454489332,0.15090209811763
1.00000000000000,1.00000000000000,5.00000000000000,0.88279920816422,0.34448471665382,0.74107548664729,0.84222747705574
1.00000000000000,1.00000000000000,6.00000000000000,0.20432718098164,0.35569885373116,0.12160678798626,0.11747445697880
1.00000000000000,2.00000000000000,1.00000000000000,0.00000372525415,0.00158793292940,0.74075867521208,0.40437254919436
1.00000000000000,2.00000000000000,2.00000000000000,0.72956269979477,0.27223345637321,0.63174692726147,0.63209221179191
1.00000000000000,2.00000000000000,3.00000000000000,0.23278379440308,0.32896757125854,0.63934687467857,0.49447490849889
1.00000000000000,2.00000000000000,4.00000000000000,0.75866264104843,0.57278901338577,0.39196590180565,0.25633553864025
1.00000000000000,2.00000000000000,5.00000000000000,0.15179626643658,0.48416790366173,0.82606621428276,0.91858813222436
1.00000000000000,2.00000000000000,6.00000000000000,0.00023847827106,0.37260746955872,0.00348526290256,0.00293067747566
1.00000000000000,3.00000000000000,1.00000000000000,0.00707689858973,0.01936868764460,0.38674167836911,0.38642704447773
1.00000000000000,3.00000000000000,2.00000000000000,0.00037615175825,0.02423431538045,0.60045224017571,0.98712366702692
1.00000000000000,3.00000000000000,3.00000000000000,0.16850231587887,0.10651571303606,0.66195169009432,0.93568534550059
1.00000000000000,3.00000000000000,4.00000000000000,0.30931001901627,0.23994237184525,0.67784527104195,0.80039104129516
1.00000000000000,3.00000000000000,5.00000000000000,0.69851154088974,0.54101473093033,0.11714429279063,0.14487616935017
1.00000000000000,3.00000000000000,6.00000000000000,0.06120014563203,0.26237711310387,0.12586101549607,0.06819995738781
1.00000000000000,4.00000000000000,1.00000000000000,0.00008790112042,0.26954346895218,0.53718552280744,0.11497467481530
1.00000000000000,4.00000000000000,2.00000000000000,0.42410492897034,0.00458540534601,0.47820739666450,0.43536641821267
1.00000000000000,4.00000000000000,3.00000000000000,0.12356935441494,0.00122303143144,0.41905113364807,0.25185550913540
1.00000000000000,4.00000000000000,4.00000000000000,0.13229823112488,0.62037068605423,0.08892833501017,0.12001669943312
1.00000000000000,4.00000000000000,5.00000000000000,0.58972650766373,0.08945631235838,0.72325832497379,0.79208796719131
