oxytype, channel, beta1, beta2, PTSDperiod1_mean, PTSDperiod2-1_mean, PTSD_p_value, PTSD_mannwhitneyu_p_value, HCperiod1_mean, HCperiod2-1_mean, HC_p_value, HC_mannwhitneyu_p_value
1.00000000000000,1.00000000000000,0.00000000000000,1.00000000000000,-0.00000026062874,0.00000051284801,0.03245844148453,0.04136332217604,-0.00000008163963,0.00000013772287,0.46477631521798,0.46242261272516
1.00000000000000,1.00000000000000,0.00000000000000,2.00000000000000,-0.00000026062874,0.00000072797187,0.01791354575704,0.01170497108251,-0.00000008163963,0.00000047471619,0.11980420409606,0.11718801563745
1.00000000000000,1.00000000000000,0.00000000000000,3.00000000000000,-0.00000026062874,0.00000052706130,0.02646414717401,0.02892655041069,-0.00000008163963,0.00000017227777,0.36252254950755,0.43460260459506
1.00000000000000,1.00000000000000,0.00000000000000,4.00000000000000,-0.00000026062874,0.00000058041314,0.08974293146923,0.15741967037320,-0.00000008163963,-0.00000017221121,0.49452419492294,0.59882647086806
1.00000000000000,1.00000000000000,0.00000000000000,5.00000000000000,-0.00000026062874,0.00000053969502,0.02470623739006,0.02892655041069,-0.00000008163963,0.00000017707998,0.34213557692683,0.35100742403233
1.00000000000000,1.00000000000000,0.00000000000000,6.00000000000000,-0.00000026062874,0.00000047920474,0.05847505292543,0.09818304609507,-0.00000008163963,0.00000029735498,0.16906074417116,0.28869126638938
1.00000000000000,1.00000000000000,1.00000000000000,2.00000000000000,0.00000025221927,0.00000021512386,0.10043899755226,0.07265278138220,0.00000005608324,0.00000033699333,0.02970381323534,0.03223156923559
1.00000000000000,1.00000000000000,1.00000000000000,3.00000000000000,0.00000025221927,0.00000001421329,0.52193728400955,0.96148693654686,0.00000005608324,0.00000003455490,0.03268313600301,0.01763652083707
1.00000000000000,1.00000000000000,1.00000000000000,4.00000000000000,0.00000025221927,0.00000006756513,0.70441099112884,0.83925562165678,0.00000005608324,-0.00000030993408,0.00857760240603,0.00911552652133
1.00000000000000,1.00000000000000,1.00000000000000,5.00000000000000,0.00000025221927,0.00000002684701,0.21174291314522,0.15165852662176,0.00000005608324,0.00000003935711,0.03616221991974,0.01129972858064
1.00000000000000,1.00000000000000,1.00000000000000,6.00000000000000,0.00000025221927,-0.00000003364327,0.55690127787583,0.47977339755744,0.00000005608324,0.00000015963212,0.00312795887180,0.00085756476017
1.00000000000000,1.00000000000000,2.00000000000000,3.00000000000000,0.00000046734312,-0.00000020091056,0.16792377190528,0.11104995943606,0.00000039307656,-0.00000030243842,0.05602713524432,0.08099448746680
1.00000000000000,1.00000000000000,2.00000000000000,4.00000000000000,0.00000046734312,-0.00000014755873,0.43153436408296,0.59481442533433,0.00000039307656,-0.00000064692740,0.00012251900699,0.00003127449975
1.00000000000000,1.00000000000000,2.00000000000000,5.00000000000000,0.00000046734312,-0.00000018827685,0.12239542275954,0.07593795005232,0.00000039307656,-0.00000029763622,0.05186860302847,0.08099448746680
1.00000000000000,1.00000000000000,2.00000000000000,6.00000000000000,0.00000046734312,-0.00000024876713,0.08470137324995,0.05523955356330,0.00000039307656,-0.00000017736121,0.21271517467054,0.29944077102641
1.00000000000000,2.00000000000000,0.00000000000000,1.00000000000000,-0.00000007934987,0.00000014971947,0.22725733066444,0.39920520968735,0.00000003101468,-0.00000007689525,0.67363827918935,0.83075130535269
1.00000000000000,2.00000000000000,0.00000000000000,2.00000000000000,-0.00000007934987,0.00000027802527,0.06611634456276,0.14605465531349,0.00000003101468,0.00000005538190,0.83502673531531,0.76825920584247
1.00000000000000,2.00000000000000,0.00000000000000,3.00000000000000,-0.00000007934987,0.00000015565285,0.22501139240833,0.44423428084701,0.00000003101468,-0.00000006142558,0.73520066148694,0.90345485572652
1.00000000000000,2.00000000000000,0.00000000000000,4.00000000000000,-0.00000007934987,0.00000011083383,0.47511939116613,0.56822338048369,0.00000003101468,-0.00000029126756,0.26293652460456,0.38190151335232
1.00000000000000,2.00000000000000,0.00000000000000,5.00000000000000,-0.00000007934987,0.00000016809762,0.17832878316572,0.32714959606528,0.00000003101468,-0.00000006019592,0.73701950200197,0.98617536811616
1.00000000000000,2.00000000000000,0.00000000000000,6.00000000000000,-0.00000007934987,0.00000015493127,0.27084669261270,0.51676452346146,0.00000003101468,0.00000004953123,0.81018519437374,0.92177975706716
1.00000000000000,2.00000000000000,1.00000000000000,2.00000000000000,0.00000007036960,0.00000012830580,0.07897052561605,0.04789368249476,-0.00000004588056,0.00000013227715,0.25236101180883,0.44839258659033
1.00000000000000,2.00000000000000,1.00000000000000,3.00000000000000,0.00000007036960,0.00000000593339,0.67015112175882,0.91539392247796,-0.00000004588056,0.00000001546967,0.21336633440202,0.21189953340217
1.00000000000000,2.00000000000000,1.00000000000000,4.00000000000000,0.00000007036960,-0.00000003888564,0.67000681090268,0.72068628109992,-0.00000004588056,-0.00000021437231,0.07572629492133,0.01823053138435
1.00000000000000,2.00000000000000,1.00000000000000,5.00000000000000,0.00000007036960,0.00000001837815,0.19014950637742,0.18865238688886,-0.00000004588056,0.00000001669932,0.27045355615474,0.18722019206314
1.00000000000000,2.00000000000000,1.00000000000000,6.00000000000000,0.00000007036960,0.00000000521180,0.88296826102707,0.85438957065344,-0.00000004588056,0.00000012642648,0.00475668886005,0.00098662940388
1.00000000000000,2.00000000000000,2.00000000000000,3.00000000000000,0.00000019867540,-0.00000012237242,0.12259074279690,0.03935616556555,0.00000008639658,-0.00000011680748,0.33494724483822,0.58282723118771
1.00000000000000,2.00000000000000,2.00000000000000,4.00000000000000,0.00000019867540,-0.00000016719144,0.13840644293442,0.12516957335174,0.00000008639658,-0.00000034664946,0.01335926497718,0.01440943702028
1.00000000000000,2.00000000000000,2.00000000000000,5.00000000000000,0.00000019867540,-0.00000010992765,0.10987354241184,0.08285994641483,0.00000008639658,-0.00000011557783,0.32050145398722,0.59882647086806
1.00000000000000,2.00000000000000,2.00000000000000,6.00000000000000,0.00000019867540,-0.00000012309400,0.12614618148489,0.09818304609507,0.00000008639658,-0.00000000585067,0.95706803161916,0.67310744436395
1.00000000000000,3.00000000000000,0.00000000000000,1.00000000000000,-0.00000049205908,0.00000097997181,0.00907068582382,0.01485207490623,-0.00000031725192,0.00000060381269,0.03673108532322,0.04458087709600
1.00000000000000,3.00000000000000,0.00000000000000,2.00000000000000,-0.00000049205908,0.00000127475979,0.01203130694106,0.01766152121127,-0.00000031725192,0.00000134198272,0.00749315176375,0.00539230618733
1.00000000000000,3.00000000000000,0.00000000000000,3.00000000000000,-0.00000049205908,0.00000098999048,0.00800155508820,0.00806064996868,-0.00000031725192,0.00000063419795,0.02999630531054,0.03743385246366
1.00000000000000,3.00000000000000,0.00000000000000,4.00000000000000,-0.00000049205908,0.00000132971166,0.01624804170292,0.04136332217604,-0.00000031725192,0.00000038740771,0.26024676934418,0.38827071529079
1.00000000000000,3.00000000000000,0.00000000000000,5.00000000000000,-0.00000049205908,0.00000099290543,0.00914003929381,0.01869285199791,-0.00000031725192,0.00000064975934,0.02645610997650,0.02680215318594
1.00000000000000,3.00000000000000,0.00000000000000,6.00000000000000,-0.00000049205908,0.00000088414855,0.01894300403584,0.02892655041069,-0.00000031725192,0.00000081962509,0.00989661701756,0.01170478961910
1.00000000000000,3.00000000000000,1.00000000000000,2.00000000000000,0.00000048791273,0.00000029478798,0.17182750404389,0.06948136258870,0.00000028656077,0.00000073817002,0.00374195421683,0.00787284331307
1.00000000000000,3.00000000000000,1.00000000000000,3.00000000000000,0.00000048791273,0.00000001001867,0.68902213429835,0.91539392247796,0.00000028656077,0.00000003038526,0.09777756676333,0.11718801563745
1.00000000000000,3.00000000000000,1.00000000000000,4.00000000000000,0.00000048791273,0.00000034973986,0.16622421813765,0.35696212109178,0.00000028656077,-0.00000021640498,0.08497817891770,0.02764934407378
1.00000000000000,3.00000000000000,1.00000000000000,5.00000000000000,0.00000048791273,0.00000001293363,0.68164041449333,0.70625257492065,0.00000028656077,0.00000004594665,0.08662192462300,0.05136492735892
1.00000000000000,3.00000000000000,1.00000000000000,6.00000000000000,0.00000048791273,-0.00000009582326,0.28595652314605,0.34684528410435,0.00000028656077,0.00000021581240,0.00479109935857,0.00308085421011
1.00000000000000,3.00000000000000,2.00000000000000,3.00000000000000,0.00000078270071,-0.00000028476931,0.21229835265621,0.06948136258870,0.00000102473080,-0.00000070778477,0.00514494955481,0.01345348452833
