1RESTING,3SPEAK,5LISTEN
-0.56401479979476,0.55117220662416,-0.74925319894498
1.13676195337917,1.17853211305622,0.49691810036528
0.75003243817125,1.87071080227733,2.92163594274390
1.22042904821883,-0.05923915396847,-0.59227109559309
-0.89777613900421,-0.58875743640761,-0.24961357286517
0.43905156791485,-0.03520122090112,-1.44525945956887
0.94344289422676,1.56801207544685,1.26079948159565
-0.84354508904183,-0.08537589223155,0.12976776900736
-1.81413490518607,0.61419952024502,0.54291012994002
0.02544139466175,-0.72526518339787,-1.09100981966903
-1.81976669914831,0.35090404279752,-1.05638165870909
-0.45934714450298,-0.11078236261841,-0.84815136615504
-1.17650083213112,-0.43881224861603,-0.61789825256331
0.74432093012137,-0.31346841013003,0.27724371655505
-0.40857368133767,-0.63399641655318,-1.51112592684469
1.00373169913044,-0.17864031366570,-0.07896463794410
1.09929120363239,0.02520619376724,-0.13186084159871
0.51928350697554,-1.51502916117485,-1.54025639441227
-0.87739083666874,0.35267000657632,1.01460785726457
-0.52266874001428,-0.42749202429542,-0.58153763519868
-0.53151427454776,0.51014472163324,0.26304420966510
0.20003319488357,0.07588442805144,-0.76812495468848
0.21532046179053,0.64405495312656,-0.46717546981471
-2.41800151446571,-0.75483439125468,-0.72647206653459
-0.78204491419590,-0.16001480440131,1.27763671787244
-0.08474910035293,0.73813092554062,-0.91046515801905
-1.00206970020276,-2.00758432498533,-1.42033410288475
-1.34115812386885,0.51182115580044,1.36615816994491
1.69164882676488,-0.64887901480064,-0.62811976143977
0.51014410875825,1.17392363104995,1.13349684145420
0.22197013342032,-0.23971861530412,-1.79377519683179
1.98401861892083,3.09187861422338,0.79489381184285
0.07156599747841,-0.20853275762221,0.67727623470837
0.28146750639981,0.00153435635486,-0.83631432099682
1.63990500900687,0.44512615290528,-0.52461518749779
0.10390310395484,0.00477854251241,0.70919896983585
0.23132661268297,-1.89143060275156,-0.34905886228087
-2.19712386899727,0.19441480873427,-0.33816388566022
0.10638433093286,-0.99855945521165,-1.82539755996503
0.57812903469287,-2.00358257999180,0.12533042162259
0.68924069574399,0.39447184403560,1.01040962212052
1.63048406673728,2.61729797862241,2.49501631668052
0.98216493489383,1.17990699255594,-0.52572025320822
0.18316422597843,-0.81822878004005,1.09880214405507
1.65062922649424,0.22341785260685,0.05639672576879
-1.76103754736772,0.96224441763158,-0.36280587293665
-0.84515479691301,-1.38389524908838,-0.20619948148794
-0.46570703181575,0.39038363532713,0.75674075422966
1.26947920246547,-1.58114078932647,0.38748509756387
-0.68217398302232,-0.48820661721166,-0.68266659307557
1.09146280493545,0.36403162575153,1.73410534207112
-0.62536425676669,0.80448093220955,-0.90164182821259
0.48149052717222,0.76476433196194,1.43182412899561
-0.27372901296873,-0.56514779724496,-0.77522919840702
1.37100616975559,0.48297912650349,1.93564420212876
-0.38086069742991,0.77197762756862,-0.37831473361893
-0.69388784653842,-0.22197232699828,0.59335380802814
-0.81575824405527,-0.53571453191734,0.22698982469518
-1.96621755150254,-1.78199647870841,-0.61268830914466
-1.05873557612485,-1.27739506555460,-0.42631291673014
-0.64404558652564,-0.91653277700262,1.03631999467971
-0.64404558652564,-0.91653277700262,1.03631999467971
1.09101750937711,1.96722735669709,-0.45098403649095
0.32156802068438,0.86250519014173,0.89473545698541
-0.64662990682740,-1.39026576292108,-0.88061989996845
-0.09157233149792,0.40255911334775,0.15505675257721
0.71540791383399,1.23827779149747,-1.27093821705102
0.62146639832466,0.46172749723767,0.24436906357832
0.48132079836185,0.42853977451852,-0.80468764524558
-0.94818161243142,0.53039851471348,-0.95051476196769
-0.49457672295788,-0.30585304344050,-0.45616875513875
1.65824541949830,-0.09351588460458,1.45954399556248
0.93326870159575,-0.03029635148420,1.40315427476865
0.13184786726246,-0.99475407732370,-0.04892169455295
-0.24280940450217,-1.42364617349857,-0.13117128966916
