1RESTING,3SPEAK,5LISTEN
0.11658671225232,0.24825477212317,-0.85021522330408
1.13907482419197,0.73411295416981,0.83943076018760
0.89801284343606,1.46917958823421,2.21622136195012
0.79324744164971,0.32103639534421,-0.46018135943547
-0.93558489505007,-1.13200049053915,-0.85153727577614
1.00762826237395,-0.53266125380389,-1.38474304722848
1.15029586869062,1.03493936449303,0.82999252737208
-0.27897692960670,-0.10204375876285,0.13807620281030
-1.78248203015672,0.67414887747991,0.63660384613425
0.58803886709874,-1.24690240189564,-2.37100452018833
-3.72990269277194,1.16633697066088,-1.08662447740933
0.57963073987899,-0.04952405046581,-1.26580872088744
-0.29808400288356,0.20288224780094,0.28333279213358
0.80151633482759,0.80937293525962,0.84760785385770
-0.51008411629848,-0.78967081571030,-0.82500718324737
-0.26807157297071,-0.13864976096653,0.25708278693621
1.13908061101019,-0.15803196455660,0.45608068245917
0.01744168516830,-2.53598582077342,-2.73237463554975
-0.63530887442314,-0.42811359966934,0.32987013316332
-0.50216763231551,-0.29212638401581,-1.06533260139613
-0.87294151371966,-0.13114378654960,0.03407745254821
0.35961948735006,-0.06023466588406,-0.09464035081969
0.81778469208409,1.36236846444092,0.51093419393993
-3.08722303560307,0.33205292233741,-0.07281847996144
-0.15769745845962,-0.82381555161571,1.14305142249602
-0.01352700170578,1.02189318670996,-1.25330627037737
-1.23218631845825,-2.14800001571130,-1.74259210292225
-0.82850860857590,1.02092449027530,1.31449537629656
-0.03964800780608,0.00485290706139,0.26764842954914
0.59250231659247,0.51153562560568,0.84577778064595
0.17697285976264,-1.11667081553889,-2.65899860839858
2.01696817657564,2.85453808995985,0.84167466358298
0.39430437743524,0.71896533002864,0.17653244097953
0.65689976767326,0.71606266822236,-0.45721034046101
1.61832552567312,1.09106530897482,-0.11611327396377
-0.14083129382027,-0.48057875483229,0.60568307522893
0.22590154925927,-1.80073875815756,-0.44743461484999
-1.35744187461991,-0.29731128322139,-0.06685083731962
0.22284671023970,-0.34830809798185,-1.94643734604420
-0.99817115511237,-1.71863347803558,0.30302551857096
0.28849334975006,-0.28848087713049,0.65234083288480
1.53365418470470,1.70775700829257,2.51034732127524
0.91136725642154,1.03643550241017,-0.57166814973422
-1.34476969696025,-0.65422260569847,-0.05846605832284
0.82725691159028,0.64881761925722,0.71117939300761
-2.32487310704995,0.39806796923944,-0.95888610577485
-0.78447463556944,-1.98331188477524,-0.11417769547588
-0.61410435672774,0.85296338358143,0.48945793845074
-0.14060129737723,-3.08992915529500,0.26121877563494
-0.37255689188443,-0.06184713788017,0.22808425183534
-0.15071827081643,0.17312318154891,0.77686510929598
-0.65538861170869,0.35099116238580,-0.14961154362459
0.81451981805376,0.93787510586801,0.47669044395911
0.48850196395342,-0.87211527915145,-1.01978426339290
1.46710663807098,0.57234161816441,1.47063746997772
-0.49498490889798,-0.44336025957271,-1.46673682869156
-0.13171578966276,-0.04298558905742,0.52338033263867
0.02986103501793,-0.42351846170955,0.67842438218106
-1.11216625260552,-1.33776569773766,-0.57368146825584
0.11315985656752,-0.24875955916036,0.34619586618883
0.48867648228945,-0.13737853820069,1.05715413094522
0.48867648228945,-0.13737853820069,1.05715413094522
1.30681542574276,1.05032354261496,-0.33051552137264
0.33359736239310,-0.01523828814403,1.12025818617492
-0.72426040452742,-0.49182820655975,-0.30720238280781
0.04581468259349,0.50792875692514,0.75392652090102
0.60260728302537,1.44118608588140,-0.45306827326735
0.43939686448415,0.58237455943006,0.68649598203672
0.69331668717924,-0.29254488091145,-0.28789353725900
-0.94869135051413,0.01184965290554,-0.61347611855767
0.40965144447891,0.81705508639297,0.22233370767041
1.12539925675305,0.56244078645147,1.46752746546240
-0.32478767524712,0.43094430746915,0.65245025718692
-0.51057231646153,-0.59648797999333,-0.56748940517372
0.58295194178528,-0.92869998013500,0.20256682175586
