oxytype, channel, beta1, beta2, PTSDperiod1_test_pvalue, PTSDperiod2_test_pvalue, PTSD_p_value, PTSD_mannwhitneyu_p_value, HCperiod1_test_pvalue, HCperiod2_test_pvalue, HC_p_value, HC_mannwhitneyu_p_value
1.00000000000000,1.00000000000000,2.00000000000000,4.00000000000000,0.05401230603456,0.00043849696522,0.43153436408296,0.59481442533433,0.87512242794037,0.83023262023926,0.00012251900699,0.00003127449975
1.00000000000000,1.00000000000000,2.00000000000000,5.00000000000000,0.05401230603456,0.00035589036997,0.12239542275954,0.07593795005232,0.87512242794037,0.76202732324600,0.05186860302847,0.08099448746680
1.00000000000000,1.00000000000000,2.00000000000000,6.00000000000000,0.05401230603456,0.00019281927962,0.08470137324995,0.05523955356330,0.87512242794037,0.01249231398106,0.21271517467054,0.29944077102641
1.00000000000000,2.00000000000000,0.00000000000000,1.00000000000000,0.07907493412495,0.18171095848083,0.22725733066444,0.39920520968735,0.15265378355980,0.18218071758747,0.67363827918935,0.83075130535269
1.00000000000000,2.00000000000000,0.00000000000000,2.00000000000000,0.07907493412495,0.30333083868027,0.06611634456276,0.14605465531349,0.15265378355980,0.28698945045471,0.83502673531531,0.76825920584247
1.00000000000000,2.00000000000000,0.00000000000000,3.00000000000000,0.07907493412495,0.04159958660603,0.22501139240833,0.44423428084701,0.15265378355980,0.01784073933959,0.73520066148694,0.90345485572652
1.00000000000000,2.00000000000000,0.00000000000000,4.00000000000000,0.07907493412495,0.61600148677826,0.47511939116613,0.56822338048369,0.15265378355980,0.11222123354673,0.26293652460456,0.38190151335232
1.00000000000000,2.00000000000000,0.00000000000000,5.00000000000000,0.07907493412495,0.06156508252025,0.17832878316572,0.32714959606528,0.15265378355980,0.08386468142271,0.73701950200197,0.98617536811616
1.00000000000000,2.00000000000000,0.00000000000000,6.00000000000000,0.07907493412495,0.07510076463223,0.27084669261270,0.51676452346146,0.15265378355980,0.01291179656982,0.81018519437374,0.92177975706716
1.00000000000000,2.00000000000000,1.00000000000000,2.00000000000000,0.18171095848083,0.30333083868027,0.07897052561605,0.04789368249476,0.18218071758747,0.28698945045471,0.25236101180883,0.44839258659033
1.00000000000000,2.00000000000000,1.00000000000000,3.00000000000000,0.18171095848083,0.04159958660603,0.67015112175882,0.91539392247796,0.18218071758747,0.01784073933959,0.21336633440202,0.21189953340217
1.00000000000000,2.00000000000000,1.00000000000000,4.00000000000000,0.18171095848083,0.61600148677826,0.67000681090268,0.72068628109992,0.18218071758747,0.11222123354673,0.07572629492133,0.01823053138435
1.00000000000000,2.00000000000000,1.00000000000000,5.00000000000000,0.18171095848083,0.06156508252025,0.19014950637742,0.18865238688886,0.18218071758747,0.08386468142271,0.27045355615474,0.18722019206314
1.00000000000000,2.00000000000000,1.00000000000000,6.00000000000000,0.18171095848083,0.07510076463223,0.88296826102707,0.85438957065344,0.18218071758747,0.01291179656982,0.00475668886005,0.00098662940388
1.00000000000000,2.00000000000000,2.00000000000000,3.00000000000000,0.30333083868027,0.04159958660603,0.12259074279690,0.03935616556555,0.28698945045471,0.01784073933959,0.33494724483822,0.58282723118771
1.00000000000000,2.00000000000000,2.00000000000000,4.00000000000000,0.30333083868027,0.61600148677826,0.13840644293442,0.12516957335174,0.28698945045471,0.11222123354673,0.01335926497718,0.01440943702028
1.00000000000000,2.00000000000000,2.00000000000000,5.00000000000000,0.30333083868027,0.06156508252025,0.10987354241184,0.08285994641483,0.28698945045471,0.08386468142271,0.32050145398722,0.59882647086806
1.00000000000000,2.00000000000000,2.00000000000000,6.00000000000000,0.30333083868027,0.07510076463223,0.12614618148489,0.09818304609507,0.28698945045471,0.01291179656982,0.95706803161916,0.67310744436395
1.00000000000000,3.00000000000000,0.00000000000000,1.00000000000000,0.00480984663591,0.00861443392932,0.00907068582382,0.01485207490623,0.14097192883492,0.15747724473476,0.03673108532322,0.04458087709600
1.00000000000000,3.00000000000000,0.00000000000000,2.00000000000000,0.00480984663591,0.01636220701039,0.01203130694106,0.01766152121127,0.14097192883492,0.36443674564362,0.00749315176375,0.00539230618733
1.00000000000000,3.00000000000000,0.00000000000000,3.00000000000000,0.00480984663591,0.02229196205735,0.00800155508820,0.00806064996868,0.14097192883492,0.03899363055825,0.02999630531054,0.03743385246366
1.00000000000000,3.00000000000000,0.00000000000000,4.00000000000000,0.00480984663591,0.00003139941327,0.01624804170292,0.04136332217604,0.14097192883492,0.10067223757505,0.26024676934418,0.38827071529079
1.00000000000000,3.00000000000000,0.00000000000000,5.00000000000000,0.00480984663591,0.00635713478550,0.00914003929381,0.01869285199791,0.14097192883492,0.10472884029150,0.02645610997650,0.02680215318594
1.00000000000000,3.00000000000000,0.00000000000000,6.00000000000000,0.00480984663591,0.13655656576157,0.01894300403584,0.02892655041069,0.14097192883492,0.06568625569344,0.00989661701756,0.01170478961910
1.00000000000000,3.00000000000000,1.00000000000000,2.00000000000000,0.00861443392932,0.01636220701039,0.17182750404389,0.06948136258870,0.15747724473476,0.36443674564362,0.00374195421683,0.00787284331307
1.00000000000000,3.00000000000000,1.00000000000000,3.00000000000000,0.00861443392932,0.02229196205735,0.68902213429835,0.91539392247796,0.15747724473476,0.03899363055825,0.09777756676333,0.11718801563745
1.00000000000000,3.00000000000000,1.00000000000000,4.00000000000000,0.00861443392932,0.00003139941327,0.16622421813765,0.35696212109178,0.15747724473476,0.10067223757505,0.08497817891770,0.02764934407378
1.00000000000000,3.00000000000000,1.00000000000000,5.00000000000000,0.00861443392932,0.00635713478550,0.68164041449333,0.70625257492065,0.15747724473476,0.10472884029150,0.08662192462300,0.05136492735892
1.00000000000000,3.00000000000000,1.00000000000000,6.00000000000000,0.00861443392932,0.13655656576157,0.28595652314605,0.34684528410435,0.15747724473476,0.06568625569344,0.00479109935857,0.00308085421011
1.00000000000000,3.00000000000000,2.00000000000000,3.00000000000000,0.01636220701039,0.02229196205735,0.21229835265621,0.06948136258870,0.36443674564362,0.03899363055825,0.00514494955481,0.01345348452833
1.00000000000000,3.00000000000000,2.00000000000000,4.00000000000000,0.01636220701039,0.00003139941327,0.85906701144360,0.97688658162951,0.36443674564362,0.10067223757505,0.00022084564099,0.00007718519612
1.00000000000000,3.00000000000000,2.00000000000000,5.00000000000000,0.01636220701039,0.00635713478550,0.16018461465864,0.04345365799963,0.36443674564362,0.10472884029150,0.00490085811632,0.01170478961910
1.00000000000000,3.00000000000000,2.00000000000000,6.00000000000000,0.01636220701039,0.13655656576157,0.10360699417924,0.06346937920898,0.36443674564362,0.06568625569344,0.03095725799956,0.03970191429892
1.00000000000000,4.00000000000000,0.00000000000000,1.00000000000000,0.45486554503441,0.43641877174377,0.02239423386872,0.02464562095702,0.28249916434288,0.26970419287682,0.00337150340941,0.00185199250745
1.00000000000000,4.00000000000000,0.00000000000000,2.00000000000000,0.45486554503441,0.56690520048141,0.04713524254953,0.03742977511138,0.28249916434288,0.46456179022789,0.00128359807934,0.00078021552577
1.00000000000000,4.00000000000000,0.00000000000000,3.00000000000000,0.45486554503441,0.25908184051514,0.01419181615055,0.01485207490623,0.28249916434288,0.10069637745619,0.00251245190983,0.00177285292204
1.00000000000000,4.00000000000000,0.00000000000000,4.00000000000000,0.45486554503441,0.00346367037855,0.04485407738892,0.07933946698904,0.28249916434288,0.05053338780999,0.08713115324884,0.04719998350049
1.00000000000000,4.00000000000000,0.00000000000000,5.00000000000000,0.45486554503441,0.39027395844460,0.01908395406894,0.02090888842940,0.28249916434288,0.21258389949799,0.00171242031733,0.00124113047252
1.00000000000000,4.00000000000000,0.00000000000000,6.00000000000000,0.45486554503441,0.52890646457672,0.04431486400115,0.04789368249476,0.28249916434288,0.02646536007524,0.00065844898014,0.00041316207478
1.00000000000000,4.00000000000000,1.00000000000000,2.00000000000000,0.43641877174377,0.56690520048141,0.36984165913080,0.37773039564490,0.26970419287682,0.46456179022789,0.00309298770178,0.00201983612305
1.00000000000000,4.00000000000000,1.00000000000000,3.00000000000000,0.43641877174377,0.25908184051514,0.03486480216611,0.03558174613863,0.26970419287682,0.10069637745619,0.02964798988041,0.01705917238007
1.00000000000000,4.00000000000000,1.00000000000000,4.00000000000000,0.43641877174377,0.00346367037855,0.51950689647132,0.69192078616470,0.26970419287682,0.05053338780999,0.05445011094401,0.04719998350049
1.00000000000000,4.00000000000000,1.00000000000000,5.00000000000000,0.43641877174377,0.39027395844460,0.35690415790524,0.34684528410435,0.26970419287682,0.21258389949799,0.00502794457477,0.00250052517526
1.00000000000000,4.00000000000000,1.00000000000000,6.00000000000000,0.43641877174377,0.52890646457672,0.28904785856509,0.54219822958112,0.26970419287682,0.02646536007524,0.00016834844387,0.00007281812748
1.00000000000000,4.00000000000000,2.00000000000000,3.00000000000000,0.56690520048141,0.25908184051514,0.52999267665010,0.52940592728555,0.46456179022789,0.10069637745619,0.00445693391073,0.00518704655735
1.00000000000000,4.00000000000000,2.00000000000000,4.00000000000000,0.56690520048141,0.00346367037855,0.86029361961959,0.66358078736812,0.46456179022789,0.05053338780999,0.00016640141272,0.00006867922718
1.00000000000000,4.00000000000000,2.00000000000000,5.00000000000000,0.56690520048141,0.39027395844460,0.44002637691682,0.39920520968735,0.46456179022789,0.21258389949799,0.00516435060361,0.00334468765823
1.00000000000000,4.00000000000000,2.00000000000000,6.00000000000000,0.56690520048141,0.52890646457672,0.21672186587200,0.13531039096415,0.46456179022789,0.02646536007524,0.01810112633876,0.01052596016166
1.00000000000000,5.00000000000000,0.00000000000000,1.00000000000000,0.41386461257935,0.45891183614731,0.00993374662708,0.00973692536354,0.00428846385330,0.00665778247640,0.01853170730584,0.01129972858064
1.00000000000000,5.00000000000000,0.00000000000000,2.00000000000000,0.41386461257935,0.20954632759094,0.01810651877521,0.02090888842940,0.00428846385330,0.06214352324605,0.00270542624899,0.00074395869524
1.00000000000000,5.00000000000000,0.00000000000000,3.00000000000000,0.41386461257935,0.50574582815170,0.00786523633093,0.00544164236635,0.00428846385330,0.00857916753739,0.01144585364695,0.00348398776953
1.00000000000000,5.00000000000000,0.00000000000000,4.00000000000000,0.41386461257935,0.00005710805272,0.00716196130424,0.01101415511221,0.00428846385330,0.04912417754531,0.14663223778700,0.17947503115420
1.00000000000000,5.00000000000000,0.00000000000000,5.00000000000000,0.41386461257935,0.37760648131371,0.00993315232018,0.00973692536354,0.00428846385330,0.00474941497669,0.01115772705701,0.00348398776953
1.00000000000000,5.00000000000000,0.00000000000000,6.00000000000000,0.41386461257935,0.18350899219513,0.01223223587085,0.01766152121127,0.00428846385330,0.00337345269509,0.00335847534545,0.00098662940388
1.00000000000000,5.00000000000000,1.00000000000000,2.00000000000000,0.45891183614731,0.20954632759094,0.29316611893738,0.14605465531349,0.00665778247640,0.06214352324605,0.00240616136141,0.00169675963105
1.00000000000000,5.00000000000000,1.00000000000000,3.00000000000000,0.45891183614731,0.50574582815170,0.13127979011523,0.24743753485382,0.00665778247640,0.00857916753739,0.01783798531432,0.02078088165752
1.00000000000000,5.00000000000000,1.00000000000000,4.00000000000000,0.45891183614731,0.00005710805272,0.07461920843979,0.07933946698904,0.00665778247640,0.04912417754531,0.11566837987813,0.02517340317149
1.00000000000000,5.00000000000000,1.00000000000000,5.00000000000000,0.45891183614731,0.37760648131371,0.95634502660326,0.99229460023344,0.00665778247640,0.00474941497669,0.03824210691526,0.00816873419149
1.00000000000000,5.00000000000000,1.00000000000000,6.00000000000000,0.45891183614731,0.18350899219513,0.98405412115156,0.70625257492065,0.00665778247640,0.00337345269509,0.00019543493099,0.00000006149230
1.00000000000000,5.00000000000000,2.00000000000000,3.00000000000000,0.20954632759094,0.50574582815170,0.39242318832907,0.20939671806991,0.06214352324605,0.00857916753739,0.00494801669284,0.00321036085597
1.00000000000000,5.00000000000000,2.00000000000000,4.00000000000000,0.20954632759094,0.00005710805272,0.57442101764533,0.91539392247796,0.06214352324605,0.04912417754531,0.00018431266955,0.00002758722019
1.00000000000000,5.00000000000000,2.00000000000000,5.00000000000000,0.20954632759094,0.37760648131371,0.27556302343229,0.15741967037320,0.06214352324605,0.00474941497669,0.00347530947703,0.00250052517526
1.00000000000000,5.00000000000000,2.00000000000000,6.00000000000000,0.20954632759094,0.18350899219513,0.30274926943788,0.18207613006234,0.06214352324605,0.00337345269509,0.02762371981169,0.02146401579103
1.00000000000000,6.00000000000000,0.00000000000000,1.00000000000000,0.00538634927943,0.00429500965402,0.60717351418002,0.21665488090366,0.52972280979156,0.60928297042847,0.24098817344905,0.24826512236586
1.00000000000000,6.00000000000000,0.00000000000000,2.00000000000000,0.00538634927943,0.00692720152438,0.33816974329104,0.08285994641483,0.52972280979156,0.01425953116268,0.04651080509948,0.07495585216179
1.00000000000000,6.00000000000000,0.00000000000000,3.00000000000000,0.00538634927943,0.00992744881660,0.61897364911089,0.23947724793106,0.52972280979156,0.21747604012489,0.19120924251210,0.19118215849687
1.00000000000000,6.00000000000000,0.00000000000000,4.00000000000000,0.00538634927943,0.51069694757462,0.55836766603525,0.28106469474733,0.52972280979156,0.35919857025146,0.67386248488806,0.53604207859598
1.00000000000000,6.00000000000000,0.00000000000000,5.00000000000000,0.00538634927943,0.00884614326060,0.60655964160657,0.20231117121875,0.52972280979156,0.19446030259132,0.20213416996915,0.20342977352573
1.00000000000000,6.00000000000000,0.00000000000000,6.00000000000000,0.00538634927943,0.00031685869908,0.61846665143250,0.56822338048369,0.52972280979156,0.85588896274567,0.06674999992777,0.08099448746680
1.00000000000000,6.00000000000000,1.00000000000000,2.00000000000000,0.00429500965402,0.00692720152438,0.21211750773757,0.12031982094049,0.60928297042847,0.01425953116268,0.01042994096425,0.01345348452833
1.00000000000000,6.00000000000000,1.00000000000000,3.00000000000000,0.00429500965402,0.00992744881660,0.93434045866610,0.85438957065344,0.60928297042847,0.21747604012489,0.10203472936757,0.08741341220582
1.00000000000000,6.00000000000000,1.00000000000000,4.00000000000000,0.00429500965402,0.51069694757462,0.80132287486282,0.74984101206064,0.60928297042847,0.35919857025146,0.07901244518754,0.09422753087711
1.00000000000000,6.00000000000000,1.00000000000000,5.00000000000000,0.00429500965402,0.00884614326060,0.94909977582010,0.79421984869987,0.60928297042847,0.19446030259132,0.05072714956185,0.08309113693178
1.00000000000000,6.00000000000000,1.00000000000000,6.00000000000000,0.00429500965402,0.00031685869908,0.87080376233798,0.88480880483985,0.60928297042847,0.85588896274567,0.00004659442341,0.00003328387470
1.00000000000000,6.00000000000000,2.00000000000000,3.00000000000000,0.00692720152438,0.00992744881660,0.23457761619256,0.20939671806991,0.01425953116268,0.21747604012489,0.01954570499704,0.03634091116828
1.00000000000000,6.00000000000000,2.00000000000000,4.00000000000000,0.00692720152438,0.51069694757462,0.38035761197250,0.28106469474733,0.01425953116268,0.35919857025146,0.00114110816384,0.00162360992169
1.00000000000000,6.00000000000000,2.00000000000000,5.00000000000000,0.00692720152438,0.00884614326060,0.18840551932065,0.13531039096415,0.01425953116268,0.19446030259132,0.01600995058410,0.02941160311855
1.00000000000000,6.00000000000000,2.00000000000000,6.00000000000000,0.00692720152438,0.00031685869908,0.36280784547022,0.13016566075385,0.01425953116268,0.85588896274567,0.09792377408659,0.16113740609774
1.00000000000000,7.00000000000000,0.00000000000000,1.00000000000000,0.02137080021203,0.03384920954704,0.56287440867964,0.96148693654686,0.03439635038376,0.05542228370905,0.13629374864914,0.08523059442234
1.00000000000000,7.00000000000000,0.00000000000000,2.00000000000000,0.02137080021203,0.00694302516058,0.68691481626097,0.69192078616470,0.03439635038376,0.00195827661082,0.09356227497111,0.17947503115420
1.00000000000000,7.00000000000000,0.00000000000000,3.00000000000000,0.02137080021203,0.08444362133741,0.58915594979656,0.93073506467044,0.03439635038376,0.04837699234486,0.11638891659794,0.08099448746680
1.00000000000000,7.00000000000000,0.00000000000000,4.00000000000000,0.02137080021203,0.01465692277998,0.43046699884197,0.64958120044321,0.03439635038376,0.57549011707306,0.39770845398086,0.55142937211804
1.00000000000000,7.00000000000000,0.00000000000000,5.00000000000000,0.02137080021203,0.02563831023872,0.49257230908563,0.99229460023344,0.03439635038376,0.03364864736795,0.12896581119691,0.07692739918389
1.00000000000000,7.00000000000000,0.00000000000000,6.00000000000000,0.02137080021203,0.60184055566788,0.78518262536042,0.99229460023344,0.03439635038376,0.44495442509651,0.03858699505596,0.02764934407378
1.00000000000000,7.00000000000000,1.00000000000000,2.00000000000000,0.03384920954704,0.00694302516058,0.92355702312561,0.51676452346146,0.05542228370905,0.00195827661082,0.20655149278457,0.17947503115420
1.00000000000000,7.00000000000000,1.00000000000000,3.00000000000000,0.03384920954704,0.08444362133741,0.84713526599899,0.88480880483985,0.05542228370905,0.04837699234486,0.11931073368385,0.12283064355677
1.00000000000000,7.00000000000000,1.00000000000000,4.00000000000000,0.03384920954704,0.01465692277998,0.54776331250196,0.66358078736812,0.05542228370905,0.57549011707306,0.10333057869731,0.01542337930766
1.00000000000000,7.00000000000000,1.00000000000000,5.00000000000000,0.03384920954704,0.02563831023872,0.23364817137280,0.63570081070065,0.05542228370905,0.03364864736795,0.34953397016693,0.24826512236586
1.00000000000000,7.00000000000000,1.00000000000000,6.00000000000000,0.03384920954704,0.60184055566788,0.40190727488180,0.59481442533433,0.05542228370905,0.44495442509651,0.00006027886728,0.00005419475087
1.00000000000000,7.00000000000000,2.00000000000000,3.00000000000000,0.00694302516058,0.08444362133741,0.90375027416293,0.56822338048369,0.00195827661082,0.04837699234486,0.27029536200793,0.26294445817814
1.00000000000000,7.00000000000000,2.00000000000000,4.00000000000000,0.00694302516058,0.01465692277998,0.75676697983253,0.41020470857620,0.00195827661082,0.57549011707306,0.06771362415746,0.00847430320823
1.00000000000000,7.00000000000000,2.00000000000000,5.00000000000000,0.00694302516058,0.02563831023872,0.93053636089682,0.41020470857620,0.00195827661082,0.03364864736795,0.22382866881336,0.22506717508065
1.00000000000000,7.00000000000000,2.00000000000000,6.00000000000000,0.00694302516058,0.60184055566788,0.68286864847434,0.56822338048369,0.00195827661082,0.44495442509651,0.75295198586086,0.86696521461067
1.00000000000000,8.00000000000000,0.00000000000000,1.00000000000000,0.01039595715702,0.02970096841455,0.81680580773483,0.31757172010839,0.52906388044357,0.68790620565414,0.83253000725736,0.77710682820998
1.00000000000000,8.00000000000000,0.00000000000000,2.00000000000000,0.01039595715702,0.00099338020664,0.83689997315247,0.21665488090366,0.52906388044357,0.14549532532692,0.40356161556999,0.48391010439775
1.00000000000000,8.00000000000000,0.00000000000000,3.00000000000000,0.01039595715702,0.04408874735236,0.81789996247708,0.41020470857620,0.52906388044357,0.44557678699493,0.78458050561426,0.64795169525792
1.00000000000000,8.00000000000000,0.00000000000000,4.00000000000000,0.01039595715702,0.76977723836899,0.84728161831224,0.52940592728555,0.52906388044357,0.00934914126992,0.82979209837205,0.87606467136470
1.00000000000000,8.00000000000000,0.00000000000000,5.00000000000000,0.01039595715702,0.00459415372461,0.84934538679308,0.35696212109178,0.52906388044357,0.56672251224518,0.80072702757377,0.64795169525792
1.00000000000000,8.00000000000000,0.00000000000000,6.00000000000000,0.01039595715702,0.52895307540894,0.95408461955938,0.62194362375885,0.52906388044357,0.30736586451530,0.51343098701557,0.46952657598331
1.00000000000000,8.00000000000000,1.00000000000000,2.00000000000000,0.02970096841455,0.00099338020664,0.91243352797399,0.47977339755744,0.68790620565414,0.14549532532692,0.13663288112956,0.33909725218234
1.00000000000000,8.00000000000000,1.00000000000000,3.00000000000000,0.02970096841455,0.04408874735236,0.99355321367641,0.97688658162951,0.68790620565414,0.44557678699493,0.40335975353016,0.40119774866719
1.00000000000000,8.00000000000000,1.00000000000000,4.00000000000000,0.02970096841455,0.76977723836899,0.95614481214288,0.60831356234848,0.68790620565414,0.00934914126992,0.35213663443310,0.28341325604879
1.00000000000000,8.00000000000000,1.00000000000000,5.00000000000000,0.02970096841455,0.00459415372461,0.68752638414413,0.60831356234848,0.68790620565414,0.56672251224518,0.52958026613070,0.17196577412960
1.00000000000000,8.00000000000000,1.00000000000000,6.00000000000000,0.02970096841455,0.52895307540894,0.61668066022883,0.43272085953504,0.68790620565414,0.30736586451530,0.01005678461110,0.00678101014876
1.00000000000000,8.00000000000000,2.00000000000000,3.00000000000000,0.00099338020664,0.04408874735236,0.91338842044975,0.44423428084701,0.14549532532692,0.44557678699493,0.16344531899914,0.46242261272516
1.00000000000000,8.00000000000000,2.00000000000000,4.00000000000000,0.00099338020664,0.76977723836899,0.90907803672479,0.39920520968735,0.14549532532692,0.00934914126992,0.08501694310708,0.05582616993888
1.00000000000000,8.00000000000000,2.00000000000000,5.00000000000000,0.00099338020664,0.00459415372461,0.86469916949897,0.42137710005045,0.14549532532692,0.56672251224518,0.14247837179706,0.42779862544251
1.00000000000000,8.00000000000000,2.00000000000000,6.00000000000000,0.00099338020664,0.52895307540894,0.77477528963223,0.35696212109178,0.14549532532692,0.30736586451530,0.42140030430516,0.57490159419899
1.00000000000000,9.00000000000000,0.00000000000000,1.00000000000000,0.00136002979707,0.00245439028367,0.81917625983039,0.56822338048369,0.00008374766912,0.00008016632637,0.17875787561540,0.04855626556423
1.00000000000000,9.00000000000000,0.00000000000000,2.00000000000000,0.00136002979707,0.00056680646958,0.77204843026447,0.38838001620024,0.00008374766912,0.00012197055912,0.11192588795624,0.04587502898289
1.00000000000000,9.00000000000000,0.00000000000000,3.00000000000000,0.00136002979707,0.00680809188634,0.90950716564646,0.49194561038166,0.00008374766912,0.00007574241317,0.13014726106555,0.03527470113795
1.00000000000000,9.00000000000000,0.00000000000000,4.00000000000000,0.00136002979707,0.01190206035972,0.17491490796362,0.46776260342449,0.00008374766912,0.00003876660776,0.99502721882412,0.71582913835425
1.00000000000000,9.00000000000000,0.00000000000000,5.00000000000000,0.00136002979707,0.00291409040801,0.89485792297994,0.45591551624238,0.00008374766912,0.00011680003809,0.12434762142988,0.02011636549241
1.00000000000000,9.00000000000000,0.00000000000000,6.00000000000000,0.00136002979707,0.02692881785333,0.89529333442868,0.55513842683285,0.00008374766912,0.00047520353110,0.07468416745749,0.01345348452833
1.00000000000000,9.00000000000000,1.00000000000000,2.00000000000000,0.00245439028367,0.00056680646958,0.74513857141577,0.85438957065344,0.00008016632637,0.00012197055912,0.26401473748233,0.19118215849687
1.00000000000000,9.00000000000000,1.00000000000000,3.00000000000000,0.00245439028367,0.00680809188634,0.18521950741646,0.07593795005232,0.00008016632637,0.00007574241317,0.04398128152340,0.07894009283632
1.00000000000000,9.00000000000000,1.00000000000000,4.00000000000000,0.00245439028367,0.01190206035972,0.01161059570204,0.00413934513927,0.00008016632637,0.00003876660776,0.01619163975053,0.00847430320823
1.00000000000000,9.00000000000000,1.00000000000000,5.00000000000000,0.00245439028367,0.00291409040801,0.27428443772061,0.28106469474733,0.00008016632637,0.00011680003809,0.01529412304326,0.02216617534157
1.00000000000000,9.00000000000000,1.00000000000000,6.00000000000000,0.00245439028367,0.02692881785333,0.70086727497099,0.94610125292093,0.00008016632637,0.00047520353110,0.01065693364046,0.00878981179892
1.00000000000000,9.00000000000000,2.00000000000000,3.00000000000000,0.00056680646958,0.00680809188634,0.62506874012739,1.00000000000000,0.00012197055912,0.00007574241317,0.39518544088980,0.31604922309236
1.00000000000000,9.00000000000000,2.00000000000000,4.00000000000000,0.00056680646958,0.01190206035972,0.10266932231402,0.17566649522632,0.00012197055912,0.00003876660776,0.02787171433771,0.00878981179892
1.00000000000000,9.00000000000000,2.00000000000000,5.00000000000000,0.00056680646958,0.00291409040801,0.61680799574277,0.93073506467044,0.00012197055912,0.00011680003809,0.37671262264832,0.29403375509560
1.00000000000000,9.00000000000000,2.00000000000000,6.00000000000000,0.00056680646958,0.02692881785333,0.66157677390365,0.88480880483985,0.00012197055912,0.00047520353110,0.67987675547307,0.92177975706716
1.00000000000000,10.00000000000000,0.00000000000000,1.00000000000000,0.19674710929394,0.39869743585587,0.38692705170750,0.26389263197780,0.00104145507794,0.00042988522910,0.42424658902306,0.26796536474092
1.00000000000000,10.00000000000000,0.00000000000000,2.00000000000000,0.19674710929394,0.01904931664467,0.51222910169599,0.13531039096415,0.00104145507794,0.02118657343090,0.14776758883202,0.15420405845509
1.00000000000000,10.00000000000000,0.00000000000000,3.00000000000000,0.19674710929394,0.00185471773148,0.34414536972164,0.25557575561106,0.00104145507794,0.00061181641649,0.31045301379990,0.17569110415604
1.00000000000000,10.00000000000000,0.00000000000000,4.00000000000000,0.19674710929394,0.23079344630241,0.90526921383136,0.51676452346146,0.00104145507794,0.00061693746829,0.62668017208890,0.55920195668818
1.00000000000000,10.00000000000000,0.00000000000000,5.00000000000000,0.19674710929394,0.18381495773792,0.36843053235409,0.24743753485382,0.00104145507794,0.00076520565199,0.31291412000890,0.14749515470226
1.00000000000000,10.00000000000000,0.00000000000000,6.00000000000000,0.19674710929394,0.07584956288338,0.53449663165995,0.45591551624238,0.00104145507794,0.00925113633275,0.14423122951481,0.06059825758541
1.00000000000000,10.00000000000000,1.00000000000000,2.00000000000000,0.39869743585587,0.01904931664467,0.98737101553498,0.49194561038166,0.00042988522910,0.02118657343090,0.06094539992884,0.07894009283632
1.00000000000000,10.00000000000000,1.00000000000000,3.00000000000000,0.39869743585587,0.00185471773148,0.48623956724795,0.16334008984268,0.00042988522910,0.00061181641649,0.01633414473254,0.02216617534157
