oxytype, roi, beta, PTSD_test_pvalue, HC_test_pvalue, t_p_value, mannwhitneyu_p_value
1.00000000000000,2.00000000000000,4.00000000000000,0.74301880598068,0.30208253860474,0.52614248346350,0.73467406176474
1.00000000000000,2.00000000000000,5.00000000000000,0.00000830457338,0.00450174883008,0.55375189554860,0.76732338275635
1.00000000000000,3.00000000000000,0.00000000000000,0.03775864467025,0.00070559780579,0.33450835331516,0.52206076362166
1.00000000000000,3.00000000000000,1.00000000000000,0.07749012112617,0.00084268284263,0.38906320327992,0.58689621903803
1.00000000000000,3.00000000000000,2.00000000000000,0.01499467156827,0.00037755680387,0.17621447744504,0.74279415946994
1.00000000000000,3.00000000000000,3.00000000000000,0.04632169008255,0.00033639103640,0.36109183581095,0.52206076362166
1.00000000000000,3.00000000000000,4.00000000000000,0.39998432993889,0.00010820817261,0.76477963798753,0.77555325298423
1.00000000000000,3.00000000000000,5.00000000000000,0.05145656317472,0.00138382974546,0.30161255332622,0.37473793340000
1.00000000000000,4.00000000000000,0.00000000000000,0.00007074815949,0.00455292407423,0.93965574801559,0.63209221179191
1.00000000000000,4.00000000000000,1.00000000000000,0.00005596796109,0.00308125093579,0.99577317802852,0.73467406176474
1.00000000000000,4.00000000000000,2.00000000000000,0.00142536975909,0.01808573864400,0.52207954074014,0.46111944508915
1.00000000000000,4.00000000000000,3.00000000000000,0.00004075290417,0.01150073949248,0.89014618729094,0.48098002437141
1.00000000000000,4.00000000000000,4.00000000000000,0.05259857326746,0.09591741114855,0.40679128064333,0.52206076362166
1.00000000000000,4.00000000000000,5.00000000000000,0.00015387946041,0.02276278845966,0.99351182150281,0.55041708080084
1.00000000000000,5.00000000000000,0.00000000000000,0.00043720839312,0.00079117895802,0.62248205746429,0.69453325995826
1.00000000000000,5.00000000000000,1.00000000000000,0.00051075115334,0.00100533524528,0.62236328093236,0.78380840806480
1.00000000000000,5.00000000000000,2.00000000000000,0.00000234589720,0.00589272892103,0.99820255540914,0.86755298861076
1.00000000000000,5.00000000000000,3.00000000000000,0.00153050245717,0.00373997213319,0.50421028220711,0.50816964613314
1.00000000000000,5.00000000000000,4.00000000000000,0.68579167127609,0.00918937660754,0.99740878273953,0.69453325995826
1.00000000000000,5.00000000000000,5.00000000000000,0.00051298289327,0.00196538725868,0.67522300878234,0.71852335779975
1.00000000000000,6.00000000000000,0.00000000000000,0.01103982795030,0.16039958596230,0.56073927760183,0.81706413856707
1.00000000000000,6.00000000000000,1.00000000000000,0.02062484994531,0.12182782590389,0.46534890799554,0.51509088361773
1.00000000000000,6.00000000000000,2.00000000000000,0.01404090877622,0.14084173738956,0.46634072872116,0.48098002437141
1.00000000000000,6.00000000000000,3.00000000000000,0.04318533092737,0.17521587014198,0.45609370802599,0.58689621903803
1.00000000000000,6.00000000000000,4.00000000000000,0.00121182447765,0.03130108490586,0.13825623270905,0.13618523558131
1.00000000000000,6.00000000000000,5.00000000000000,0.01161266211420,0.52033102512360,0.56319734884167,0.90152848055266
1.00000000000000,7.00000000000000,0.00000000000000,0.00006425876200,0.01797564513981,0.98468700105203,0.44172570845415
1.00000000000000,7.00000000000000,1.00000000000000,0.00018173895660,0.06026544421911,0.94037260603869,0.54325748069845
1.00000000000000,7.00000000000000,2.00000000000000,0.00000003495973,0.00579414609820,0.71636212097681,0.94424558657092
1.00000000000000,7.00000000000000,3.00000000000000,0.00058847485343,0.00924001168460,0.88587495314554,0.36326996231256
1.00000000000000,7.00000000000000,4.00000000000000,0.07797048240900,0.01471932139248,0.85146292030411,0.80871673333112
1.00000000000000,7.00000000000000,5.00000000000000,0.00006228921848,0.04287867248058,0.86404756757960,0.44172570845415
1.00000000000000,8.00000000000000,0.00000000000000,0.00000913298845,0.00001646119745,0.37332086052052,0.39235414545794
1.00000000000000,8.00000000000000,1.00000000000000,0.00000119860704,0.00003968537931,0.43739377190629,0.42906027521944
1.00000000000000,8.00000000000000,2.00000000000000,0.00720987701789,0.00011370470747,0.38528528728003,0.41660853500050
1.00000000000000,8.00000000000000,3.00000000000000,0.00065628316952,0.00005519912884,0.38485374543272,0.65523138734361
1.00000000000000,8.00000000000000,4.00000000000000,0.00000034574953,0.00000037072971,0.12893029856536,0.32488632606819
1.00000000000000,8.00000000000000,5.00000000000000,0.00003097015360,0.00005555436292,0.43369007514553,0.50129750725253
1.00000000000000,9.00000000000000,0.00000000000000,0.02349301427603,0.01361400540918,0.86264531992568,0.55041708080084
1.00000000000000,9.00000000000000,1.00000000000000,0.08754774928093,0.02946174331009,0.78802915524381,0.44813785155399
1.00000000000000,9.00000000000000,2.00000000000000,0.12050119787455,0.01902072690427,0.50247552402039,0.67870643352857
1.00000000000000,9.00000000000000,3.00000000000000,0.05381946265697,0.01910663209856,0.90679135766106,0.61686208556273
1.00000000000000,9.00000000000000,4.00000000000000,0.70265018939972,0.19698959589005,0.24602356299512,0.22612187377954
1.00000000000000,9.00000000000000,5.00000000000000,0.01178866531700,0.02287781238556,0.90403186661191,0.68660267083540
1.00000000000000,10.00000000000000,0.00000000000000,0.07629346102476,0.00001481513027,0.96825067844968,0.58689621903803
1.00000000000000,10.00000000000000,1.00000000000000,0.16259856522083,0.00001625354525,0.91977733309186,0.53614455438213
1.00000000000000,10.00000000000000,2.00000000000000,0.04604626074433,0.00078343128553,0.45021129041785,0.82543234487811
1.00000000000000,10.00000000000000,3.00000000000000,0.28004574775696,0.00000242258443,0.84962510986543,0.44172570845415
1.00000000000000,10.00000000000000,4.00000000000000,0.82263278961182,0.02604988031089,0.80527400481746,0.30927531649383
1.00000000000000,10.00000000000000,5.00000000000000,0.08159060031176,0.00001351072206,0.98450095088767,0.74279415946994
1.00000000000000,11.00000000000000,0.00000000000000,0.25649914145470,0.56837832927704,0.90938479411084,0.74279415946994
1.00000000000000,11.00000000000000,1.00000000000000,0.29751676321030,0.70905303955078,0.94492049157674,0.63209221179191
1.00000000000000,11.00000000000000,2.00000000000000,0.01515981554985,0.47550341486931,0.21237799238624,0.53614455438213
1.00000000000000,11.00000000000000,3.00000000000000,0.25378370285034,0.47689622640610,0.96527572849274,0.85065254441322
1.00000000000000,11.00000000000000,4.00000000000000,0.72861671447754,0.11474918574095,0.22145483062192,0.24743037193169
1.00000000000000,11.00000000000000,5.00000000000000,0.30242592096329,0.76889717578888,0.85766625281686,0.96138441153109
1.00000000000000,12.00000000000000,0.00000000000000,0.02731477282941,0.01114895567298,0.71375825572919,0.90152848055266
1.00000000000000,12.00000000000000,1.00000000000000,0.04553041607141,0.00934713426977,0.75778383383686,0.97854110105849
1.00000000000000,12.00000000000000,2.00000000000000,0.00908967200667,0.00537140900269,0.58000057351099,0.73467406176474
1.00000000000000,12.00000000000000,3.00000000000000,0.03895216435194,0.02543134242296,0.69399898905492,0.80871673333112
1.00000000000000,12.00000000000000,4.00000000000000,0.00657499814406,0.11585421115160,0.70141037167945,0.65523138734361
1.00000000000000,12.00000000000000,5.00000000000000,0.05055719986558,0.08372670412064,0.78794713043191,0.86755298861076
1.00000000000000,12.00000000000000,6.00000000000000,0.02788953669369,0.00012653866725,0.19388240555439,0.26546088729899
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
2.00000000000000,0.00000000000000,0.00000000000000,0.00000008888715,0.09784366190434,0.67533946353825,0.73467406176474
2.00000000000000,0.00000000000000,1.00000000000000,0.00000137985330,0.16731132566929,0.66263535605514,0.58689621903803
2.00000000000000,0.00000000000000,2.00000000000000,0.00000093248252,0.00342296645977,0.74409959206633,0.72658351936910
2.00000000000000,0.00000000000000,3.00000000000000,0.00000007391196,0.01424311567098,0.78258744779606,0.78380840806480
2.00000000000000,0.00000000000000,4.00000000000000,0.00000212445138,0.39669692516327,0.61714877259057,0.96996101850672
2.00000000000000,0.00000000000000,5.00000000000000,0.00000008832781,0.18995988368988,0.63318547514393,0.71049439245342
2.00000000000000,1.00000000000000,0.00000000000000,0.01221026852727,0.00000003902721,0.72924852590572,0.58689621903803
2.00000000000000,1.00000000000000,1.00000000000000,0.20584914088249,0.00000012632412,0.86428354408770,0.58689621903803
2.00000000000000,1.00000000000000,2.00000000000000,0.00342921772972,0.00000006390238,0.99217820024433,0.52206076362166
2.00000000000000,1.00000000000000,3.00000000000000,0.02490342035890,0.00000002219145,0.68857304405537,0.97854110105849
2.00000000000000,1.00000000000000,4.00000000000000,0.01314034406096,0.00000307922755,0.87102140761659,0.77555325298423
2.00000000000000,1.00000000000000,5.00000000000000,0.00922255590558,0.00000020085940,0.71801934937695,0.71852335779975
2.00000000000000,2.00000000000000,0.00000000000000,0.00000000167185,0.06293042004108,0.63490070699158,0.96996101850672
2.00000000000000,2.00000000000000,1.00000000000000,0.00000000190400,0.05425242334604,0.60840862051631,0.95281227108472
2.00000000000000,2.00000000000000,2.00000000000000,0.00000078283205,0.00689160171896,0.97211706063617,0.91005312251154
2.00000000000000,2.00000000000000,3.00000000000000,0.00000000196118,0.10211643576622,0.59302903315754,0.98712366702692
2.00000000000000,2.00000000000000,4.00000000000000,0.00131324853282,0.92236560583115,0.59003135781572,0.57951144959164
2.00000000000000,2.00000000000000,5.00000000000000,0.00000000108505,0.03476031869650,0.62268078021937,0.89301517930308
2.00000000000000,3.00000000000000,0.00000000000000,0.01480796840042,0.00000027635625,0.89780168865142,0.53614455438213
2.00000000000000,3.00000000000000,1.00000000000000,0.03791666775942,0.00000016023380,0.79159212008234,0.63976676139874
2.00000000000000,3.00000000000000,2.00000000000000,0.00055604253430,0.00128839386161,0.34903235378952,0.54325748069845
2.00000000000000,3.00000000000000,3.00000000000000,0.05371193960309,0.00000030906097,0.89790220589732,0.55041708080084
2.00000000000000,3.00000000000000,4.00000000000000,0.16416117548943,0.00000003263824,0.28604408947750,0.75094297709762
2.00000000000000,3.00000000000000,5.00000000000000,0.00847507920116,0.00000068764297,0.95183605909471,0.33020202100744
2.00000000000000,4.00000000000000,0.00000000000000,0.00758869247511,0.03902004286647,0.80547937475362,0.76732338275635
2.00000000000000,4.00000000000000,1.00000000000000,0.00852417107671,0.03434782102704,0.86319158860909,0.90152848055266
2.00000000000000,4.00000000000000,2.00000000000000,0.03653153777122,0.38054412603378,0.45419012427273,0.38642704447773
2.00000000000000,4.00000000000000,3.00000000000000,0.00482499459758,0.13705033063889,0.78143792056296,0.73467406176474
2.00000000000000,4.00000000000000,4.00000000000000,0.08494758605957,0.20749787986279,0.37348696977518,0.41660853500050
2.00000000000000,4.00000000000000,5.00000000000000,0.01628028787673,0.26253038644791,0.84956575324261,0.60930784940265
2.00000000000000,5.00000000000000,0.00000000000000,0.00102055433672,0.05445851758122,0.63841972728437,0.98712366702692
2.00000000000000,5.00000000000000,1.00000000000000,0.00040455555427,0.06372392177582,0.59400935539856,0.89301517930308
2.00000000000000,5.00000000000000,2.00000000000000,0.00002773998858,0.25384202599525,0.80361187058930,0.77555325298423
2.00000000000000,5.00000000000000,3.00000000000000,0.00031130612479,0.20483624935150,0.54168142819847,0.95281227108472
2.00000000000000,5.00000000000000,4.00000000000000,0.30224820971489,0.04524053633213,0.93176177238361,0.84222747705574
2.00000000000000,5.00000000000000,5.00000000000000,0.00074528256664,0.10345631837845,0.70703442737901,0.90152848055266
2.00000000000000,6.00000000000000,0.00000000000000,0.78810304403305,0.48427110910416,0.86982156712248,0.96138441153109
2.00000000000000,6.00000000000000,1.00000000000000,0.73083573579788,0.23863069713116,0.76404353334460,0.67084530929047
2.00000000000000,6.00000000000000,2.00000000000000,0.43100339174271,0.04308428615332,0.28924756267736,0.45460253838905
2.00000000000000,6.00000000000000,3.00000000000000,0.97271072864532,0.54848867654800,0.75379049995180,0.66302004787786
2.00000000000000,6.00000000000000,4.00000000000000,0.05125894770026,0.04773804545403,0.16658631576436,0.17012657592473
2.00000000000000,6.00000000000000,5.00000000000000,0.88698333501816,0.76921844482422,0.90548344828631,0.99570772339036
2.00000000000000,7.00000000000000,0.00000000000000,0.00011260484462,0.51532876491547,0.63375168958135,0.40437254919436
2.00000000000000,7.00000000000000,1.00000000000000,0.00027441527345,0.53346025943756,0.65650152137905,0.42280755915157
2.00000000000000,7.00000000000000,2.00000000000000,0.00000809736412,0.55634909868240,0.25383249831085,0.57217057418384
2.00000000000000,7.00000000000000,3.00000000000000,0.00058412807994,0.46543511748314,0.73897790904737,0.38642704447773
2.00000000000000,7.00000000000000,4.00000000000000,0.01098655816168,0.91805362701416,0.96251838783727,0.52907881555433
2.00000000000000,7.00000000000000,5.00000000000000,0.00019802662428,0.35342350602150,0.53600147758618,0.50816964613314
2.00000000000000,8.00000000000000,0.00000000000000,0.00000000035965,0.02397667802870,0.70331941039426,0.43536641821267
2.00000000000000,8.00000000000000,1.00000000000000,0.00000000015770,0.06050093844533,0.61052019384227,0.50129750725253
2.00000000000000,8.00000000000000,2.00000000000000,0.00000000747673,0.25280678272247,0.73221470768067,0.50129750725253
2.00000000000000,8.00000000000000,3.00000000000000,0.00000000159593,0.00546216219664,0.74366583497392,0.77555325298423
2.00000000000000,8.00000000000000,4.00000000000000,0.00000020206268,0.00204201065935,0.64525086320204,0.36326996231256
2.00000000000000,8.00000000000000,5.00000000000000,0.00000000045346,0.03580918535590,0.65753200973183,0.51509088361773
2.00000000000000,9.00000000000000,0.00000000000000,0.00000877496586,0.69421261548996,0.65407668670714,0.45460253838905
2.00000000000000,9.00000000000000,1.00000000000000,0.00002690811016,0.79988884925842,0.65183884042054,0.37473793340000
2.00000000000000,9.00000000000000,2.00000000000000,0.00098094122950,0.27911719679832,0.86740980992746,1.00000000000000
2.00000000000000,9.00000000000000,3.00000000000000,0.00000340210408,0.57727807760239,0.80182676545355,0.50816964613314
2.00000000000000,9.00000000000000,4.00000000000000,0.04035240784287,0.80450242757797,0.02056906022281,0.04958196755714
2.00000000000000,9.00000000000000,5.00000000000000,0.00000432793922,0.63168394565582,0.75663854936769,0.63976676139874
2.00000000000000,10.00000000000000,0.00000000000000,0.01243939995766,0.03265141323209,0.94021643836976,0.86755298861076
2.00000000000000,10.00000000000000,1.00000000000000,0.03257252648473,0.02804656140506,0.92829646940955,0.98712366702692
2.00000000000000,10.00000000000000,2.00000000000000,0.00014852157619,0.23431694507599,0.42613469139258,0.59432428506678
2.00000000000000,10.00000000000000,3.00000000000000,0.04364536702633,0.02527170069516,0.84473651758688,0.87602647083231
2.00000000000000,10.00000000000000,4.00000000000000,0.00170236441772,0.91599911451340,0.43610698097295,0.32488632606819
2.00000000000000,10.00000000000000,5.00000000000000,0.00662050303072,0.02842558734119,0.97827179851389,0.67870643352857
2.00000000000000,11.00000000000000,0.00000000000000,0.13411748409271,0.00000000239891,0.44610528936154,0.98712366702692
2.00000000000000,11.00000000000000,1.00000000000000,0.17862215638161,0.00000004052409,0.52350420538947,0.97854110105849
2.00000000000000,11.00000000000000,2.00000000000000,0.00385358859785,0.00000000005265,0.19581827111953,0.60179503666610
2.00000000000000,11.00000000000000,3.00000000000000,0.07502197474241,0.00000000100256,0.43491288726870,0.88451418780015
2.00000000000000,11.00000000000000,4.00000000000000,0.82305842638016,0.17067620158195,0.14031221679769,0.19113051929104
2.00000000000000,11.00000000000000,5.00000000000000,0.08931188285351,0.00000000174309,0.37755428616322,0.89301517930308
2.00000000000000,12.00000000000000,0.00000000000000,0.00082546082558,0.08648493140936,0.50312361149563,0.65523138734361
2.00000000000000,12.00000000000000,1.00000000000000,0.00104701821692,0.05547318607569,0.50532168152580,0.69453325995826
2.00000000000000,12.00000000000000,2.00000000000000,0.01088412292302,0.17036567628384,0.71407131596559,0.65523138734361
2.00000000000000,12.00000000000000,3.00000000000000,0.00083484052448,0.21648779511452,0.41335732344339,0.60179503666610
2.00000000000000,12.00000000000000,4.00000000000000,0.00093474867754,0.50303173065186,0.64082385344220,0.63209221179191
2.00000000000000,12.00000000000000,5.00000000000000,0.00204730825499,0.17082294821739,0.52704412533117,0.56487417658813
2.00000000000000,12.00000000000000,6.00000000000000,0.03128474578261,0.00386580871418,0.14155113513334,0.20232181942241
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
3.00000000000000,0.00000000000000,0.00000000000000,0.00000006661106,0.00708872405812,0.14373021908814,0.09431654061115
3.00000000000000,0.00000000000000,1.00000000000000,0.00000032612033,0.00789978355169,0.13764672436266,0.12001669943312
3.00000000000000,0.00000000000000,2.00000000000000,0.00000033932423,0.00108780153096,0.25264964798606,0.21398323874357
3.00000000000000,0.00000000000000,3.00000000000000,0.00000010168508,0.00168794731144,0.17052015338122,0.11497467481530
3.00000000000000,0.00000000000000,4.00000000000000,0.00000003750629,0.02510798908770,0.05554263286894,0.12001669943312
3.00000000000000,0.00000000000000,5.00000000000000,0.00000006597464,0.00770445587113,0.13424755497115,0.08614531278273
3.00000000000000,1.00000000000000,0.00000000000000,0.00075403100345,0.00000000024133,0.49830482426577,0.85909469644366
3.00000000000000,1.00000000000000,1.00000000000000,0.00279722292908,0.00000000047073,0.58476993435727,0.80039104129516
3.00000000000000,1.00000000000000,2.00000000000000,0.00012072167738,0.00000000043158,0.48853732361027,0.69453325995826
3.00000000000000,1.00000000000000,3.00000000000000,0.00010938046762,0.00000000037033,0.54724172906309,0.98712366702692
3.00000000000000,1.00000000000000,4.00000000000000,0.00034368070192,0.00000000016131,0.53227586400858,0.60179503666610
3.00000000000000,1.00000000000000,5.00000000000000,0.00041105822311,0.00000000069603,0.52062610589911,0.89301517930308
3.00000000000000,2.00000000000000,0.00000000000000,0.00000004178770,0.00005716433225,0.03455749452408,0.10084370276261
3.00000000000000,2.00000000000000,1.00000000000000,0.00000003982158,0.00010282178846,0.03479382049455,0.09645355101666
3.00000000000000,2.00000000000000,2.00000000000000,0.00000344895989,0.00015783053823,0.06561908334970,0.59432428506678
3.00000000000000,2.00000000000000,3.00000000000000,0.00000005199970,0.00001158203577,0.03572719363992,0.08227959188026
3.00000000000000,2.00000000000000,4.00000000000000,0.18373407423496,0.00198973924853,0.03110876564781,0.01525793476867
3.00000000000000,2.00000000000000,5.00000000000000,0.00000002157246,0.00001751218588,0.04429774892918,0.12523025009733
3.00000000000000,3.00000000000000,0.00000000000000,0.00287963845767,0.00000059794587,0.06191575326808,0.14487616935017
3.00000000000000,3.00000000000000,1.00000000000000,0.00242680357769,0.00000092877201,0.06163283047122,0.10084370276261
3.00000000000000,3.00000000000000,2.00000000000000,0.00026420745417,0.00000204857952,0.14651991734570,0.63976676139874
3.00000000000000,3.00000000000000,3.00000000000000,0.00290207471699,0.00000013347768,0.08165082738319,0.17692656264315
3.00000000000000,3.00000000000000,4.00000000000000,0.01356253586709,0.03022426366806,0.01179543027444,0.02419295329102
3.00000000000000,3.00000000000000,5.00000000000000,0.00419113179669,0.00000043282634,0.08229251220617,0.16352437587795
3.00000000000000,4.00000000000000,0.00000000000000,0.00000022678491,0.00026396976318,0.79257364090953,0.23874409736700
3.00000000000000,4.00000000000000,1.00000000000000,0.00000017851102,0.00013221238623,0.76001322321714,0.29416827098285
3.00000000000000,4.00000000000000,2.00000000000000,0.00000256789372,0.00274480576627,0.83457765317857,0.48770227678491
3.00000000000000,4.00000000000000,3.00000000000000,0.00000037431334,0.00009895761468,0.87316659223332,0.25185550913540
3.00000000000000,4.00000000000000,4.00000000000000,0.00015981298930,0.00051891664043,0.83145820311340,0.87602647083231
3.00000000000000,4.00000000000000,5.00000000000000,0.00000034024626,0.00105212652124,0.71566107471150,0.31962663762856
3.00000000000000,5.00000000000000,0.00000000000000,0.00000051792392,0.05251794308424,0.87951237723322,0.42906027521944
3.00000000000000,5.00000000000000,1.00000000000000,0.00000050128392,0.05400237441063,0.96651138036315,0.43536641821267
3.00000000000000,5.00000000000000,2.00000000000000,0.00001430783595,0.02519563958049,0.58428507720302,0.38055491929517
3.00000000000000,5.00000000000000,3.00000000000000,0.00000055208625,0.04278577864170,0.81988055222038,0.27956414206734
3.00000000000000,5.00000000000000,4.00000000000000,0.08715972304344,0.01054047793150,0.87902267416093,0.84222747705574
3.00000000000000,5.00000000000000,5.00000000000000,0.00000068499736,0.05131197720766,0.87135641561824,0.34100131514783
3.00000000000000,6.00000000000000,0.00000000000000,0.00438436958939,0.00467692594975,0.23034458772149,0.08040015333594
3.00000000000000,6.00000000000000,1.00000000000000,0.01006168965250,0.00160050822888,0.20230137935790,0.07855573820283
3.00000000000000,6.00000000000000,2.00000000000000,0.02022429555655,0.00129377155099,0.58498732940247,0.41660853500050
3.00000000000000,6.00000000000000,3.00000000000000,0.00337124499492,0.00206932006404,0.23093012206652,0.05756477747640
3.00000000000000,6.00000000000000,4.00000000000000,0.04334069415927,0.00001778223850,0.25528962749034,0.21004341103799
3.00000000000000,6.00000000000000,5.00000000000000,0.00547009659931,0.02033448964357,0.20744669121292,0.08614531278273
3.00000000000000,7.00000000000000,0.00000000000000,0.00006449996727,0.00545128900558,0.32602572526738,0.73467406176474
3.00000000000000,7.00000000000000,1.00000000000000,0.00004969318979,0.00967322755605,0.42323736031026,0.84222747705574
3.00000000000000,7.00000000000000,2.00000000000000,0.00000560946137,0.00758493179455,0.11167370390438,0.14487616935017
3.00000000000000,7.00000000000000,3.00000000000000,0.00003037749775,0.00694825313985,0.32059802789703,0.79208796719131
3.00000000000000,7.00000000000000,4.00000000000000,0.00011756685126,0.01001340430230,0.75367173583983,0.82543234487811
3.00000000000000,7.00000000000000,5.00000000000000,0.00005504318688,0.00351034174673,0.32387851348108,0.74279415946994
3.00000000000000,8.00000000000000,0.00000000000000,0.00000000003529,0.00000430258342,0.10559801834482,0.14487616935017
3.00000000000000,8.00000000000000,1.00000000000000,0.00000000002768,0.00001200790302,0.11559870192524,0.13903633867692
3.00000000000000,8.00000000000000,2.00000000000000,0.00000000009583,0.00003771301635,0.13085080486585,0.23448259534218
3.00000000000000,8.00000000000000,3.00000000000000,0.00000000006700,0.00002956586650,0.10427119596668,0.13061866646135
3.00000000000000,8.00000000000000,4.00000000000000,0.00000000049188,0.00000018609866,0.05124241945288,0.13903633867692
3.00000000000000,8.00000000000000,5.00000000000000,0.00000000004233,0.00001692050137,0.11212748416177,0.19853952090648
3.00000000000000,9.00000000000000,0.00000000000000,0.00000040395213,0.00532875303179,0.55254088708542,0.56487417658813
3.00000000000000,9.00000000000000,1.00000000000000,0.00000151690756,0.00496465153992,0.66018416587282,0.57951144959164
3.00000000000000,9.00000000000000,2.00000000000000,0.00000126200484,0.01057873945683,0.43193942100647,0.32488632606819
3.00000000000000,9.00000000000000,3.00000000000000,0.00000018103540,0.00352924317122,0.76700725121436,0.60179503666610
3.00000000000000,9.00000000000000,4.00000000000000,0.00013092065637,0.54462409019470,0.01853637443124,0.06500819779385
3.00000000000000,9.00000000000000,5.00000000000000,0.00000018511369,0.00551356095821,0.68366076001702,0.69453325995826
3.00000000000000,10.00000000000000,0.00000000000000,0.00057246972574,0.00000005877439,0.96316483460218,0.85909469644366
3.00000000000000,10.00000000000000,1.00000000000000,0.00070268922718,0.00000004481253,0.95430436921814,0.76732338275635
3.00000000000000,10.00000000000000,2.00000000000000,0.00226604845375,0.00000229773605,0.94865932118014,0.36897623604174
3.00000000000000,10.00000000000000,3.00000000000000,0.00002080781269,0.00000002248190,0.95644906014334,0.97854110105849
3.00000000000000,10.00000000000000,4.00000000000000,0.01571589708328,0.01086530275643,0.34793679210284,0.35761923323604
3.00000000000000,10.00000000000000,5.00000000000000,0.00019711007189,0.00000006377126,0.99415363009776,0.75094297709762
