oxytype, roi, beta1, beta2, PTSDperiod1_test_pvalue, PTSDperiod2_test_pvalue, PTSD_p_value, PTSD_mannwhitneyu_p_value, HCperiod1_test_pvalue, HCperiod2_test_pvalue, HC_p_value, HC_mannwhitneyu_p_value
1.00000000000000,1.00000000000000,0.00000000000000,1.00000000000000,0.00002241010770,0.00001996845458,0.14738599248639,0.17566649522632,0.00023607826733,0.00017071720504,0.00434441045332,0.01052596016166
1.00000000000000,1.00000000000000,0.00000000000000,2.00000000000000,0.00002241010770,0.00000490208868,0.05712927707201,0.03742977511138,0.00023607826733,0.00324924965389,0.00149385907115,0.00148574474497
1.00000000000000,1.00000000000000,0.00000000000000,3.00000000000000,0.00002241010770,0.00003181023203,0.13792666901380,0.16942174453288,0.00023607826733,0.00113508466166,0.00265660048005,0.00479710510660
1.00000000000000,1.00000000000000,0.00000000000000,4.00000000000000,0.00002241010770,0.27447259426117,0.12545837913062,0.18207613006234,0.00023607826733,0.00027372583281,0.04083458425389,0.11718801563745
1.00000000000000,1.00000000000000,0.00000000000000,5.00000000000000,0.00002241010770,0.00002986119034,0.13152893915357,0.15741967037320,0.00023607826733,0.00091564562172,0.00275094439808,0.00758637423837
1.00000000000000,1.00000000000000,0.00000000000000,6.00000000000000,0.00002241010770,0.00003648046186,0.13858450776124,0.23169402685016,0.00023607826733,0.00014768505935,0.00103397886522,0.00081806373692
1.00000000000000,1.00000000000000,1.00000000000000,2.00000000000000,0.00001996845458,0.00000490208868,0.02106185745830,0.00413934513927,0.00017071720504,0.00324924965389,0.00542189159297,0.00169675963105
1.00000000000000,1.00000000000000,1.00000000000000,3.00000000000000,0.00001996845458,0.00003181023203,0.67324875404698,0.52940592728555,0.00017071720504,0.00113508466166,0.02313787911019,0.03743385246366
1.00000000000000,1.00000000000000,1.00000000000000,4.00000000000000,0.00001996845458,0.27447259426117,0.76938547445434,0.82417920231819,0.00017071720504,0.00027372583281,0.46214964495905,0.35100742403233
1.00000000000000,1.00000000000000,1.00000000000000,5.00000000000000,0.00001996845458,0.00002986119034,0.07352767993661,0.09416095819324,0.00017071720504,0.00091564562172,0.07830757423567,0.00979866658315
1.00000000000000,1.00000000000000,1.00000000000000,6.00000000000000,0.00001996845458,0.00003648046186,0.68514332128452,0.27238877210766,0.00017071720504,0.00014768505935,0.00150923135935,0.00041316207478
1.00000000000000,1.00000000000000,2.00000000000000,3.00000000000000,0.00000490208868,0.00003181023203,0.03280192572484,0.00914760958403,0.00324924965389,0.00113508466166,0.01113162788162,0.00730907570346
1.00000000000000,1.00000000000000,2.00000000000000,4.00000000000000,0.00000490208868,0.27447259426117,0.08149742105728,0.02600933238864,0.00324924965389,0.00027372583281,0.00248854327565,0.00393331756936
1.00000000000000,1.00000000000000,2.00000000000000,5.00000000000000,0.00000490208868,0.00002986119034,0.02808920730428,0.00708716828376,0.00324924965389,0.00091564562172,0.00733074027880,0.00362841818298
1.00000000000000,1.00000000000000,2.00000000000000,6.00000000000000,0.00000490208868,0.00003648046186,0.02365332222988,0.01319857221097,0.00324924965389,0.00014768505935,0.04288839382778,0.06747004004740
1.00000000000000,2.00000000000000,0.00000000000000,1.00000000000000,0.03121587075293,0.05707439780235,0.00512437676247,0.00544164236635,0.17885062098503,0.11549511551857,0.00425606244925,0.00911552652133
1.00000000000000,2.00000000000000,0.00000000000000,2.00000000000000,0.03121587075293,0.01913146302104,0.01636737746457,0.02600933238864,0.17885062098503,0.26264950633049,0.00050225048135,0.00162360992169
1.00000000000000,2.00000000000000,0.00000000000000,3.00000000000000,0.03121587075293,0.12798151373863,0.00354452310512,0.00290058832616,0.17885062098503,0.18376971781254,0.00309959781322,0.00652976546485
1.00000000000000,2.00000000000000,0.00000000000000,4.00000000000000,0.03121587075293,0.00110568036325,0.01052801190558,0.01319857221097,0.17885062098503,0.01984116807580,0.10315370286683,0.19118215849687
1.00000000000000,2.00000000000000,0.00000000000000,5.00000000000000,0.03121587075293,0.02428708970547,0.00494240361625,0.00475168041885,0.17885062098503,0.58921760320663,0.00193536660911,0.00426072121138
1.00000000000000,2.00000000000000,0.00000000000000,6.00000000000000,0.03121587075293,0.51843655109406,0.01084240797270,0.01574293524027,0.17885062098503,0.00490108225495,0.00131120597358,0.00308085421011
1.00000000000000,2.00000000000000,1.00000000000000,2.00000000000000,0.05707439780235,0.01913146302104,0.17000266381149,0.07933946698904,0.11549511551857,0.26264950633049,0.00056435073806,0.00074395869524
1.00000000000000,2.00000000000000,1.00000000000000,3.00000000000000,0.05707439780235,0.12798151373863,0.25930289027004,0.20939671806991,0.11549511551857,0.18376971781254,0.19471578747479,0.14422375516824
1.00000000000000,2.00000000000000,1.00000000000000,4.00000000000000,0.05707439780235,0.00110568036325,0.34326452469400,0.54219822958112,0.11549511551857,0.01984116807580,0.16645176211725,0.04719998350049
1.00000000000000,2.00000000000000,1.00000000000000,5.00000000000000,0.05707439780235,0.02428708970547,0.26085750189818,0.07265278138220,0.11549511551857,0.58921760320663,0.02555744811162,0.00498871247896
1.00000000000000,2.00000000000000,1.00000000000000,6.00000000000000,0.05707439780235,0.51843655109406,0.31066642233672,0.49194561038166,0.11549511551857,0.00490108225495,0.00376441986923,0.00260809767485
1.00000000000000,2.00000000000000,2.00000000000000,3.00000000000000,0.01913146302104,0.12798151373863,0.23245626213479,0.16942174453288,0.26264950633049,0.18376971781254,0.00088190702548,0.00295601836228
1.00000000000000,2.00000000000000,2.00000000000000,4.00000000000000,0.01913146302104,0.00110568036325,0.71138442066461,0.37773039564490,0.26264950633049,0.01984116807580,0.00003866850995,0.00001265683875
1.00000000000000,2.00000000000000,2.00000000000000,5.00000000000000,0.01913146302104,0.02428708970547,0.19212410573055,0.17566649522632,0.26264950633049,0.58921760320663,0.00102086405906,0.00260809767485
1.00000000000000,2.00000000000000,2.00000000000000,6.00000000000000,0.01913146302104,0.51843655109406,0.10637716794741,0.06346937920898,0.26264950633049,0.00490108225495,0.00507374248743,0.01542337930766
1.00000000000000,3.00000000000000,0.00000000000000,1.00000000000000,0.13303335011005,0.21781252324581,0.04026755054660,0.03048440534621,0.00473353313282,0.00434847734869,0.00162123275731,0.00362841818298
1.00000000000000,3.00000000000000,0.00000000000000,2.00000000000000,0.13303335011005,0.01553173083812,0.04193566483755,0.02464562095702,0.00473353313282,0.01582862250507,0.00122869364659,0.00113297896246
1.00000000000000,3.00000000000000,0.00000000000000,3.00000000000000,0.13303335011005,0.28249067068100,0.03093894126175,0.01977467350662,0.00473353313282,0.04337556660175,0.00097891936696,0.00169675963105
1.00000000000000,3.00000000000000,0.00000000000000,4.00000000000000,0.13303335011005,0.00764095876366,0.03168162754484,0.03558174613863,0.00473353313282,0.08444436639547,0.02015385667627,0.05136492735892
1.00000000000000,3.00000000000000,0.00000000000000,5.00000000000000,0.13303335011005,0.28093063831329,0.04027898233078,0.03211137559265,0.00473353313282,0.04212048649788,0.00098001799345,0.00129861848950
1.00000000000000,3.00000000000000,0.00000000000000,6.00000000000000,0.13303335011005,0.06122849136591,0.03963064236468,0.01869285199791,0.00473353313282,0.00040797871770,0.00042785132389,0.00019949935847
1.00000000000000,3.00000000000000,1.00000000000000,2.00000000000000,0.21781252324581,0.01553173083812,0.07474683114283,0.03211137559265,0.00434847734869,0.01582862250507,0.00587708624134,0.00787284331307
1.00000000000000,3.00000000000000,1.00000000000000,3.00000000000000,0.21781252324581,0.28249067068100,0.37748024216451,0.36725743860006,0.00434847734869,0.04337556660175,0.08959186674949,0.12572874785974
1.00000000000000,3.00000000000000,1.00000000000000,4.00000000000000,0.21781252324581,0.00764095876366,0.32471209815820,0.52940592728555,0.00434847734869,0.08444436639547,0.57681128326884,0.22958094061892
1.00000000000000,3.00000000000000,1.00000000000000,5.00000000000000,0.21781252324581,0.28093063831329,0.34629528135276,0.23169402685016,0.00434847734869,0.04212048649788,0.13105316392519,0.04087803772541
1.00000000000000,3.00000000000000,1.00000000000000,6.00000000000000,0.21781252324581,0.06122849136591,0.95921532219142,0.73521731235087,0.00434847734869,0.00040797871770,0.00140286046304,0.00169675963105
1.00000000000000,3.00000000000000,2.00000000000000,3.00000000000000,0.01553173083812,0.28249067068100,0.10558287692924,0.08285994641483,0.01582862250507,0.04337556660175,0.01015968767940,0.01947006523801
1.00000000000000,3.00000000000000,2.00000000000000,4.00000000000000,0.01553173083812,0.00764095876366,0.51333873703960,0.14060599450022,0.01582862250507,0.08444436639547,0.00307805061162,0.00334468765823
1.00000000000000,3.00000000000000,2.00000000000000,5.00000000000000,0.01553173083812,0.28093063831329,0.07492236868529,0.05024834536016,0.01582862250507,0.04212048649788,0.00761494426512,0.01299640358525
1.00000000000000,3.00000000000000,2.00000000000000,6.00000000000000,0.01553173083812,0.06122849136591,0.09689723808474,0.03558174613863,0.01582862250507,0.00040797871770,0.04644985839411,0.16468933046144
1.00000000000000,4.00000000000000,0.00000000000000,1.00000000000000,0.01284018717706,0.03969920426607,0.13896710845816,0.03211137559265,0.00485146325082,0.00799748208374,0.01619013651514,0.02439096098612
1.00000000000000,4.00000000000000,0.00000000000000,2.00000000000000,0.01284018717706,0.05119931697845,0.23276182717384,0.06062360387295,0.00485146325082,0.01252631191164,0.00419961123864,0.00758637423837
1.00000000000000,4.00000000000000,0.00000000000000,3.00000000000000,0.01284018717706,0.04038135707378,0.11792832503609,0.03742977511138,0.00485146325082,0.00516748428345,0.00748992066342,0.00539230618733
1.00000000000000,4.00000000000000,0.00000000000000,4.00000000000000,0.01284018717706,0.97687846422195,0.10813752015459,0.12031982094049,0.00485146325082,0.03804834559560,0.12210360018173,0.27819965899994
1.00000000000000,4.00000000000000,0.00000000000000,5.00000000000000,0.01284018717706,0.01224776916206,0.14023477651805,0.03380971960723,0.00485146325082,0.00745254149660,0.00902985464826,0.00758637423837
1.00000000000000,4.00000000000000,0.00000000000000,6.00000000000000,0.01284018717706,0.03979932516813,0.13986488255484,0.05523955356330,0.00485146325082,0.04399660602212,0.00566869748632,0.01052596016166
1.00000000000000,4.00000000000000,1.00000000000000,2.00000000000000,0.03969920426607,0.05119931697845,0.67229079573557,0.43272085953504,0.00799748208374,0.01252631191164,0.00503635091992,0.00911552652133
1.00000000000000,4.00000000000000,1.00000000000000,3.00000000000000,0.03969920426607,0.04038135707378,0.11546711291388,0.13016566075385,0.00799748208374,0.00516748428345,0.00639948256914,0.01440943702028
1.00000000000000,4.00000000000000,1.00000000000000,4.00000000000000,0.03969920426607,0.97687846422195,0.71473888286672,0.90008335094899,0.00799748208374,0.03804834559560,0.25233741229046,0.14749515470226
1.00000000000000,4.00000000000000,1.00000000000000,5.00000000000000,0.03969920426607,0.01224776916206,0.59445228831379,0.79421984869987,0.00799748208374,0.00745254149660,0.02537805749688,0.01440943702028
1.00000000000000,4.00000000000000,1.00000000000000,6.00000000000000,0.03969920426607,0.03979932516813,0.51993211806328,0.59481442533433,0.00799748208374,0.04399660602212,0.00071921951576,0.00162360992169
1.00000000000000,4.00000000000000,2.00000000000000,3.00000000000000,0.05119931697845,0.04038135707378,0.81342860837610,0.50427684560418,0.01252631191164,0.00516748428345,0.01813096542220,0.03423473125599
1.00000000000000,4.00000000000000,2.00000000000000,4.00000000000000,0.05119931697845,0.97687846422195,0.89059064182920,0.35696212109178,0.01252631191164,0.03804834559560,0.00046960116791,0.00050444297699
1.00000000000000,4.00000000000000,2.00000000000000,5.00000000000000,0.05119931697845,0.01224776916206,0.71264152437219,0.44423428084701,0.01252631191164,0.00745254149660,0.01045928034404,0.02011636549241
1.00000000000000,4.00000000000000,2.00000000000000,6.00000000000000,0.05119931697845,0.03979932516813,0.85300429226803,0.66358078736812,0.01252631191164,0.04399660602212,0.04447351016337,0.08099448746680
1.00000000000000,5.00000000000000,0.00000000000000,1.00000000000000,0.03080528229475,0.07515439391136,0.13546252145796,0.14060599450022,0.00001018469811,0.00000872537566,0.14975018299472,0.35100742403233
1.00000000000000,5.00000000000000,0.00000000000000,2.00000000000000,0.03080528229475,0.00847770739347,0.25304912835322,0.12031982094049,0.00001018469811,0.00069261918543,0.04407694076722,0.10910033597747
1.00000000000000,5.00000000000000,0.00000000000000,3.00000000000000,0.03080528229475,0.03742591291666,0.09620865991846,0.08650196995586,0.00001018469811,0.00000288212914,0.10583872674356,0.17569110415604
1.00000000000000,5.00000000000000,0.00000000000000,4.00000000000000,0.03080528229475,0.46106067299843,0.28742084988965,0.18865238688886,0.00001018469811,0.00573982996866,0.61769220676850,0.80381588432397
1.00000000000000,5.00000000000000,0.00000000000000,5.00000000000000,0.03080528229475,0.02913591079414,0.12717586729694,0.11104995943606,0.00001018469811,0.00001565594539,0.10238652914621,0.15420405845509
1.00000000000000,5.00000000000000,0.00000000000000,6.00000000000000,0.03080528229475,0.00027247157414,0.17595571559127,0.25557575561106,0.00001018469811,0.00003776966696,0.05068684841060,0.14100711444075
1.00000000000000,5.00000000000000,1.00000000000000,2.00000000000000,0.07515439391136,0.00847770739347,0.81190022603617,0.29895722027868,0.00000872537566,0.00069261918543,0.01291944582082,0.05430527305850
1.00000000000000,5.00000000000000,1.00000000000000,3.00000000000000,0.07515439391136,0.03742591291666,0.12159853400186,0.12031982094049,0.00000872537566,0.00000288212914,0.05286175690125,0.06059825758541
1.00000000000000,5.00000000000000,1.00000000000000,4.00000000000000,0.07515439391136,0.46106067299843,0.27908357216810,0.20939671806991,0.00000872537566,0.00573982996866,0.06407810295685,0.01947006523801
1.00000000000000,5.00000000000000,1.00000000000000,5.00000000000000,0.07515439391136,0.02913591079414,0.37451479931755,0.44423428084701,0.00000872537566,0.00001565594539,0.01151846175134,0.00730907570346
1.00000000000000,5.00000000000000,1.00000000000000,6.00000000000000,0.07515439391136,0.00027247157414,0.83355291543776,0.80916556157172,0.00000872537566,0.00003776966696,0.00021905424763,0.00061368368597
1.00000000000000,5.00000000000000,2.00000000000000,3.00000000000000,0.00847770739347,0.03742591291666,0.97022166685408,0.47977339755744,0.00069261918543,0.00000288212914,0.03069699936723,0.07894009283632
1.00000000000000,5.00000000000000,2.00000000000000,4.00000000000000,0.00847770739347,0.46106067299843,0.40827839459721,0.22408692166209,0.00069261918543,0.00573982996866,0.00188200274640,0.00058452879387
1.00000000000000,5.00000000000000,2.00000000000000,5.00000000000000,0.00847770739347,0.02913591079414,0.89301575253665,0.42137710005045,0.00069261918543,0.00001565594539,0.02678535626526,0.08309113693178
1.00000000000000,5.00000000000000,2.00000000000000,6.00000000000000,0.00847770739347,0.00027247157414,0.89125809390971,0.38838001620024,0.00069261918543,0.00003776966696,0.11580554598428,0.21622673309719
1.00000000000000,6.00000000000000,0.00000000000000,1.00000000000000,0.24088640511036,0.25211554765701,0.06428398007499,0.02464562095702,0.06117636710405,0.10699591040611,0.01813345848188,0.05582616993888
1.00000000000000,6.00000000000000,0.00000000000000,2.00000000000000,0.24088640511036,0.05072952434421,0.09951595696845,0.02892655041069,0.06117636710405,0.04259041696787,0.00106450253427,0.00220117197489
1.00000000000000,6.00000000000000,0.00000000000000,3.00000000000000,0.24088640511036,0.11855363100767,0.04426641903141,0.02334235701710,0.06117636710405,0.12287476658821,0.00961739391090,0.02011636549241
1.00000000000000,6.00000000000000,0.00000000000000,4.00000000000000,0.24088640511036,0.55164051055908,0.12319285910370,0.09818304609507,0.06117636710405,0.10571306198835,0.44053982344134,0.63965145759278
1.00000000000000,6.00000000000000,0.00000000000000,5.00000000000000,0.24088640511036,0.34194725751877,0.05756147549789,0.03380971960723,0.06117636710405,0.13995103538036,0.00831367945407,0.02288777309298
1.00000000000000,6.00000000000000,0.00000000000000,6.00000000000000,0.24088640511036,0.02733716927469,0.12268195773804,0.11561407148838,0.06117636710405,0.01513982750475,0.00176460008192,0.00911552652133
1.00000000000000,6.00000000000000,1.00000000000000,2.00000000000000,0.25211554765701,0.05072952434421,0.40713727536956,0.29895722027868,0.10699591040611,0.04259041696787,0.00038938185437,0.00035486173761
1.00000000000000,6.00000000000000,1.00000000000000,3.00000000000000,0.25211554765701,0.11855363100767,0.21419674879663,0.10662505030632,0.10699591040611,0.12287476658821,0.01261348112060,0.01299640358525
1.00000000000000,6.00000000000000,1.00000000000000,4.00000000000000,0.25211554765701,0.55164051055908,0.95906597580432,0.70625257492065,0.10699591040611,0.10571306198835,0.00640098061911,0.00678101014876
1.00000000000000,6.00000000000000,1.00000000000000,5.00000000000000,0.25211554765701,0.34194725751877,0.46873504211297,0.60831356234848,0.10699591040611,0.13995103538036,0.00071850755935,0.00064415107533
1.00000000000000,6.00000000000000,1.00000000000000,6.00000000000000,0.25211554765701,0.02733716927469,0.48084305595343,0.28992076311260,0.10699591040611,0.01513982750475,0.00000195530808,0.00000075910896
1.00000000000000,6.00000000000000,2.00000000000000,3.00000000000000,0.05072952434421,0.11855363100767,0.56590690947626,0.49194561038166,0.04259041696787,0.12287476658821,0.00104269116603,0.00113297896246
1.00000000000000,6.00000000000000,2.00000000000000,4.00000000000000,0.05072952434421,0.55164051055908,0.48486390352163,0.25557575561106,0.04259041696787,0.10571306198835,0.00001169945513,0.00000842094084
1.00000000000000,6.00000000000000,2.00000000000000,5.00000000000000,0.05072952434421,0.34194725751877,0.45398669859003,0.28106469474733,0.04259041696787,0.13995103538036,0.00103075360329,0.00162360992169
1.00000000000000,6.00000000000000,2.00000000000000,6.00000000000000,0.05072952434421,0.02733716927469,0.30960751689490,0.13016566075385,0.04259041696787,0.01513982750475,0.01210890318533,0.01823053138435
1.00000000000000,7.00000000000000,0.00000000000000,1.00000000000000,0.05006741359830,0.06064513325691,0.11572820111381,0.02464562095702,0.03481133282185,0.06294844299555,0.01262107678835,0.01649811123514
1.00000000000000,7.00000000000000,0.00000000000000,2.00000000000000,0.05006741359830,0.04044200479984,0.17943882022279,0.01977467350662,0.03481133282185,0.03663813322783,0.00629221624355,0.01490898651900
1.00000000000000,7.00000000000000,0.00000000000000,3.00000000000000,0.05006741359830,0.01188817434013,0.10244422121480,0.01766152121127,0.03481133282185,0.02025023847818,0.00865723236248,0.00979866658315
1.00000000000000,7.00000000000000,0.00000000000000,4.00000000000000,0.05006741359830,0.00000150406618,0.29979460335043,0.01243258733302,0.03481133282185,0.00540437735617,0.01312938241290,0.01129972858064
1.00000000000000,7.00000000000000,0.00000000000000,5.00000000000000,0.05006741359830,0.03931143134832,0.11093960509481,0.02334235701710,0.03481133282185,0.07057943195105,0.01061844043378,0.01212237866173
1.00000000000000,7.00000000000000,0.00000000000000,6.00000000000000,0.05006741359830,0.82867991924286,0.08307606196198,0.03742977511138,0.03481133282185,0.01341110188514,0.00608891964133,0.01345348452833
1.00000000000000,7.00000000000000,1.00000000000000,2.00000000000000,0.06064513325691,0.04044200479984,0.45146006972636,0.25557575561106,0.06294844299555,0.03663813322783,0.04170768474658,0.11444247135694
1.00000000000000,7.00000000000000,1.00000000000000,3.00000000000000,0.06064513325691,0.01188817434013,0.63339321610510,0.30817421246320,0.06294844299555,0.02025023847818,0.01655639255049,0.01440943702028
1.00000000000000,7.00000000000000,1.00000000000000,4.00000000000000,0.06064513325691,0.00000150406618,0.82395503482145,0.76455259229988,0.06294844299555,0.00540437735617,0.28894023703231,0.35705869592141
1.00000000000000,7.00000000000000,1.00000000000000,5.00000000000000,0.06064513325691,0.03931143134832,0.70185486360360,0.94610125292093,0.06294844299555,0.07057943195105,0.29464391580128,0.27819965899994
1.00000000000000,7.00000000000000,1.00000000000000,6.00000000000000,0.06064513325691,0.82867991924286,0.20107504599177,0.15165852662176,0.06294844299555,0.01341110188514,0.00197929617979,0.00308085421011
1.00000000000000,7.00000000000000,2.00000000000000,3.00000000000000,0.04044200479984,0.01188817434013,0.54301874314042,0.27238877210766,0.03663813322783,0.02025023847818,0.09369609643498,0.21189953340217
1.00000000000000,7.00000000000000,2.00000000000000,4.00000000000000,0.04044200479984,0.00000150406618,0.46353951690923,0.07593795005232,0.03663813322783,0.00540437735617,0.16605919384684,0.29944077102641
1.00000000000000,7.00000000000000,2.00000000000000,5.00000000000000,0.04044200479984,0.03931143134832,0.48824377797325,0.23947724793106,0.03663813322783,0.07057943195105,0.04925570366669,0.11174675200073
1.00000000000000,7.00000000000000,2.00000000000000,6.00000000000000,0.04044200479984,0.82867991924286,0.77767233759780,0.49194561038166,0.03663813322783,0.01341110188514,0.23375649310766,0.63139518221533
1.00000000000000,8.00000000000000,0.00000000000000,1.00000000000000,0.00319883530028,0.00353230675682,0.78613293986940,0.51676452346146,0.00169943552464,0.00152652210090,0.30938832475629,0.63139518221533
1.00000000000000,8.00000000000000,0.00000000000000,2.00000000000000,0.00319883530028,0.00014338352776,0.98555258253469,0.36725743860006,0.00169943552464,0.00136507581919,0.21073389861884,0.59080244053939
1.00000000000000,8.00000000000000,0.00000000000000,3.00000000000000,0.00319883530028,0.01596115157008,0.70260811097548,0.51676452346146,0.00169943552464,0.00025631015887,0.27490809367646,0.52842867875597
1.00000000000000,8.00000000000000,0.00000000000000,4.00000000000000,0.00319883530028,0.17322990298271,0.50138821203053,0.76455259229988,0.00169943552464,0.17305327951908,0.84851708733818,0.82174952291859
1.00000000000000,8.00000000000000,0.00000000000000,5.00000000000000,0.00319883530028,0.00237777293660,0.72590194828439,0.47977339755744,0.00169943552464,0.00041065522237,0.26460127929582,0.49852448393494
1.00000000000000,8.00000000000000,0.00000000000000,6.00000000000000,0.00319883530028,0.27726414799690,0.99411595497343,1.00000000000000,0.00169943552464,0.04848616942763,0.16897567761260,0.36935290505119
1.00000000000000,8.00000000000000,1.00000000000000,2.00000000000000,0.00353230675682,0.00014338352776,0.71169363543559,0.66358078736812,0.00152652210090,0.00136507581919,0.19349428577004,0.43460260459506
1.00000000000000,8.00000000000000,1.00000000000000,3.00000000000000,0.00353230675682,0.01596115157008,0.25139011314470,0.27238877210766,0.00152652210090,0.00025631015887,0.38941387479443,0.28341325604879
1.00000000000000,8.00000000000000,1.00000000000000,4.00000000000000,0.00353230675682,0.17322990298271,0.03663734637963,0.03380971960723,0.00152652210090,0.17305327951908,0.12229672346302,0.04719998350049
1.00000000000000,8.00000000000000,1.00000000000000,5.00000000000000,0.00353230675682,0.00237777293660,0.23471575468666,0.27238877210766,0.00152652210090,0.00041065522237,0.09439007434943,0.03743385246366
1.00000000000000,8.00000000000000,1.00000000000000,6.00000000000000,0.00353230675682,0.27726414799690,0.30930975098838,0.38838001620024,0.00152652210090,0.04848616942763,0.01244326191865,0.00816873419149
1.00000000000000,8.00000000000000,2.00000000000000,3.00000000000000,0.00014338352776,0.01596115157008,0.61984754874484,0.79421984869987,0.00136507581919,0.00025631015887,0.25685782914137,0.59080244053939
1.00000000000000,8.00000000000000,2.00000000000000,4.00000000000000,0.00014338352776,0.17322990298271,0.40132549649635,0.09416095819324,0.00136507581919,0.17305327951908,0.04740832264209,0.02362922717055
1.00000000000000,8.00000000000000,2.00000000000000,5.00000000000000,0.00014338352776,0.00237777293660,0.60823273195505,0.86957573983818,0.00136507581919,0.00041065522237,0.25062149468270,0.59882647086806
1.00000000000000,8.00000000000000,2.00000000000000,6.00000000000000,0.00014338352776,0.27726414799690,0.97952009894489,0.47977339755744,0.00136507581919,0.04848616942763,0.51988206702934,0.90345485572652
1.00000000000000,9.00000000000000,0.00000000000000,1.00000000000000,0.01755878515542,0.05168486014009,0.97334090970949,0.49194561038166,0.00100401625969,0.00149834190961,0.21749004474858,0.11444247135694
1.00000000000000,9.00000000000000,0.00000000000000,2.00000000000000,0.01755878515542,0.00683340243995,0.88471737507968,0.50427684560418,0.00100401625969,0.00056667131139,0.10853817555435,0.12283064355677
1.00000000000000,9.00000000000000,0.00000000000000,3.00000000000000,0.01755878515542,0.15887525677681,0.93617109308599,0.46776260342449,0.00100401625969,0.00055631139548,0.16879462164029,0.06569591060304
1.00000000000000,9.00000000000000,0.00000000000000,4.00000000000000,0.01755878515542,0.62149119377136,0.33742599541870,0.77934717852622,0.00100401625969,0.00101602589712,0.89254654638796,0.81277067760516
1.00000000000000,9.00000000000000,0.00000000000000,5.00000000000000,0.01755878515542,0.01623682677746,0.99309469096289,0.51676452346146,0.00100401625969,0.00178842712194,0.17306330690108,0.07894009283632
1.00000000000000,9.00000000000000,0.00000000000000,6.00000000000000,0.01755878515542,0.98632210493088,0.97886474450413,0.74984101206064,0.00100401625969,0.04688083007932,0.07889815996925,0.02764934407378
1.00000000000000,9.00000000000000,1.00000000000000,2.00000000000000,0.05168486014009,0.00683340243995,0.80298641190654,0.77934717852622,0.00149834190961,0.00056667131139,0.13214551784329,0.11444247135694
1.00000000000000,9.00000000000000,1.00000000000000,3.00000000000000,0.05168486014009,0.15887525677681,0.31125613623325,0.42137710005045,0.00149834190961,0.00055631139548,0.04410421481529,0.04331700619423
