oxytype, roi, period, PTSD_test_pvalue, HC_test_pvalue, t_p_value, mannwhitneyu_p_value
1.00000000000000,0.00000000000000,1.00000000000000,0.00000001571393,0.00106536864769,0.49061099163809,0.63976676139874
1.00000000000000,0.00000000000000,2.00000000000000,0.00510725565255,0.03858669474721,0.08396242241430,0.14786567887713
1.00000000000000,0.00000000000000,3.00000000000000,0.01084969658405,0.00000933053252,0.32452873997729,0.27956414206734
1.00000000000000,0.00000000000000,4.00000000000000,0.00005561675061,0.00003683699470,0.46197688427227,0.19480918352176
1.00000000000000,0.00000000000000,5.00000000000000,0.01462310925126,0.00000865203856,0.53023366432336,0.31442296800766
1.00000000000000,0.00000000000000,6.00000000000000,0.22390983998775,0.00080922979396,0.00800406051533,0.01313845299302
1.00000000000000,1.00000000000000,1.00000000000000,0.00000025738245,0.00000104953676,0.03703483514763,0.02419295329102
1.00000000000000,1.00000000000000,2.00000000000000,0.00002308533840,0.00000671552152,0.23522778468347,0.13618523558131
1.00000000000000,1.00000000000000,3.00000000000000,0.00005542086001,0.00020763554494,0.87511352512760,0.46111944508915
1.00000000000000,1.00000000000000,4.00000000000000,0.00127447687555,0.00008924296708,0.00748462865932,0.01163481611085
1.00000000000000,1.00000000000000,5.00000000000000,0.00000438280131,0.00000819729667,0.31689059772247,0.39833604442870
1.00000000000000,1.00000000000000,6.00000000000000,0.00000000508433,0.00009024379688,0.54462553062994,0.83382043304486
1.00000000000000,2.00000000000000,1.00000000000000,0.00000001594680,0.00007674852532,0.71308275424279,0.70249742836280
1.00000000000000,2.00000000000000,2.00000000000000,0.00172581837978,0.00014379672939,0.51105357449522,0.54325748069845
1.00000000000000,2.00000000000000,3.00000000000000,0.00296573317610,0.00002334470264,0.96897154482500,0.54325748069845
1.00000000000000,2.00000000000000,4.00000000000000,0.71620696783066,0.00000293212906,0.45474118249777,0.96138441153109
1.00000000000000,2.00000000000000,5.00000000000000,0.00001301859993,0.00003928294609,0.59682616922087,0.65523138734361
1.00000000000000,2.00000000000000,6.00000000000000,0.25406479835510,0.60642284154892,0.74578090677209,0.71852335779975
1.00000000000000,3.00000000000000,1.00000000000000,0.00000000041408,0.00001220823106,0.99236647359317,0.54325748069845
