oxytype, channel, period, PTSD_test_pvalue, HC_test_pvalue, t_p_value, mannwhitneyu_p_value
1.00000000000000,1.00000000000000,1.00000000000000,0.00000595955635,0.00093302450841,0.78740548938596,0.42280755915157
1.00000000000000,1.00000000000000,2.00000000000000,0.00000980296591,0.00000046823709,0.23631787801274,0.21004341103799
1.00000000000000,1.00000000000000,3.00000000000000,0.00071416882565,0.00000439918313,0.20333228029085,0.41046345310562
1.00000000000000,1.00000000000000,4.00000000000000,0.00000005881076,0.00003914200715,0.03338645389390,0.18750323234650
1.00000000000000,1.00000000000000,5.00000000000000,0.00134228670504,0.00140320172068,0.54773181383679,0.92713253315076
1.00000000000000,1.00000000000000,6.00000000000000,0.00000720645176,0.00000026559005,0.57405956788882,0.22612187377954
1.00000000000000,2.00000000000000,1.00000000000000,0.56612128019333,0.04914084821939,0.64655971894141,0.72658351936910
1.00000000000000,2.00000000000000,2.00000000000000,0.00008728416287,0.00000004211182,0.31412084379762,0.35761923323604
1.00000000000000,2.00000000000000,3.00000000000000,0.00074093742296,0.00000000609347,0.48286135351579,0.39235414545794
1.00000000000000,2.00000000000000,4.00000000000000,0.00000100948660,0.00041750859236,0.03855600925055,0.10772583126804
1.00000000000000,2.00000000000000,5.00000000000000,0.00201182113960,0.00004679037374,0.64278950422545,0.60179503666610
1.00000000000000,2.00000000000000,6.00000000000000,0.00001978747969,0.00000012394668,0.83185178420831,0.71049439245342
1.00000000000000,3.00000000000000,1.00000000000000,0.00000931068007,0.00001310550851,0.95791414731165,0.53614455438213
1.00000000000000,3.00000000000000,2.00000000000000,0.00000191413801,0.00000071782307,0.27690099501464,0.43536641821267
1.00000000000000,3.00000000000000,3.00000000000000,0.00000308401764,0.00524584390223,0.09891079605589,0.49447490849889
1.00000000000000,3.00000000000000,4.00000000000000,0.00000001289515,0.00014802516671,0.02216678465692,0.14193318552445
1.00000000000000,3.00000000000000,5.00000000000000,0.00006555347500,0.00271816272289,0.30985010226349,0.98712366702692
1.00000000000000,3.00000000000000,6.00000000000000,0.00000026034908,0.00000007370523,0.99017985229089,0.80871673333112
1.00000000000000,4.00000000000000,1.00000000000000,0.00000176875494,0.00000077913683,0.91651613601230,0.94424558657092
1.00000000000000,4.00000000000000,2.00000000000000,0.00006859301357,0.00000224833025,0.27575993854871,0.97854110105849
1.00000000000000,4.00000000000000,3.00000000000000,0.00001851271190,0.00350269884802,0.20091147466619,0.87602647083231
1.00000000000000,4.00000000000000,4.00000000000000,0.00000006215176,0.00162248639390,0.00580219481668,0.02487799679709
1.00000000000000,4.00000000000000,5.00000000000000,0.00000538040149,0.00005697058441,0.22622170110478,0.56487417658813
1.00000000000000,4.00000000000000,6.00000000000000,0.00000958555756,0.00001017101567,0.78375472732591,0.58689621903803
1.00000000000000,5.00000000000000,1.00000000000000,0.00009913850954,0.00000028405205,0.63631925866124,0.55041708080084
1.00000000000000,5.00000000000000,2.00000000000000,0.00002467916420,0.00000008225779,0.95807105322002,0.38055491929517
1.00000000000000,5.00000000000000,3.00000000000000,0.00001518536283,0.00912170857191,0.11717054732706,0.35202415586144
1.00000000000000,5.00000000000000,4.00000000000000,0.00000001561601,0.00000050105689,0.01463169363952,0.00171091174499
1.00000000000000,5.00000000000000,5.00000000000000,0.00004116922355,0.00032895361073,0.10767013600691,0.44172570845415
1.00000000000000,5.00000000000000,6.00000000000000,0.00000613019711,0.00000001200877,0.60653077758631,0.33557369696119
1.00000000000000,6.00000000000000,1.00000000000000,0.00000009165142,0.00080477504525,0.84505693108347,0.23448259534218
1.00000000000000,6.00000000000000,2.00000000000000,0.01918572187424,0.00000001358055,0.40734262454989,0.71049439245342
1.00000000000000,6.00000000000000,3.00000000000000,0.00001940265793,0.00040833608364,0.35647186979218,0.10084370276261
1.00000000000000,6.00000000000000,4.00000000000000,0.00023425956897,0.00004240974886,0.40536479742951,0.44172570845415
1.00000000000000,6.00000000000000,5.00000000000000,0.00000076968388,0.00357282743789,0.72079646237242,0.61686208556273
1.00000000000000,6.00000000000000,6.00000000000000,0.00000023089365,0.00000186568059,0.07375302160259,0.13903633867692
1.00000000000000,7.00000000000000,1.00000000000000,0.00001328386679,0.20004090666771,0.45289257099170,0.93568534550059
1.00000000000000,7.00000000000000,2.00000000000000,0.02954009547830,0.00007086936967,0.28574333312459,0.27480753323335
1.00000000000000,7.00000000000000,3.00000000000000,0.00035620547715,0.00001598620474,0.94809183440868,0.35202415586144
1.00000000000000,7.00000000000000,4.00000000000000,0.00024609535467,0.00000653561847,0.07825936176119,0.02419295329102
1.00000000000000,7.00000000000000,5.00000000000000,0.00003174576341,0.01529781054705,0.39095409465213,0.92713253315076
1.00000000000000,7.00000000000000,6.00000000000000,0.00000170350359,0.00002326353206,0.39102130615301,0.87602647083231
1.00000000000000,8.00000000000000,1.00000000000000,0.00000081085852,0.00055346341105,0.83478249943520,0.89301517930308
1.00000000000000,8.00000000000000,2.00000000000000,0.14387050271034,0.00001231032456,0.56879838815796,0.17350167577548
1.00000000000000,8.00000000000000,3.00000000000000,0.01411042176187,0.00000004735536,0.49954349760696,0.61686208556273
1.00000000000000,8.00000000000000,4.00000000000000,0.00008008334407,0.00000003414197,0.11776690592943,0.02223503701110
1.00000000000000,8.00000000000000,5.00000000000000,0.00000298238001,0.00188083422836,0.33949986589398,0.68660267083540
1.00000000000000,8.00000000000000,6.00000000000000,0.00075816112803,0.00001849802538,0.36115068998106,0.19853952090648
1.00000000000000,9.00000000000000,1.00000000000000,0.00001072170471,0.00005493762728,0.18572526379158,0.70249742836280
1.00000000000000,9.00000000000000,2.00000000000000,0.00466113118455,0.00000028913604,0.79366255613238,0.27010648537552
1.00000000000000,9.00000000000000,3.00000000000000,0.00525591941550,0.00004059467392,0.48359396637864,0.96996101850672
1.00000000000000,9.00000000000000,4.00000000000000,0.01326836645603,0.00018510698283,0.05269807121762,0.13061866646135
1.00000000000000,9.00000000000000,5.00000000000000,0.00569294253364,0.00000000352950,0.83551635455024,0.82543234487811
1.00000000000000,9.00000000000000,6.00000000000000,0.00011268843082,0.00000032553640,0.63969917527129,0.32488632606819
1.00000000000000,10.00000000000000,1.00000000000000,0.00004813314081,0.27636706829071,0.08634463126524,0.60930784940265
1.00000000000000,10.00000000000000,2.00000000000000,0.00002274947474,0.00004452286157,0.41400356199443,0.35202415586144
1.00000000000000,10.00000000000000,3.00000000000000,0.00000005363533,0.01299216412008,0.19127269708936,0.91005312251154
1.00000000000000,10.00000000000000,4.00000000000000,0.00002694882824,0.00000069825228,0.02038538106193,0.01872887924760
1.00000000000000,10.00000000000000,5.00000000000000,0.00000091688281,0.00000000123386,0.25836153878226,0.98712366702692
1.00000000000000,10.00000000000000,6.00000000000000,0.00000004126451,0.00000214374381,0.20235614004733,0.24743037193169
1.00000000000000,11.00000000000000,1.00000000000000,0.00000609754443,0.00003590133929,0.18405300058909,0.69453325995826
1.00000000000000,11.00000000000000,2.00000000000000,0.00002645829591,0.00000246016612,0.26313236989628,0.13903633867692
1.00000000000000,11.00000000000000,3.00000000000000,0.02851453423500,0.00000013392054,0.77153522291556,0.80039104129516
1.00000000000000,11.00000000000000,4.00000000000000,0.05375990271568,0.00000938064113,0.12781221629942,0.20232181942241
1.00000000000000,11.00000000000000,5.00000000000000,0.00952944066375,0.00000000002762,0.67753441530296,0.36326996231256
1.00000000000000,11.00000000000000,6.00000000000000,0.00121417676564,0.00000340793144,0.37452735429614,0.29914800063002
1.00000000000000,12.00000000000000,1.00000000000000,0.00438252743334,0.00078593526268,0.14991376237270,0.17012657592473
1.00000000000000,12.00000000000000,2.00000000000000,0.00000750541631,0.00000273059050,0.58519991258557,0.92713253315076
1.00000000000000,12.00000000000000,3.00000000000000,0.00010605776333,0.00005283934661,0.07255082558721,0.14487616935017
1.00000000000000,12.00000000000000,4.00000000000000,0.00000020728044,0.00000007496730,0.04919591505670,0.04713654410050
1.00000000000000,12.00000000000000,5.00000000000000,0.00002988377128,0.00277095730416,0.09542830847587,0.62445709430027
1.00000000000000,12.00000000000000,6.00000000000000,0.00001588467421,0.00000000347301,0.25213588463378,0.03359155489603
1.00000000000000,13.00000000000000,1.00000000000000,0.00001125506151,0.00000255542341,0.18790475188118,0.24305996039650
1.00000000000000,13.00000000000000,2.00000000000000,0.00001355746281,0.00000122970664,0.79496922966695,0.80039104129516
1.00000000000000,13.00000000000000,3.00000000000000,0.00097624369664,0.00002086570203,0.06576331243539,0.09015644793118
1.00000000000000,13.00000000000000,4.00000000000000,0.00001314506881,0.00000000720238,0.00727697944073,0.01927730459728
1.00000000000000,13.00000000000000,5.00000000000000,0.00020150086493,0.00005253139534,0.03564274811280,0.46111944508915
1.00000000000000,13.00000000000000,6.00000000000000,0.00004734897811,0.00000000634363,0.14383203168649,0.31962663762856
