oxytype, channel, period1, period2, PTSDperiod1_test_pvalue, PTSDperiod2_test_pvalue, PTSD_p_value, PTSD_mannwhitneyu_p_value, HCperiod1_test_pvalue, HCperiod2_test_pvalue, HC_p_value, HC_mannwhitneyu_p_value
1.00000000000000,1.00000000000000,1.00000000000000,2.00000000000000,0.00000595955635,0.00000980296591,0.00014975889738,0.00000221189111,0.00093302450841,0.00000046823709,0.00000435664301,0.00000000191631
1.00000000000000,1.00000000000000,1.00000000000000,3.00000000000000,0.00000595955635,0.00071416882565,0.00001550604577,0.00000004004687,0.00093302450841,0.00000439918313,0.00000518210767,0.00000096910787
1.00000000000000,1.00000000000000,1.00000000000000,4.00000000000000,0.00000595955635,0.00000005881076,0.00749404762311,0.00001189857721,0.00093302450841,0.00003914200715,0.00141887119835,0.00103339682778
1.00000000000000,1.00000000000000,1.00000000000000,5.00000000000000,0.00000595955635,0.00134228670504,0.00003448183820,0.00000346358865,0.00093302450841,0.00140320172068,0.00000515684235,0.00000064349706
1.00000000000000,1.00000000000000,1.00000000000000,6.00000000000000,0.00000595955635,0.00000720645176,0.00052461082636,0.00000461935997,0.00093302450841,0.00000026559005,0.00124160092788,0.00098662940388
1.00000000000000,1.00000000000000,2.00000000000000,3.00000000000000,0.00000980296591,0.00071416882565,0.32702873324423,0.43272085953504,0.00000046823709,0.00000439918313,0.00141286202399,0.00142083801870
1.00000000000000,1.00000000000000,2.00000000000000,4.00000000000000,0.00000980296591,0.00000005881076,0.90530213832020,0.83925562165678,0.00000046823709,0.00003914200715,0.00044031713001,0.00000637281073
1.00000000000000,1.00000000000000,2.00000000000000,5.00000000000000,0.00000980296591,0.00134228670504,0.06682953031836,0.14605465531349,0.00000046823709,0.00140320172068,0.00042045642969,0.00008664972961
1.00000000000000,1.00000000000000,2.00000000000000,6.00000000000000,0.00000980296591,0.00000720645176,0.34870146455410,0.50427684560418,0.00000046823709,0.00000026559005,0.00316116042436,0.00362841818298
1.00000000000000,1.00000000000000,3.00000000000000,4.00000000000000,0.00071416882565,0.00000005881076,0.31990071246459,0.70625257492065,0.00000439918313,0.00003914200715,0.11725217837879,0.06569591060304
1.00000000000000,1.00000000000000,3.00000000000000,5.00000000000000,0.00071416882565,0.00134228670504,0.21167080541950,0.14060599450022,0.00000439918313,0.00140320172068,0.40736977118050,0.27819965899994
1.00000000000000,1.00000000000000,3.00000000000000,6.00000000000000,0.00071416882565,0.00000720645176,0.94918933256493,0.70625257492065,0.00000439918313,0.00000026559005,0.75533878004006,0.92177975706716
1.00000000000000,1.00000000000000,4.00000000000000,5.00000000000000,0.00000005881076,0.00134228670504,0.11832096313168,0.09026811271906,0.00003914200715,0.00140320172068,0.46555613502596,0.50591694057300
1.00000000000000,1.00000000000000,4.00000000000000,6.00000000000000,0.00000005881076,0.00000720645176,0.19096728130056,0.80916556157172,0.00003914200715,0.00000026559005,0.15324609947681,0.38190151335232
1.00000000000000,1.00000000000000,5.00000000000000,6.00000000000000,0.00134228670504,0.00000720645176,0.29126321769100,0.39920520968735,0.00140320172068,0.00000026559005,0.37331109856089,0.87606467136470
1.00000000000000,2.00000000000000,1.00000000000000,2.00000000000000,0.56612128019333,0.00008728416287,0.00002375484266,0.00000002328306,0.04914084821939,0.00000004211182,0.00000714765948,0.00000000027001
1.00000000000000,2.00000000000000,1.00000000000000,3.00000000000000,0.56612128019333,0.00074093742296,0.00001883833218,0.00000000093132,0.04914084821939,0.00000000609347,0.00000693417557,0.00000000001000
1.00000000000000,2.00000000000000,1.00000000000000,4.00000000000000,0.56612128019333,0.00000100948660,0.00071199277015,0.00000034552068,0.04914084821939,0.00041750859236,0.00001573166794,0.00000133341348
1.00000000000000,2.00000000000000,1.00000000000000,5.00000000000000,0.56612128019333,0.00201182113960,0.00017592885189,0.00000161956996,0.04914084821939,0.00004679037374,0.00000309082568,0.00000000405157
1.00000000000000,2.00000000000000,1.00000000000000,6.00000000000000,0.56612128019333,0.00001978747969,0.00016009503964,0.00000400375575,0.04914084821939,0.00000012394668,0.00011884813772,0.00000002213494
1.00000000000000,2.00000000000000,2.00000000000000,3.00000000000000,0.00008728416287,0.00074093742296,0.10307006075911,0.06346937920898,0.00000004211182,0.00000000609347,0.02832901803929,0.00758637423837
1.00000000000000,2.00000000000000,2.00000000000000,4.00000000000000,0.00008728416287,0.00000100948660,0.93495943200906,0.97688658162951,0.00000004211182,0.00041750859236,0.00239304500959,0.00006867922718
1.00000000000000,2.00000000000000,2.00000000000000,5.00000000000000,0.00008728416287,0.00201182113960,0.00665540426794,0.00311829987913,0.00000004211182,0.00004679037374,0.00127997307853,0.00045673378895
1.00000000000000,2.00000000000000,2.00000000000000,6.00000000000000,0.00008728416287,0.00001978747969,0.22925859842292,0.34684528410435,0.00000004211182,0.00000012394668,0.02089072125306,0.02288777309298
1.00000000000000,2.00000000000000,3.00000000000000,4.00000000000000,0.00074093742296,0.00000100948660,0.06533246131153,0.08650196995586,0.00000000609347,0.00041750859236,0.06392392754190,0.12867871779201
1.00000000000000,2.00000000000000,3.00000000000000,5.00000000000000,0.00074093742296,0.00201182113960,0.14397899892159,0.07265278138220,0.00000000609347,0.00004679037374,0.08493276794584,0.09899713914115
1.00000000000000,2.00000000000000,3.00000000000000,6.00000000000000,0.00074093742296,0.00001978747969,0.60682393417680,0.74984101206064,0.00000000609347,0.00000012394668,0.90285848411582,0.69008147089346
1.00000000000000,2.00000000000000,4.00000000000000,5.00000000000000,0.00000100948660,0.00201182113960,0.02003536060425,0.00290058832616,0.00041750859236,0.00004679037374,0.76873200970409,0.93095809526710
1.00000000000000,2.00000000000000,4.00000000000000,6.00000000000000,0.00000100948660,0.00001978747969,0.11148196898276,0.28992076311260,0.00041750859236,0.00000012394668,0.14339315400640,0.31044849759610
1.00000000000000,2.00000000000000,5.00000000000000,6.00000000000000,0.00201182113960,0.00001978747969,0.16156131180219,0.12516957335174,0.00004679037374,0.00000012394668,0.23936306874559,0.46242261272516
1.00000000000000,3.00000000000000,1.00000000000000,2.00000000000000,0.00000931068007,0.00000191413801,0.00112739086293,0.00002824887633,0.00001310550851,0.00000071782307,0.00001950233644,0.00000010963004
1.00000000000000,3.00000000000000,1.00000000000000,3.00000000000000,0.00000931068007,0.00000308401764,0.00141961912767,0.00002507772297,0.00001310550851,0.00524584390223,0.00140391063728,0.00239693142873
1.00000000000000,3.00000000000000,1.00000000000000,4.00000000000000,0.00000931068007,0.00000001289515,0.02674070286639,0.00756035931408,0.00001310550851,0.00014802516671,0.06931914150694,0.08964014135529
1.00000000000000,3.00000000000000,1.00000000000000,5.00000000000000,0.00000931068007,0.00006555347500,0.00122913117278,0.00269635301083,0.00001310550851,0.00271816272289,0.00045741367921,0.00028877557565
1.00000000000000,3.00000000000000,1.00000000000000,6.00000000000000,0.00000931068007,0.00000026034908,0.01234922970919,0.00158780068159,0.00001310550851,0.00000007370523,0.00541256596086,0.00220117197489
1.00000000000000,3.00000000000000,2.00000000000000,3.00000000000000,0.00000191413801,0.00000308401764,0.29271279984286,0.28992076311260,0.00000071782307,0.00524584390223,0.00048067363385,0.00022200370290
1.00000000000000,3.00000000000000,2.00000000000000,4.00000000000000,0.00000191413801,0.00000001289515,0.63586596908088,0.35696212109178,0.00000071782307,0.00014802516671,0.00017558148160,0.00000785844657
1.00000000000000,3.00000000000000,2.00000000000000,5.00000000000000,0.00000191413801,0.00006555347500,0.09147498403568,0.04562961589545,0.00000071782307,0.00271816272289,0.00030544091109,0.00021047678990
1.00000000000000,3.00000000000000,2.00000000000000,6.00000000000000,0.00000191413801,0.00000026034908,0.26806095199929,0.21665488090366,0.00000071782307,0.00000007370523,0.00890322838056,0.00911552652133
1.00000000000000,3.00000000000000,3.00000000000000,4.00000000000000,0.00000308401764,0.00000001289515,0.19190686113955,1.00000000000000,0.00524584390223,0.00014802516671,0.11720162151663,0.10650269769371
1.00000000000000,3.00000000000000,3.00000000000000,5.00000000000000,0.00000308401764,0.00006555347500,0.57799586321006,0.26389263197780,0.00524584390223,0.00271816272289,0.93050499575038,0.85788299924127
1.00000000000000,3.00000000000000,3.00000000000000,6.00000000000000,0.00000308401764,0.00000026034908,0.77488520487321,0.36725743860006,0.00524584390223,0.00000007370523,0.20317925098654,0.79488624899921
1.00000000000000,3.00000000000000,4.00000000000000,5.00000000000000,0.00000001289515,0.00006555347500,0.12351702303901,0.18865238688886,0.00014802516671,0.00271816272289,0.15877549615731,0.12867871779201
1.00000000000000,3.00000000000000,4.00000000000000,6.00000000000000,0.00000001289515,0.00000026034908,0.09117706456936,0.22408692166209,0.00014802516671,0.00000007370523,0.03596272023148,0.13473623841014
1.00000000000000,3.00000000000000,5.00000000000000,6.00000000000000,0.00006555347500,0.00000026034908,0.77460156097216,0.73521731235087,0.00271816272289,0.00000007370523,0.21258831970271,0.59080244053939
1.00000000000000,4.00000000000000,1.00000000000000,2.00000000000000,0.00000176875494,0.00006859301357,0.00020268662047,0.00001189857721,0.00000077913683,0.00000224833025,0.00001138464542,0.00000014509226
1.00000000000000,4.00000000000000,1.00000000000000,3.00000000000000,0.00000176875494,0.00001851271190,0.00174263937812,0.00014509074390,0.00000077913683,0.00350269884802,0.00034943510785,0.00039282595583
1.00000000000000,4.00000000000000,1.00000000000000,4.00000000000000,0.00000176875494,0.00000006215176,0.02092695764818,0.00858929660171,0.00000077913683,0.00162248639390,0.48834567753809,0.23879677083414
1.00000000000000,4.00000000000000,1.00000000000000,5.00000000000000,0.00000176875494,0.00000538040149,0.00218525744365,0.00090357754380,0.00000077913683,0.00005697058441,0.00038191350772,0.00004806011964
1.00000000000000,4.00000000000000,1.00000000000000,6.00000000000000,0.00000176875494,0.00000958555756,0.01705888074956,0.00135648064315,0.00000077913683,0.00001017101567,0.00840659956652,0.00334468765823
1.00000000000000,4.00000000000000,2.00000000000000,3.00000000000000,0.00006859301357,0.00001851271190,0.09617135838120,0.06062360387295,0.00000224833025,0.00350269884802,0.00041874213264,0.00124113047252
1.00000000000000,4.00000000000000,2.00000000000000,4.00000000000000,0.00006859301357,0.00000006215176,0.90158587362530,0.37773039564490,0.00000224833025,0.00162248639390,0.00003151322416,0.00000010963004
1.00000000000000,4.00000000000000,2.00000000000000,5.00000000000000,0.00006859301357,0.00000538040149,0.04056891210241,0.03211137559265,0.00000224833025,0.00005697058441,0.00015128416191,0.00012880257782
1.00000000000000,4.00000000000000,2.00000000000000,6.00000000000000,0.00006859301357,0.00000958555756,0.02115877052869,0.00756035931408,0.00000224833025,0.00001017101567,0.00159049678399,0.00409412035833
1.00000000000000,4.00000000000000,3.00000000000000,4.00000000000000,0.00001851271190,0.00000006215176,0.17347261852019,0.63570081070065,0.00350269884802,0.00162248639390,0.00197822126767,0.00155330396115
1.00000000000000,4.00000000000000,3.00000000000000,5.00000000000000,0.00001851271190,0.00000538040149,0.74081673994931,0.88480880483985,0.00350269884802,0.00005697058441,0.37096711562837,0.50591694057300
1.00000000000000,4.00000000000000,3.00000000000000,6.00000000000000,0.00001851271190,0.00000958555756,0.59163136663216,0.66358078736812,0.00350269884802,0.00001017101567,0.82343183084057,0.71582913835425
1.00000000000000,4.00000000000000,4.00000000000000,5.00000000000000,0.00000006215176,0.00000538040149,0.11476277956477,0.19539688713849,0.00162248639390,0.00005697058441,0.03641242075121,0.06747004004740
1.00000000000000,4.00000000000000,4.00000000000000,6.00000000000000,0.00000006215176,0.00000958555756,0.10578466738380,0.32714959606528,0.00162248639390,0.00001017101567,0.00970940489350,0.04855626556423
1.00000000000000,4.00000000000000,5.00000000000000,6.00000000000000,0.00000538040149,0.00000958555756,0.77105980778305,0.82417920231819,0.00005697058441,0.00001017101567,0.38391703726500,0.78598286808392
1.00000000000000,5.00000000000000,1.00000000000000,2.00000000000000,0.00009913850954,0.00002467916420,0.00042267726075,0.00001967791468,0.00000028405205,0.00000008225779,0.00011767293849,0.00000045965464
1.00000000000000,5.00000000000000,1.00000000000000,3.00000000000000,0.00009913850954,0.00001518536283,0.00260467594888,0.00026073306799,0.00000028405205,0.00912170857191,0.00072406569190,0.00048005011558
1.00000000000000,5.00000000000000,1.00000000000000,4.00000000000000,0.00009913850954,0.00000001561601,0.02551025249352,0.00581821519881,0.00000028405205,0.00000050105689,0.15981257938564,0.31044849759610
1.00000000000000,5.00000000000000,1.00000000000000,5.00000000000000,0.00009913850954,0.00004116922355,0.00726570577269,0.01400452014059,0.00000028405205,0.00032895361073,0.00509537630272,0.00012880257782
1.00000000000000,5.00000000000000,1.00000000000000,6.00000000000000,0.00009913850954,0.00000613019711,0.00940423694223,0.00146810896695,0.00000028405205,0.00000001200877,0.02098258525158,0.00348398776953
1.00000000000000,5.00000000000000,2.00000000000000,3.00000000000000,0.00002467916420,0.00001518536283,0.08283593527378,0.11561407148838,0.00000008225779,0.00912170857191,0.00485219356343,0.02680215318594
1.00000000000000,5.00000000000000,2.00000000000000,4.00000000000000,0.00002467916420,0.00000001561601,0.97729360612220,0.20231117121875,0.00000008225779,0.00000050105689,0.00171412261978,0.00016963173925
1.00000000000000,5.00000000000000,2.00000000000000,5.00000000000000,0.00002467916420,0.00004116922355,0.02458685478675,0.00806064996868,0.00000008225779,0.00032895361073,0.00129863188468,0.00085756476017
1.00000000000000,5.00000000000000,2.00000000000000,6.00000000000000,0.00002467916420,0.00000613019711,0.05037185031227,0.03048440534621,0.00000008225779,0.00000001200877,0.03190861318502,0.02011636549241
1.00000000000000,5.00000000000000,3.00000000000000,4.00000000000000,0.00001518536283,0.00000001561601,0.16862757921087,0.67769540753216,0.00912170857191,0.00000050105689,0.06245215189873,0.01823053138435
1.00000000000000,5.00000000000000,3.00000000000000,5.00000000000000,0.00001518536283,0.00004116922355,0.59406975571176,0.38838001620024,0.00912170857191,0.00032895361073,0.12256195971206,0.15420405845509
1.00000000000000,5.00000000000000,3.00000000000000,6.00000000000000,0.00001518536283,0.00000613019711,0.82492044210691,0.51676452346146,0.00912170857191,0.00000001200877,0.57229526307860,0.84881917918551
1.00000000000000,5.00000000000000,4.00000000000000,5.00000000000000,0.00000001561601,0.00004116922355,0.10835036333930,0.07265278138220,0.00000050105689,0.00032895361073,0.42916444409264,0.20763397786880
1.00000000000000,5.00000000000000,4.00000000000000,6.00000000000000,0.00000001561601,0.00000613019711,0.14592721482175,0.44423428084701,0.00000050105689,0.00000001200877,0.03419148807103,0.07113397970306
1.00000000000000,5.00000000000000,5.00000000000000,6.00000000000000,0.00004116922355,0.00000613019711,0.76287398634642,0.30817421246320,0.00032895361073,0.00000001200877,0.20195882787488,0.68157471748145
1.00000000000000,6.00000000000000,1.00000000000000,2.00000000000000,0.00000009165142,0.01918572187424,0.00000082336208,0.00000004004687,0.00080477504525,0.00000001358055,0.00000723183716,0.00000000000625
1.00000000000000,6.00000000000000,1.00000000000000,3.00000000000000,0.00000009165142,0.00001940265793,0.00007140623595,0.00000189524144,0.00080477504525,0.00040833608364,0.00000000339312,0.00000000001558
1.00000000000000,6.00000000000000,1.00000000000000,4.00000000000000,0.00000009165142,0.00023425956897,0.00016911008975,0.00001967791468,0.00080477504525,0.00004240974886,0.00002021617382,0.00000309340112
1.00000000000000,6.00000000000000,1.00000000000000,5.00000000000000,0.00000009165142,0.00000076968388,0.00008402447639,0.00000298954546,0.00080477504525,0.00357282743789,0.00009039660854,0.00001445878297
1.00000000000000,6.00000000000000,1.00000000000000,6.00000000000000,0.00000009165142,0.00000023089365,0.00037006228669,0.00000028591603,0.00080477504525,0.00000186568059,0.00055151203103,0.00012880257782
1.00000000000000,6.00000000000000,2.00000000000000,3.00000000000000,0.01918572187424,0.00001940265793,0.00882077201677,0.00508647132665,0.00000001358055,0.00040833608364,0.00521153703714,0.00210876050267
1.00000000000000,6.00000000000000,2.00000000000000,4.00000000000000,0.01918572187424,0.00023425956897,0.05912053541034,0.06062360387295,0.00000001358055,0.00004240974886,0.00268577128181,0.00007718519612
1.00000000000000,6.00000000000000,2.00000000000000,5.00000000000000,0.01918572187424,0.00000076968388,0.00156681049037,0.00146810896695,0.00000001358055,0.00357282743789,0.00025244725871,0.00000001030207
1.00000000000000,6.00000000000000,2.00000000000000,6.00000000000000,0.01918572187424,0.00000023089365,0.87044173686308,0.38838001620024,0.00000001358055,0.00000186568059,0.00231945259429,0.00002138624529
1.00000000000000,6.00000000000000,3.00000000000000,4.00000000000000,0.00001940265793,0.00023425956897,0.37291539339267,0.26389263197780,0.00040833608364,0.00004240974886,0.32794445810341,0.35100742403233
1.00000000000000,6.00000000000000,3.00000000000000,5.00000000000000,0.00001940265793,0.00000076968388,0.43277782810669,0.43272085953504,0.00040833608364,0.00357282743789,0.00795607822268,0.00426072121138
1.00000000000000,6.00000000000000,3.00000000000000,6.00000000000000,0.00001940265793,0.00000023089365,0.05884709100076,0.06062360387295,0.00040833608364,0.00000186568059,0.43914504430244,0.16113740609774
1.00000000000000,6.00000000000000,4.00000000000000,5.00000000000000,0.00023425956897,0.00000076968388,0.14496156971965,0.11104995943606,0.00004240974886,0.00357282743789,0.07031588062673,0.14749515470226
1.00000000000000,6.00000000000000,4.00000000000000,6.00000000000000,0.00023425956897,0.00000023089365,0.17846395209982,0.62194362375885,0.00004240974886,0.00000186568059,0.93736146162462,0.75065346599069
1.00000000000000,6.00000000000000,5.00000000000000,6.00000000000000,0.00000076968388,0.00000023089365,0.00391171608295,0.00049540773034,0.00357282743789,0.00000186568059,0.09505895769767,0.25798754671496
1.00000000000000,7.00000000000000,1.00000000000000,2.00000000000000,0.00001328386679,0.02954009547830,0.00000048827568,0.00000015739352,0.20004090666771,0.00007086936967,0.00000057615357,0.00000000036528
1.00000000000000,7.00000000000000,1.00000000000000,3.00000000000000,0.00001328386679,0.00035620547715,0.00001883515297,0.00000000093132,0.20004090666771,0.00001598620474,0.00000001488731,0.00000000016860
1.00000000000000,7.00000000000000,1.00000000000000,4.00000000000000,0.00001328386679,0.00024609535467,0.00009008115586,0.00000801961869,0.20004090666771,0.00000653561847,0.00018999684053,0.00017909917108
1.00000000000000,7.00000000000000,1.00000000000000,5.00000000000000,0.00001328386679,0.00003174576341,0.00008904445229,0.00000008195639,0.20004090666771,0.01529781054705,0.00000655405361,0.00000182157737
1.00000000000000,7.00000000000000,1.00000000000000,6.00000000000000,0.00001328386679,0.00000170350359,0.00044394769829,0.00000610947609,0.20004090666771,0.00002326353206,0.00002700679778,0.00000133341348
1.00000000000000,7.00000000000000,2.00000000000000,3.00000000000000,0.02954009547830,0.00035620547715,0.00638985886958,0.00806064996868,0.00007086936967,0.00001598620474,0.04247762528709,0.16829864982083
