Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48
2.52219E-07,7.03696E-08,4.87913E-07,4.14199E-07,4.50408E-07,7.91168E-08,-5.60857E-08,1.96499E-08,-2.25276E-08,1.03513E-07,1.0064E-07,3.69702E-07,5.02589E-07,2.66734E-07,2.95651E-07,1.76241E-08,1.87628E-07,4.11914E-08,6.5546E-08,6.87581E-08,8.17916E-08,7.91595E-08,-1.52858E-08,7.03022E-08,-1.15102E-07,-1.50913E-08,8.37713E-08,-2.7425E-08,1.21917E-07,1.00793E-07,-3.07884E-08,-1.04076E-09,3.40326E-07,1.63131E-07,1.6815E-07,1.76733E-07,1.13984E-07,5.49655E-08,8.0235E-08,4.64063E-08,6.43683E-08,2.82373E-08,6.07584E-08,7.40598E-08,2.36332E-08,9.56757E-08,8.88969E-08,1.2608E-07
5.60832E-08,-4.58806E-08,2.86561E-07,3.54714E-07,2.23518E-07,1.16244E-07,2.02894E-07,1.3338E-08,1.58453E-07,8.57041E-08,4.49621E-08,2.60631E-07,3.21781E-07,2.42878E-07,5.39233E-07,2.20764E-07,8.81077E-08,7.32209E-08,2.21482E-07,5.31519E-08,9.24863E-08,6.80792E-08,2.3894E-08,-2.00868E-08,7.53138E-08,6.0616E-10,9.49439E-08,6.31164E-08,1.01568E-07,1.03158E-07,2.12672E-07,6.99139E-08,3.91071E-07,3.39594E-07,2.4154E-07,1.80579E-07,1.30697E-07,2.45071E-08,-7.99047E-08,6.4403E-10,-4.73424E-08,3.79343E-08,7.60025E-08,8.95354E-08,7.92674E-08,2.54122E-07,8.40845E-08,1.51696E-07
