Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48
3.19784E-07,3.1484E-08,8.37653E-07,5.63215E-07,8.23713E-07,1.06402E-07,-1.3262E-07,1.50302E-08,-3.29259E-07,-6.84479E-08,-1.06029E-07,4.13399E-07,5.34411E-07,3.68906E-07,3.59386E-07,8.22154E-08,3.56626E-07,1.35677E-07,2.70026E-07,-2.77638E-08,9.12648E-08,1.53483E-07,-9.06241E-08,7.82654E-08,-3.92432E-07,-9.13268E-08,-6.16742E-08,-1.04313E-07,-2.94338E-08,-9.47997E-09,-2.57244E-08,-1.2879E-07,2.72639E-07,1.79909E-07,2.05367E-07,1.8938E-07,2.46873E-07,4.11421E-08,1.32242E-07,6.92423E-08,1.12331E-07,8.558E-08,-7.50017E-08,1.25589E-09,-1.47282E-08,-2.78031E-08,-1.15645E-07,-1.1381E-07
-2.53851E-07,-2.60253E-07,7.01558E-08,1.08906E-07,7.16574E-08,-3.71763E-08,4.00018E-08,-7.35413E-08,-1.71694E-07,-2.76826E-07,-2.27491E-07,1.29103E-07,2.20477E-07,1.33196E-07,3.99846E-07,5.61868E-09,-1.50649E-08,6.49145E-08,1.99889E-07,1.24291E-09,-4.32461E-08,-3.40295E-08,-5.96872E-08,-7.83694E-08,-9.66219E-08,-4.75324E-08,-3.33221E-08,4.12975E-08,2.99857E-08,7.69328E-08,2.19027E-07,-1.16828E-08,4.06471E-07,3.92943E-07,2.75075E-07,2.0812E-07,2.26144E-07,6.38696E-08,-1.64955E-08,-5.23584E-08,-1.35066E-07,2.12581E-08,7.57487E-08,1.2401E-07,1.10435E-07,4.08456E-07,1.59789E-08,2.04909E-07
