Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48
2.66433E-07,7.6303E-08,4.97931E-07,4.66296E-07,4.82447E-07,7.74011E-08,-5.21837E-08,1.95256E-08,5.3127E-10,1.3866E-07,1.45012E-07,4.10846E-07,5.3713E-07,2.89211E-07,3.11241E-07,1.25918E-08,1.9298E-07,3.12073E-08,6.68939E-08,6.18453E-08,1.02021E-07,9.24147E-08,-6.63393E-09,7.36399E-08,-9.99962E-08,-2.06892E-08,1.05041E-07,-2.18196E-08,1.76823E-07,1.25872E-07,-1.85554E-08,1.77033E-08,3.69852E-07,1.80598E-07,1.74236E-07,1.87678E-07,1.07262E-07,5.37123E-08,8.50385E-08,5.64277E-08,7.5347E-08,3.67986E-08,9.03238E-08,9.38527E-08,3.38383E-08,1.20612E-07,9.7882E-08,1.48779E-07
9.06381E-08,-3.04109E-08,3.16946E-07,4.11751E-07,2.72524E-07,1.46207E-07,2.2799E-07,2.40023E-08,1.97207E-07,1.35878E-07,7.71471E-08,2.78926E-07,3.37096E-07,2.60326E-07,5.86913E-07,2.7037E-07,1.0785E-07,8.35592E-08,2.48588E-07,6.78648E-08,1.26861E-07,1.12052E-07,3.67096E-08,-7.35205E-09,9.46138E-08,-7.70081E-09,9.54249E-08,6.11773E-08,1.27641E-07,1.18406E-07,2.25751E-07,8.72719E-08,4.29228E-07,3.6248E-07,2.68816E-07,2.04454E-07,1.57038E-07,3.17097E-08,-7.82474E-08,7.53142E-09,-3.6682E-08,4.25344E-08,7.18196E-08,9.0062E-08,6.59222E-08,2.76737E-07,1.08016E-07,1.62719E-07
