Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48
2.18576E-07,7.55814E-08,3.92089E-07,3.22919E-07,4.51672E-07,9.39264E-08,-1.1709E-10,-8.30622E-09,-4.8643E-09,6.1317E-08,2.46231E-08,2.59309E-07,4.21406E-07,2.42577E-07,2.76395E-07,-1.47345E-09,1.87683E-07,6.14832E-08,8.18392E-08,7.31351E-08,1.82667E-07,1.36342E-07,-8.07083E-09,1.25656E-07,-1.87669E-07,-7.41131E-08,4.01517E-08,-4.57734E-08,1.2399E-07,8.75448E-08,-5.99462E-08,3.8939E-10,3.71986E-07,1.69455E-07,1.97579E-07,2.12175E-07,1.68473E-07,9.83362E-08,1.22992E-07,3.95877E-08,6.30374E-08,4.12719E-08,5.93062E-08,7.99519E-08,2.43583E-08,1.21998E-07,1.06125E-07,1.57166E-07
2.15715E-07,8.05459E-08,5.02373E-07,5.53078E-07,4.42484E-07,2.80533E-07,3.81051E-07,9.76181E-08,2.69014E-07,2.66149E-07,1.17029E-07,4.22082E-07,4.76521E-07,3.96346E-07,6.76637E-07,2.76857E-07,3.24248E-07,2.5582E-07,3.47638E-07,1.95485E-07,1.69582E-07,9.22373E-08,3.54652E-08,-1.60214E-08,1.39967E-07,1.47061E-08,1.21021E-07,8.42759E-08,2.13343E-07,1.53978E-07,3.02005E-07,9.58187E-08,5.43015E-07,4.42486E-07,2.94985E-07,2.1603E-07,2.45395E-07,7.01449E-08,-4.45231E-08,2.2005E-08,-3.6353E-08,5.5171E-08,1.0298E-07,1.12776E-07,1.01174E-07,2.98409E-07,1.00465E-07,1.75557E-07
