Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48
2.79066E-07,8.87478E-08,5.00846E-07,4.45726E-07,4.51931E-07,7.78202E-08,-8.32284E-08,1.31988E-08,-3.45634E-09,1.10335E-07,1.27671E-07,4.14016E-07,5.58429E-07,2.92614E-07,3.51132E-07,5.7782E-08,2.01653E-07,5.11606E-08,5.42015E-08,6.76267E-08,7.46979E-08,7.44429E-08,-1.40471E-08,6.48828E-08,-8.9586E-08,-1.08514E-08,9.93988E-08,-1.82048E-08,1.52086E-07,1.19403E-07,-2.04291E-08,1.29417E-08,3.94392E-07,1.86624E-07,1.86257E-07,1.93962E-07,1.08347E-07,5.91691E-08,8.81787E-08,4.97402E-08,6.03251E-08,3.14806E-08,8.14393E-08,9.27989E-08,3.03542E-08,1.10168E-07,9.68048E-08,1.55852E-07
9.54404E-08,-2.91812E-08,3.32507E-07,4.3439E-07,2.67671E-07,1.4871E-07,2.20167E-07,2.16251E-08,2.03413E-07,1.3296E-07,8.55996E-08,3.20379E-07,3.71824E-07,2.8126E-07,5.87343E-07,2.74979E-07,1.04356E-07,7.55963E-08,2.35842E-07,5.35326E-08,1.29282E-07,9.05444E-08,4.4748E-08,-1.04108E-08,9.67952E-08,2.15398E-09,1.04189E-07,6.1866E-08,1.23889E-07,1.21154E-07,2.24191E-07,8.25144E-08,4.22325E-07,3.53011E-07,2.55052E-07,1.79993E-07,1.32617E-07,2.51248E-08,-7.92334E-08,1.03227E-08,-3.82446E-08,4.189E-08,8.15839E-08,9.10607E-08,7.28833E-08,2.61926E-07,9.60103E-08,1.53978E-07
