Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48
4.67343E-07,1.98675E-07,7.82701E-07,6.15021E-07,6.70902E-07,2.57126E-07,-7.07431E-08,3.32763E-08,-6.60261E-08,1.06326E-07,1.17239E-08,6.76851E-07,8.4089E-07,5.42453E-07,6.95665E-07,3.11296E-07,4.7534E-07,2.67305E-07,1.61932E-07,1.33442E-07,5.83631E-08,8.26357E-08,-2.49751E-08,1.42532E-07,-2.54001E-07,-1.27286E-08,9.35589E-09,-4.95938E-08,1.9763E-07,1.05797E-07,-6.50909E-08,-4.18223E-08,8.03581E-07,3.91351E-07,4.97298E-07,4.34466E-07,1.62996E-07,1.77809E-07,1.51994E-07,5.88657E-08,8.58127E-08,2.91617E-08,3.52553E-08,4.98147E-08,-4.89197E-08,1.39836E-07,7.55446E-08,1.87113E-07
3.93077E-07,8.63966E-08,1.02473E-06,1.15516E-06,8.61055E-07,5.52969E-07,4.41309E-07,1.97253E-07,3.38071E-07,3.91199E-07,2.67008E-07,9.86768E-07,1.09086E-06,8.537E-07,1.26839E-06,5.82177E-07,5.01518E-07,2.324E-07,5.23441E-07,1.58546E-07,3.81339E-07,1.9941E-07,1.17482E-07,1.80613E-09,1.54298E-07,7.45923E-09,1.35459E-07,9.49592E-08,2.99576E-07,1.91345E-07,4.42687E-07,7.07441E-08,1.11965E-06,7.14442E-07,5.33208E-07,2.79327E-07,3.28257E-07,5.62168E-08,-1.74522E-08,2.78413E-08,-9.82398E-08,4.77396E-08,1.99996E-07,1.67579E-07,1.49256E-07,4.2627E-07,8.69403E-08,2.16681E-07
