oxytype, channel, period1, period2, PTSDperiod1_test_pvalue, PTSDperiod2_test_pvalue, PTSD_t_statistic, PTSD_mannwhitneyu_statistic
1.00000000000000,5.00000000000000,1.00000000000000,3.00000000000000,0.49963667988777,0.00746226403862,0.10038753140268,0.09454415086657
1.00000000000000,5.00000000000000,1.00000000000000,4.00000000000000,0.49963667988777,0.00023409648566,0.54346716417449,0.61169220600277
1.00000000000000,5.00000000000000,1.00000000000000,5.00000000000000,0.49963667988777,0.12275650352240,0.55684859944394,0.65114829968661
1.00000000000000,5.00000000000000,1.00000000000000,6.00000000000000,0.49963667988777,0.00073921674630,0.65654957803331,0.99264420988038
1.00000000000000,5.00000000000000,2.00000000000000,3.00000000000000,0.00469582527876,0.00746226403862,0.04504670182592,0.02400159277022
1.00000000000000,5.00000000000000,2.00000000000000,4.00000000000000,0.00469582527876,0.00023409648566,0.38600741958802,0.13863924238831
1.00000000000000,5.00000000000000,2.00000000000000,5.00000000000000,0.00469582527876,0.12275650352240,0.18817816937056,0.26990560209379
1.00000000000000,5.00000000000000,2.00000000000000,6.00000000000000,0.00469582527876,0.00073921674630,0.04816941032353,0.04976938618347
1.00000000000000,5.00000000000000,3.00000000000000,4.00000000000000,0.00746226403862,0.00023409648566,0.15030213689416,0.06221717875451
1.00000000000000,5.00000000000000,3.00000000000000,5.00000000000000,0.00746226403862,0.12275650352240,0.10320937417998,0.16575685283169
1.00000000000000,5.00000000000000,3.00000000000000,6.00000000000000,0.00746226403862,0.00073921674630,0.39889310909342,0.39995870366693
1.00000000000000,5.00000000000000,4.00000000000000,5.00000000000000,0.00023409648566,0.12275650352240,0.86421541174077,1.00000000000000
1.00000000000000,5.00000000000000,4.00000000000000,6.00000000000000,0.00023409648566,0.00073921674630,0.28502103479186,0.50004749931395
1.00000000000000,5.00000000000000,5.00000000000000,6.00000000000000,0.12275650352240,0.00073921674630,0.22830733260258,0.27812968194485
1.00000000000000,6.00000000000000,1.00000000000000,2.00000000000000,0.00000996882864,0.00064180098707,0.71400586626879,0.96323321620002
1.00000000000000,6.00000000000000,1.00000000000000,3.00000000000000,0.00000996882864,0.00008073237404,0.33516241890353,0.70525423111394
1.00000000000000,6.00000000000000,1.00000000000000,4.00000000000000,0.00000996882864,0.00114742573351,0.84107938996722,0.50004749931395
1.00000000000000,6.00000000000000,1.00000000000000,5.00000000000000,0.00000996882864,0.00667224219069,0.75345744376992,0.84645981993526
1.00000000000000,6.00000000000000,1.00000000000000,6.00000000000000,0.00000996882864,0.10228373855352,0.99470890725313,0.32171454932541
1.00000000000000,6.00000000000000,2.00000000000000,3.00000000000000,0.00064180098707,0.00008073237404,0.91510917726606,0.97793506691232
1.00000000000000,6.00000000000000,2.00000000000000,4.00000000000000,0.00064180098707,0.00114742573351,0.55867317546163,0.32171454932541
1.00000000000000,6.00000000000000,2.00000000000000,5.00000000000000,0.00064180098707,0.00667224219069,0.91577786219744,0.83203968033195
1.00000000000000,6.00000000000000,2.00000000000000,6.00000000000000,0.00064180098707,0.10228373855352,0.69244027498228,0.36940132267773
1.00000000000000,6.00000000000000,3.00000000000000,4.00000000000000,0.00008073237404,0.00114742573351,0.50492376837329,0.51191214751452
1.00000000000000,6.00000000000000,3.00000000000000,5.00000000000000,0.00008073237404,0.00667224219069,0.78496160500694,0.66452154284343
1.00000000000000,6.00000000000000,3.00000000000000,6.00000000000000,0.00008073237404,0.10228373855352,0.59856641769778,0.34983686637133
1.00000000000000,6.00000000000000,4.00000000000000,5.00000000000000,0.00114742573351,0.00667224219069,0.66607334134047,0.58597512217239
1.00000000000000,6.00000000000000,4.00000000000000,6.00000000000000,0.00114742573351,0.10228373855352,0.78430499935258,0.70525423111394
1.00000000000000,6.00000000000000,5.00000000000000,6.00000000000000,0.00667224219069,0.10228373855352,0.78673546609684,0.38961267424747
1.00000000000000,7.00000000000000,1.00000000000000,2.00000000000000,0.27696198225021,0.00314054987393,0.79904607742351,0.91921989293769
1.00000000000000,7.00000000000000,1.00000000000000,3.00000000000000,0.27696198225021,0.00808888208121,0.49440973813656,0.63788333535194
1.00000000000000,7.00000000000000,1.00000000000000,4.00000000000000,0.27696198225021,0.00853504613042,0.98814799885053,0.48832631390542
1.00000000000000,7.00000000000000,1.00000000000000,5.00000000000000,0.27696198225021,0.03935350477695,0.45745151741890,0.74682555254549
1.00000000000000,7.00000000000000,1.00000000000000,6.00000000000000,0.27696198225021,0.11321435868740,0.93132187593570,0.93387079192325
1.00000000000000,7.00000000000000,2.00000000000000,3.00000000000000,0.00314054987393,0.00808888208121,0.76091555032136,0.61169220600277
1.00000000000000,7.00000000000000,2.00000000000000,4.00000000000000,0.00314054987393,0.00853504613042,0.75076895870210,0.52391793858260
1.00000000000000,7.00000000000000,2.00000000000000,5.00000000000000,0.00314054987393,0.03935350477695,0.30490142158671,0.51191214751452
1.00000000000000,7.00000000000000,2.00000000000000,6.00000000000000,0.00314054987393,0.11321435868740,0.75645394203803,0.94854350667447
1.00000000000000,7.00000000000000,3.00000000000000,4.00000000000000,0.00808888208121,0.00853504613042,0.58127455062360,0.14905756385997
1.00000000000000,7.00000000000000,3.00000000000000,5.00000000000000,0.00808888208121,0.03935350477695,0.22847021983445,0.20317862927914
1.00000000000000,7.00000000000000,3.00000000000000,6.00000000000000,0.00808888208121,0.11321435868740,0.46702756161989,0.42112598009408
1.00000000000000,7.00000000000000,4.00000000000000,5.00000000000000,0.00853504613042,0.03935350477695,0.28862786304587,0.70525423111394
1.00000000000000,7.00000000000000,4.00000000000000,6.00000000000000,0.00853504613042,0.11321435868740,0.94326108013148,0.58597512217239
1.00000000000000,7.00000000000000,5.00000000000000,6.00000000000000,0.03935350477695,0.11321435868740,0.32215032002313,0.31266863038763
1.00000000000000,8.00000000000000,1.00000000000000,2.00000000000000,0.24862636625767,0.12579131126404,0.44796884650031,0.69157826295123
1.00000000000000,8.00000000000000,1.00000000000000,3.00000000000000,0.24862636625767,0.01091847289354,0.84911361266235,0.65114829968661
1.00000000000000,8.00000000000000,1.00000000000000,4.00000000000000,0.24862636625767,0.17746111750603,0.04675151774021,0.09454415086657
1.00000000000000,8.00000000000000,1.00000000000000,5.00000000000000,0.24862636625767,0.00053249788471,0.65601132759917,0.99264420988038
1.00000000000000,8.00000000000000,1.00000000000000,6.00000000000000,0.24862636625767,0.68670660257339,0.00745802019658,0.00608485564590
1.00000000000000,8.00000000000000,2.00000000000000,3.00000000000000,0.12579131126404,0.01091847289354,0.58896302885120,0.71902343165129
1.00000000000000,8.00000000000000,2.00000000000000,4.00000000000000,0.12579131126404,0.17746111750603,0.64448420608511,0.54834314808249
1.00000000000000,8.00000000000000,2.00000000000000,5.00000000000000,0.12579131126404,0.00053249788471,0.35670292873625,0.41046354919672
1.00000000000000,8.00000000000000,2.00000000000000,6.00000000000000,0.12579131126404,0.68670660257339,0.44928559069325,0.36940132267773
1.00000000000000,8.00000000000000,3.00000000000000,4.00000000000000,0.01091847289354,0.17746111750603,0.11202286169189,0.10235170600936
1.00000000000000,8.00000000000000,3.00000000000000,5.00000000000000,0.01091847289354,0.00053249788471,0.59928974228077,0.69157826295123
1.00000000000000,8.00000000000000,3.00000000000000,6.00000000000000,0.01091847289354,0.68670660257339,0.07804801327461,0.02051169425249
1.00000000000000,8.00000000000000,4.00000000000000,5.00000000000000,0.17746111750603,0.00053249788471,0.17502077647700,0.16575685283169
1.00000000000000,8.00000000000000,4.00000000000000,6.00000000000000,0.17746111750603,0.68670660257339,0.57265956851176,0.38961267424747
1.00000000000000,8.00000000000000,5.00000000000000,6.00000000000000,0.00053249788471,0.68670660257339,0.13058207004051,0.06221717875451
1.00000000000000,9.00000000000000,1.00000000000000,2.00000000000000,0.04508742317557,0.07675946503878,0.20398631486109,0.21688732318580
1.00000000000000,9.00000000000000,1.00000000000000,3.00000000000000,0.04508742317557,0.18642345070839,0.54609944025688,0.11945036612451
1.00000000000000,9.00000000000000,1.00000000000000,4.00000000000000,0.04508742317557,0.96261042356491,0.99665888144684,0.63788333535194
1.00000000000000,9.00000000000000,1.00000000000000,5.00000000000000,0.04508742317557,0.00048411876196,0.78175362854267,0.84645981993526
1.00000000000000,9.00000000000000,1.00000000000000,6.00000000000000,0.04508742317557,0.50521868467331,0.83029413800002,0.62473016511649
1.00000000000000,9.00000000000000,2.00000000000000,3.00000000000000,0.07675946503878,0.18642345070839,0.45668243584500,0.53606245154515
1.00000000000000,9.00000000000000,2.00000000000000,4.00000000000000,0.07675946503878,0.96261042356491,0.19021335483615,0.11945036612451
1.00000000000000,9.00000000000000,2.00000000000000,5.00000000000000,0.07675946503878,0.00048411876196,0.15494801400160,0.35953784734011
1.00000000000000,9.00000000000000,2.00000000000000,6.00000000000000,0.07675946503878,0.50521868467331,0.28672781815409,0.47675077524036
1.00000000000000,9.00000000000000,3.00000000000000,4.00000000000000,0.18642345070839,0.96261042356491,0.52026371994827,0.90459560835734
1.00000000000000,9.00000000000000,3.00000000000000,5.00000000000000,0.18642345070839,0.00048411876196,0.34355263039577,0.69157826295123
1.00000000000000,9.00000000000000,3.00000000000000,6.00000000000000,0.18642345070839,0.50521868467331,0.67186508147118,0.99264420988038
1.00000000000000,9.00000000000000,4.00000000000000,5.00000000000000,0.96261042356491,0.00048411876196,0.75471856280004,0.99264420988038
1.00000000000000,9.00000000000000,4.00000000000000,6.00000000000000,0.96261042356491,0.50521868467331,0.74454796800177,0.69157826295123
1.00000000000000,9.00000000000000,5.00000000000000,6.00000000000000,0.00048411876196,0.50521868467331,0.65536321467736,0.96323321620002
1.00000000000000,10.00000000000000,1.00000000000000,2.00000000000000,0.03898318856955,0.00248757889494,0.08516137274231,0.14905756385997
1.00000000000000,10.00000000000000,1.00000000000000,3.00000000000000,0.03898318856955,0.00493405852467,0.49158409323675,0.81767429877073
1.00000000000000,10.00000000000000,1.00000000000000,4.00000000000000,0.03898318856955,0.00017270194076,0.56555036962635,0.25394802819937
1.00000000000000,10.00000000000000,1.00000000000000,5.00000000000000,0.03898318856955,0.00007626080333,0.34952510430778,0.87544600293040
1.00000000000000,10.00000000000000,1.00000000000000,6.00000000000000,0.03898318856955,0.01170397270471,0.76248970514364,0.77495181467384
1.00000000000000,10.00000000000000,2.00000000000000,3.00000000000000,0.00248757889494,0.00493405852467,0.07675700609954,0.11064805556089
1.00000000000000,10.00000000000000,2.00000000000000,4.00000000000000,0.00248757889494,0.00017270194076,0.37943033086113,0.74682555254549
1.00000000000000,10.00000000000000,2.00000000000000,5.00000000000000,0.00248757889494,0.00007626080333,0.04366409186639,0.03092186385766
1.00000000000000,10.00000000000000,2.00000000000000,6.00000000000000,0.00248757889494,0.01170397270471,0.10741161751571,0.13363895611838
1.00000000000000,10.00000000000000,3.00000000000000,4.00000000000000,0.00493405852467,0.00017270194076,0.04736034481231,0.04754120111465
1.00000000000000,10.00000000000000,3.00000000000000,5.00000000000000,0.00493405852467,0.00007626080333,0.72408894664768,0.91921989293769
1.00000000000000,10.00000000000000,3.00000000000000,6.00000000000000,0.00493405852467,0.01170397270471,0.59417607332462,0.56075735669583
1.00000000000000,10.00000000000000,4.00000000000000,5.00000000000000,0.00017270194076,0.00007626080333,0.05859509711746,0.12404650263488
1.00000000000000,10.00000000000000,4.00000000000000,6.00000000000000,0.00017270194076,0.01170397270471,0.17438835990575,0.15447930525988
1.00000000000000,10.00000000000000,5.00000000000000,6.00000000000000,0.00007626080333,0.01170397270471,0.37898456455464,0.65114829968661
1.00000000000000,11.00000000000000,1.00000000000000,2.00000000000000,0.16425894200802,0.20957973599434,0.48441799213027,0.36940132267773
1.00000000000000,11.00000000000000,1.00000000000000,3.00000000000000,0.16425894200802,0.55129581689835,0.20787044821141,0.33092476380989
1.00000000000000,11.00000000000000,1.00000000000000,4.00000000000000,0.16425894200802,0.02920773439109,0.94646320296739,0.93387079192325
1.00000000000000,11.00000000000000,1.00000000000000,5.00000000000000,0.16425894200802,0.01632210239768,0.48554635218409,0.38961267424747
1.00000000000000,11.00000000000000,1.00000000000000,6.00000000000000,0.16425894200802,0.00487245852128,0.25307025818304,0.50004749931395
1.00000000000000,11.00000000000000,2.00000000000000,3.00000000000000,0.20957973599434,0.55129581689835,0.19118725280684,0.23122967779636
1.00000000000000,11.00000000000000,2.00000000000000,4.00000000000000,0.20957973599434,0.02920773439109,0.45299702889931,0.53606245154515
1.00000000000000,11.00000000000000,2.00000000000000,5.00000000000000,0.20957973599434,0.01632210239768,0.21156899423083,0.17762435926124
1.00000000000000,11.00000000000000,2.00000000000000,6.00000000000000,0.20957973599434,0.00487245852128,0.19679562442181,0.13863924238831
1.00000000000000,11.00000000000000,3.00000000000000,4.00000000000000,0.55129581689835,0.02920773439109,0.52267029044731,0.56075735669583
1.00000000000000,11.00000000000000,3.00000000000000,5.00000000000000,0.55129581689835,0.01632210239768,0.85752888180970,0.97793506691232
1.00000000000000,11.00000000000000,3.00000000000000,6.00000000000000,0.55129581689835,0.00487245852128,0.91963522174664,0.96323321620002
1.00000000000000,11.00000000000000,4.00000000000000,5.00000000000000,0.02920773439109,0.01632210239768,0.61719659948590,0.48832631390542
1.00000000000000,11.00000000000000,4.00000000000000,6.00000000000000,0.02920773439109,0.00487245852128,0.44657330522961,0.37942655524239
1.00000000000000,11.00000000000000,5.00000000000000,6.00000000000000,0.01632210239768,0.00487245852128,0.78201565707629,0.65114829968661
1.00000000000000,12.00000000000000,1.00000000000000,2.00000000000000,0.36436995863914,0.66338759660721,0.99104020540831,0.97793506691232
1.00000000000000,12.00000000000000,1.00000000000000,3.00000000000000,0.36436995863914,0.00005028894520,0.95358388310481,0.84645981993526
1.00000000000000,12.00000000000000,1.00000000000000,4.00000000000000,0.36436995863914,0.00158953899518,0.32888519340838,0.23864097101614
1.00000000000000,12.00000000000000,1.00000000000000,5.00000000000000,0.36436995863914,0.00000350126129,0.50861087113750,0.26184520358220
1.00000000000000,12.00000000000000,1.00000000000000,6.00000000000000,0.36436995863914,0.00900363177061,0.90411855772781,0.56075735669583
1.00000000000000,12.00000000000000,2.00000000000000,3.00000000000000,0.66338759660721,0.00005028894520,0.96026489375462,0.99264420988038
1.00000000000000,12.00000000000000,2.00000000000000,4.00000000000000,0.66338759660721,0.00158953899518,0.42468224381892,0.48832631390542
1.00000000000000,12.00000000000000,2.00000000000000,5.00000000000000,0.66338759660721,0.00000350126129,0.58585700376492,0.35953784734011
1.00000000000000,12.00000000000000,2.00000000000000,6.00000000000000,0.66338759660721,0.00900363177061,0.92518856160554,0.84645981993526
1.00000000000000,12.00000000000000,3.00000000000000,4.00000000000000,0.00005028894520,0.00158953899518,0.41186368072045,0.41046354919672
1.00000000000000,12.00000000000000,3.00000000000000,5.00000000000000,0.00005028894520,0.00000350126129,0.58940309583046,0.19655908923596
1.00000000000000,12.00000000000000,3.00000000000000,6.00000000000000,0.00005028894520,0.00900363177061,0.95512948986059,0.23864097101614
1.00000000000000,12.00000000000000,4.00000000000000,5.00000000000000,0.00158953899518,0.00000350126129,0.92240423003384,0.67799943359569
1.00000000000000,12.00000000000000,4.00000000000000,6.00000000000000,0.00158953899518,0.00900363177061,0.26025216825871,0.43194465897977
1.00000000000000,12.00000000000000,5.00000000000000,6.00000000000000,0.00000350126129,0.00900363177061,0.64747605364954,0.37942655524239
1.00000000000000,13.00000000000000,1.00000000000000,2.00000000000000,0.14702731370926,0.01221609022468,0.40597575482711,0.67799943359569
1.00000000000000,13.00000000000000,1.00000000000000,3.00000000000000,0.14702731370926,0.27900528907776,0.15687040365851,0.14377815043554
1.00000000000000,13.00000000000000,1.00000000000000,4.00000000000000,0.14702731370926,0.18177790939808,0.20243381544812,0.43194465897977
1.00000000000000,13.00000000000000,1.00000000000000,5.00000000000000,0.14702731370926,0.04904948547482,0.21348360678752,0.30378718534485
1.00000000000000,13.00000000000000,1.00000000000000,6.00000000000000,0.14702731370926,0.00000000020591,0.72815996569467,0.19009443791583
1.00000000000000,13.00000000000000,2.00000000000000,3.00000000000000,0.01221609022468,0.27900528907776,0.80731331764395,0.80336822196841
1.00000000000000,13.00000000000000,2.00000000000000,4.00000000000000,0.01221609022468,0.18177790939808,0.85214644896930,0.27812968194485
1.00000000000000,13.00000000000000,2.00000000000000,5.00000000000000,0.01221609022468,0.04904948547482,0.72752688035522,0.28651781333610
1.00000000000000,13.00000000000000,2.00000000000000,6.00000000000000,0.01221609022468,0.00000000020591,0.48453163857046,0.77495181467384
1.00000000000000,13.00000000000000,3.00000000000000,4.00000000000000,0.27900528907776,0.18177790939808,0.86787807394669,0.87544600293040
1.00000000000000,13.00000000000000,3.00000000000000,5.00000000000000,0.27900528907776,0.04904948547482,0.87260642767887,0.93387079192325
1.00000000000000,13.00000000000000,3.00000000000000,6.00000000000000,0.27900528907776,0.00000000020591,0.47131808009928,0.84645981993526
1.00000000000000,13.00000000000000,4.00000000000000,5.00000000000000,0.18177790939808,0.04904948547482,0.75097859432720,0.74682555254549
1.00000000000000,13.00000000000000,4.00000000000000,6.00000000000000,0.18177790939808,0.00000000020591,0.46237844696042,0.78912592260167
1.00000000000000,13.00000000000000,5.00000000000000,6.00000000000000,0.04904948547482,0.00000000020591,0.39575608234597,0.37942655524239
1.00000000000000,14.00000000000000,1.00000000000000,2.00000000000000,0.03690832108259,0.00084653357044,0.04632114791371,0.06498370366171
1.00000000000000,14.00000000000000,1.00000000000000,3.00000000000000,0.03690832108259,0.24821379780769,0.19677942644405,0.10643770126626
1.00000000000000,14.00000000000000,1.00000000000000,4.00000000000000,0.03690832108259,0.00302565796301,0.03535926018255,0.01480325683951
1.00000000000000,14.00000000000000,1.00000000000000,5.00000000000000,0.03690832108259,0.00000000535485,0.67781912762183,0.19655908923596
1.00000000000000,14.00000000000000,1.00000000000000,6.00000000000000,0.03690832108259,0.02303422242403,0.03437454691792,0.01323032844812
1.00000000000000,14.00000000000000,2.00000000000000,3.00000000000000,0.00084653357044,0.24821379780769,0.31055580093019,0.20995431113988
1.00000000000000,14.00000000000000,2.00000000000000,4.00000000000000,0.00084653357044,0.00302565796301,0.97377214508980,0.99264420988038
1.00000000000000,14.00000000000000,2.00000000000000,5.00000000000000,0.00084653357044,0.00000000535485,0.15325300608178,0.19009443791583
1.00000000000000,14.00000000000000,2.00000000000000,6.00000000000000,0.00084653357044,0.02303422242403,0.97634844055326,0.99264420988038
1.00000000000000,14.00000000000000,3.00000000000000,4.00000000000000,0.24821379780769,0.00302565796301,0.20233093076945,0.13863924238831
1.00000000000000,14.00000000000000,3.00000000000000,5.00000000000000,0.24821379780769,0.00000000535485,0.35276078630699,0.69157826295123
1.00000000000000,14.00000000000000,3.00000000000000,6.00000000000000,0.24821379780769,0.02303422242403,0.30670300421199,0.08371088327840
1.00000000000000,14.00000000000000,4.00000000000000,5.00000000000000,0.00302565796301,0.00000000535485,0.09230168583198,0.02278671180829
1.00000000000000,14.00000000000000,4.00000000000000,6.00000000000000,0.00302565796301,0.02303422242403,0.99590614571004,0.78912592260167
1.00000000000000,14.00000000000000,5.00000000000000,6.00000000000000,0.00000000535485,0.02303422242403,0.09096972675490,0.04976938618347
1.00000000000000,15.00000000000000,1.00000000000000,2.00000000000000,0.01051875576377,0.00002559643144,0.55208237884355,0.32171454932541
1.00000000000000,15.00000000000000,1.00000000000000,3.00000000000000,0.01051875576377,0.03325163200498,0.76949417279789,0.89000273030251
1.00000000000000,15.00000000000000,1.00000000000000,4.00000000000000,0.01051875576377,0.00021276681218,0.99561485854551,0.52391793858260
1.00000000000000,15.00000000000000,1.00000000000000,5.00000000000000,0.01051875576377,0.00000129780506,0.52549310025016,0.59877278888598
1.00000000000000,15.00000000000000,1.00000000000000,6.00000000000000,0.01051875576377,0.24250978231430,0.91618152713692,0.41046354919672
1.00000000000000,15.00000000000000,2.00000000000000,3.00000000000000,0.00002559643144,0.03325163200498,0.32789039957295,0.41046354919672
