oxytype, roi, period1, period2, PTSDperiod1_test_pvalue, PTSDperiod2_test_pvalue, PTSD_p_value, PTSD_mannwhitneyu_p_value, HCperiod1_test_pvalue, HCperiod2_test_pvalue, HC_p_value, HC_mannwhitneyu_p_value
1.00000000000000,0.00000000000000,1.00000000000000,2.00000000000000,0.00010728184861,0.00000228717749,0.07200890277486,0.08650196995586,0.00008673853881,0.00139735953417,0.00582522778765,0.00078021552577
1.00000000000000,0.00000000000000,1.00000000000000,3.00000000000000,0.00010728184861,0.16000150144100,0.00001095263211,0.00000298954546,0.00008673853881,0.00074390601367,0.00250248738528,0.00229718853734
1.00000000000000,0.00000000000000,1.00000000000000,4.00000000000000,0.00010728184861,0.00416824314743,0.29846427207967,0.45591551624238,0.00008673853881,0.00288976659067,0.35801898542502,0.71582913835425
1.00000000000000,0.00000000000000,1.00000000000000,5.00000000000000,0.00010728184861,0.00277550518513,0.00690114116972,0.01667882595211,0.00008673853881,0.00547536788508,0.03130609849487,0.03634091116828
1.00000000000000,0.00000000000000,1.00000000000000,6.00000000000000,0.00010728184861,0.00033531282679,0.01294598379847,0.00621725805104,0.00008673853881,0.00000304857531,0.03653129498542,0.00393331756936
1.00000000000000,0.00000000000000,2.00000000000000,3.00000000000000,0.00000228717749,0.16000150144100,0.23411665932739,0.03558174613863,0.00139735953417,0.00074390601367,0.90789255163605,0.64795169525792
1.00000000000000,0.00000000000000,2.00000000000000,4.00000000000000,0.00000228717749,0.00416824314743,0.32881310122256,0.62194362375885,0.00139735953417,0.00288976659067,0.00019385738944,0.00028877557565
1.00000000000000,0.00000000000000,2.00000000000000,5.00000000000000,0.00000228717749,0.00277550518513,0.72586976387632,0.96148693654686,0.00139735953417,0.00547536788508,0.10046973316144,0.22061585763049
1.00000000000000,0.00000000000000,2.00000000000000,6.00000000000000,0.00000228717749,0.00033531282679,0.00646127618153,0.00098151620477,0.00139735953417,0.00000304857531,0.00001425086719,0.00001761025055
1.00000000000000,0.00000000000000,3.00000000000000,4.00000000000000,0.16000150144100,0.00416824314743,0.00048582352491,0.00059056933969,0.00074390601367,0.00288976659067,0.00000086419722,0.00000013223485
