Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48
1.86935E-07,1.05631E-07,2.53061E-07,2.39774E-07,2.49521E-07,1.5082E-07,7.32549E-08,1.60594E-08,9.74463E-08,1.73436E-07,1.81986E-08,3.7722E-07,3.33052E-07,3.17617E-07,3.86597E-07,2.91172E-07,2.21205E-07,2.06165E-07,7.97206E-08,1.31568E-08,2.85095E-08,6.09534E-08,2.60663E-08,8.39595E-08,-7.62646E-08,3.12541E-08,-4.28121E-08,4.03167E-09,2.00824E-07,6.07488E-08,3.26542E-08,1.71692E-08,4.34693E-07,2.35863E-07,3.17264E-07,2.43086E-07,2.81385E-08,1.41813E-07,7.95912E-08,3.75374E-08,4.29837E-08,3.1999E-08,9.58868E-09,-1.21257E-08,-2.75435E-08,8.42989E-08,9.14952E-09,7.09123E-08
3.72345E-07,9.67343E-08,6.58938E-07,7.38538E-07,6.27264E-07,4.53348E-07,1.93552E-07,1.62377E-07,1.38539E-07,3.51944E-07,2.147E-07,6.61142E-07,7.15134E-07,6.04188E-07,7.07872E-07,3.92303E-07,4.4165E-07,1.5761E-07,2.88939E-07,1.06605E-07,2.63397E-07,1.42619E-07,6.09596E-08,-6.8299E-09,-2.96013E-08,-8.16945E-08,-4.6998E-08,-1.90704E-08,2.0955E-07,6.9894E-08,2.2397E-07,-7.21821E-09,7.3475E-07,3.75135E-07,3.00484E-07,1.09869E-07,2.27977E-07,4.88624E-08,8.17395E-08,-9.52334E-09,-4.46984E-08,1.51156E-08,8.89662E-08,6.80146E-08,3.65006E-08,1.91341E-07,4.84804E-09,2.55627E-08
