Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48
-4.21512E-08,4.95127E-09,-8.15753E-08,-1.08264E-07,3.63773E-09,4.36308E-08,1.39832E-07,1.3008E-08,3.8521E-08,-8.5573E-10,-3.79043E-08,-1.19391E-07,-1.22965E-07,-3.54029E-08,-3.94185E-08,-5.96068E-09,-5.63673E-09,2.70127E-08,2.26177E-08,-8.25073E-09,9.11897E-08,6.561E-08,2.37807E-08,7.58243E-08,-1.63692E-08,-3.43592E-08,-3.37715E-08,-1.10047E-09,2.18327E-08,-1.21091E-09,-3.27381E-08,1.92875E-08,-3.72772E-09,-1.57527E-08,1.37595E-08,2.7981E-08,5.77298E-08,3.64896E-08,3.84458E-08,5.14818E-09,-9.62458E-09,3.20443E-09,7.67665E-09,3.1056E-09,4.0899E-09,2.16097E-08,1.36491E-08,2.8153E-08
1.44217E-07,1.21003E-07,1.61321E-07,1.10441E-07,1.55057E-07,1.36785E-07,1.43288E-07,1.02368E-07,5.57823E-08,1.36031E-07,4.18189E-08,1.16586E-07,9.87071E-08,1.4273E-07,8.93824E-08,3.56079E-08,1.79865E-07,1.29134E-07,8.83467E-08,1.17529E-07,5.88064E-08,3.97423E-08,1.03683E-08,1.9623E-08,5.28851E-08,1.26254E-08,1.38837E-08,9.3316E-09,7.39824E-08,2.57298E-08,6.56209E-08,1.69506E-08,7.57288E-08,4.74836E-08,2.61457E-08,2.44767E-08,1.00769E-07,3.58292E-08,3.50425E-08,1.35785E-08,2.20503E-08,1.1807E-08,2.2366E-08,1.94242E-08,1.56031E-08,4.16518E-08,-1.5184E-09,2.52661E-08
