Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48
-7.4726E-09,-4.73071E-09,5.27418E-09,2.75578E-08,2.16695E-08,-1.40487E-08,-1.65598E-09,-5.16101E-09,1.83137E-08,1.65551E-08,3.71762E-08,-9.1081E-10,-1.57714E-09,-1.67609E-09,-1.27978E-09,-5.76396E-09,-1.17612E-08,-1.22182E-08,-2.1856E-09,-2.071E-08,6.79313E-09,1.10079E-08,-1.7642E-09,-4.82312E-09,1.19559E-08,-1.03743E-08,1.23679E-08,4.24638E-09,2.76228E-08,2.1563E-08,4.0757E-09,1.45439E-08,5.08922E-09,-5.9929E-10,-1.49361E-09,3.84635E-09,-4.61523E-09,-7.9057E-10,1.4171E-08,1.70963E-09,-2.42212E-09,1.38252E-09,2.55467E-08,2.21907E-08,4.97451E-09,1.56253E-08,9.80124E-09,1.67684E-08
-9.07099E-09,-7.456E-09,-2.64314E-08,3.8567E-10,2.46493E-09,2.25331E-09,1.75764E-08,1.64945E-08,1.76462E-08,2.72406E-08,1.68922E-08,-2.4446E-08,-3.36308E-08,-8.52796E-09,1.58146E-09,2.18091E-08,-2.03996E-08,-6.56934E-09,-8.7387E-10,2.15325E-09,1.29662E-08,2.80114E-08,9.61916E-09,8.44228E-09,1.87764E-08,-2.32852E-09,-3.74514E-09,-5.9677E-09,1.06063E-08,1.08807E-08,4.02033E-09,1.02711E-08,-2.23403E-09,3.75363E-09,1.24061E-08,1.31421E-08,9.8128E-09,1.58574E-09,-6.3117E-10,-2.8841E-10,3.06251E-09,-3.54289E-09,-1.22615E-08,-8.66074E-09,-1.48548E-08,1.32316E-08,1.43173E-08,4.95128E-09
