oxytype, roi, period, PTSD_test_pvalue, HC_test_pvalue, t_p_value, mannwhitneyu_p_value
1.00000000000000,0.00000000000000,1.00000000000000,0.33146810531616,0.59011799097061,0.17650654518302,0.19113051929104
1.00000000000000,0.00000000000000,2.00000000000000,0.41869461536407,0.00000332061313,0.92796851534456,0.76732338275635
1.00000000000000,0.00000000000000,3.00000000000000,0.22641119360924,0.57366335391998,0.64052605590258,0.59432428506678
1.00000000000000,0.00000000000000,4.00000000000000,0.47208032011986,0.49878668785095,0.20105516478358,0.24305996039650
1.00000000000000,0.00000000000000,5.00000000000000,0.30227839946747,0.86512678861618,0.05938713155069,0.06345912689569
1.00000000000000,0.00000000000000,6.00000000000000,0.43617808818817,0.49425694346428,0.99154670585577,0.91005312251154
1.00000000000000,1.00000000000000,1.00000000000000,0.84818077087402,0.75287324190140,0.35565257161436,0.28437641144791
1.00000000000000,1.00000000000000,2.00000000000000,0.09702812135220,0.00001664954107,0.53860001749453,0.58689621903803
1.00000000000000,1.00000000000000,3.00000000000000,0.11362008005381,0.45321324467659,0.47806446368286,0.74279415946994
1.00000000000000,1.00000000000000,4.00000000000000,0.11574301868677,0.21486222743988,0.10283233791864,0.22202222930849
1.00000000000000,1.00000000000000,5.00000000000000,0.72247231006622,0.96751230955124,0.08759504756774,0.06984351986490
1.00000000000000,1.00000000000000,6.00000000000000,0.13919398188591,0.05078218132257,0.77732082793078,0.90152848055266
1.00000000000000,2.00000000000000,1.00000000000000,0.15537704527378,0.64467179775238,0.11588863026628,0.12523025009733
1.00000000000000,2.00000000000000,2.00000000000000,0.62006580829620,0.00000177435129,0.89511344904690,0.60179503666610
1.00000000000000,2.00000000000000,3.00000000000000,0.43468445539474,0.70867753028870,0.93597333714092,0.62445709430027
1.00000000000000,2.00000000000000,4.00000000000000,0.67084014415741,0.01094256062061,0.40426275404850,0.17692656264315
1.00000000000000,2.00000000000000,5.00000000000000,0.34674960374832,0.59715557098389,0.80587878267114,0.88451418780015
1.00000000000000,2.00000000000000,6.00000000000000,0.57901006937027,0.19204995036125,0.07555857278125,0.06819995738781
1.00000000000000,3.00000000000000,1.00000000000000,0.18280518054962,0.76495724916458,0.16759069718069,0.14786567887713
1.00000000000000,3.00000000000000,2.00000000000000,0.61180120706558,0.00010519158241,0.57335302313296,0.60930784940265
1.00000000000000,3.00000000000000,3.00000000000000,0.20046329498291,0.84929800033569,0.70991099143852,0.90152848055266
1.00000000000000,3.00000000000000,4.00000000000000,0.02639668621123,0.01424475666136,0.86895173239030,0.86755298861076
1.00000000000000,3.00000000000000,5.00000000000000,0.28170597553253,0.27624943852425,0.31465789188151,0.26546088729899
1.00000000000000,3.00000000000000,6.00000000000000,0.01216921117157,0.77586638927460,0.05062144157127,0.12260182412250
1.00000000000000,4.00000000000000,1.00000000000000,0.74911540746689,0.69632983207703,0.06636587856876,0.06500819779385
1.00000000000000,4.00000000000000,2.00000000000000,0.30319964885712,0.00018878634728,0.26736882507574,0.08040015333594
1.00000000000000,4.00000000000000,3.00000000000000,0.78775739669800,0.22975517809391,0.14415040634116,0.12790239331872
1.00000000000000,4.00000000000000,4.00000000000000,0.58663010597229,0.07937990128994,0.52078859953950,0.58689621903803
1.00000000000000,4.00000000000000,5.00000000000000,0.98857599496841,0.20286758244038,0.89037263842024,0.96138441153109
1.00000000000000,4.00000000000000,6.00000000000000,0.19512808322906,0.39479649066925,0.81389048111985,0.81706413856707
1.00000000000000,5.00000000000000,1.00000000000000,0.37237688899040,0.43352025747299,0.27399506857303,0.40437254919436
1.00000000000000,5.00000000000000,2.00000000000000,0.41837221384048,0.00075407372788,0.21865730509843,0.10539161967697
