oxytype, channel, period, PTSD_test_pvalue, HC_test_pvalue, t_p_value, mannwhitneyu_p_value
1.00000000000000,1.00000000000000,1.00000000000000,0.00000124731810,0.00000101886667,0.61926829858599,0.39235414545794
1.00000000000000,1.00000000000000,2.00000000000000,0.00036744883982,0.01757378317416,0.43010257993100,0.96996101850672
1.00000000000000,1.00000000000000,3.00000000000000,0.00001691919897,0.05271061882377,0.43654687061150,0.91005312251154
1.00000000000000,1.00000000000000,4.00000000000000,0.00183395761997,0.00000498988811,0.50969948499822,0.29416827098285
1.00000000000000,1.00000000000000,5.00000000000000,0.00028539454797,0.00004328493014,0.85568016010756,0.83382043304486
1.00000000000000,1.00000000000000,6.00000000000000,0.00115251110401,0.00000000733310,0.32373216549178,0.75911966964545
1.00000000000000,2.00000000000000,1.00000000000000,0.00000003300315,0.00000068919877,0.32789349710132,0.33020202100744
1.00000000000000,2.00000000000000,2.00000000000000,0.00006604092050,0.16457134485245,0.10477332449989,0.34648482336352
1.00000000000000,2.00000000000000,3.00000000000000,0.03733570873737,0.00000417201863,0.89274952214285,0.73467406176474
1.00000000000000,2.00000000000000,4.00000000000000,0.00007036515308,0.00000021187573,0.34497647959458,0.86755298861076
1.00000000000000,2.00000000000000,5.00000000000000,0.00002966941793,0.00001675236126,0.24728544436771,0.60930784940265
1.00000000000000,2.00000000000000,6.00000000000000,0.00000001059700,0.00000020684735,0.55466264980086,0.92713253315076
1.00000000000000,3.00000000000000,1.00000000000000,0.00001130077544,0.00447396049276,0.49033411364728,0.97854110105849
1.00000000000000,3.00000000000000,2.00000000000000,0.00000000745897,0.00000000135899,0.90486719863940,0.82543234487811
1.00000000000000,3.00000000000000,3.00000000000000,0.00011508378520,0.00156220921781,0.03018708073884,0.05479274217639
1.00000000000000,3.00000000000000,4.00000000000000,0.00005301659257,0.00000001923180,0.91697864073141,0.96138441153109
1.00000000000000,3.00000000000000,5.00000000000000,0.00000231852823,0.00071121181827,0.83057065193574,0.57951144959164
1.00000000000000,3.00000000000000,6.00000000000000,0.11240461468697,0.00000110914016,0.28498785519669,0.03637923090656
1.00000000000000,4.00000000000000,1.00000000000000,0.00005406388300,0.00007930638094,0.66856710125733,0.79208796719131
1.00000000000000,4.00000000000000,2.00000000000000,0.00008284473006,0.00001851808156,0.62789126632071,0.31442296800766
1.00000000000000,4.00000000000000,3.00000000000000,0.00070990447421,0.00000277258937,0.15180930246621,0.10084370276261
1.00000000000000,4.00000000000000,4.00000000000000,0.01244710758328,0.00027005083393,0.20463057369835,0.27010648537552
1.00000000000000,4.00000000000000,5.00000000000000,0.00001732113742,0.00000000082607,0.96128871543939,0.39235414545794
